,Sample1153-EO3
CHRNA3,0.0
KCNN2,0.0063137216
IGSF9B,0.000972939
CFHR2,0.0
CXCL2,0.101734236
COL4A4,0.07488897
CDH7,0.0
IMPG2,0.0034206796
ARG2,0.33159214
CACNA1S,0.0
LRP2,0.24569483
AACS,0.047619443
SLC13A1,0.122830726
PCDHB4,0.013996554
PCDHA6,0.0
PCDHGA2,0.0035411671
IL12RB2,0.003797183
MPP4,0.0
PGR,0.018012596
C1QTNF3,0.0088617
COL19A1,0.003137445
KCNK2,0.0
SERTAD4,0.0047901054
OPRK1,0.0
SEMA5B,0.027196841
TRPM3,0.079853855
ENSG00000083622,0.0
EPYC,0.0
ZNF671,0.009775133
ZNF416,0.010649037
ZNF586,0.016558012
HAL,0.0012618382
SLCO1A2,0.0
APOB,0.0
EFR3B,0.0052620173
GCKR,0.0
CAD,0.022153417
BCORL1,0.019217122
OVGP1,0.004993769
IGSF9,0.0
WNT11,0.0
TTC39A,0.016232383
ORC1,0.0
RAD54L,0.0012855383
AQP6,0.06585296
EPDR1,0.039926015
HBQ1,0.0
CEACAM6,0.0
FAT2,0.0
HSD17B2,0.0025679893
PPEF1,0.0
MYBPC2,0.0018918039
ACHE,0.012512712
TMPRSS11E,0.0
MT3,0.08363278
GNAO1,0.0022131717
L2HGDH,0.036336992
PTHLH,0.0
PHACTR3,0.0014724312
AURKA,0.0045289122
GP6,0.0
DNMT3B,0.0037468914
TPX2,0.0
SLC15A1,0.0018740922
DOCK3,0.004254161
C3orf18,0.016710803
ARHGAP28,0.020410638
DEFB127,0.0011034133
SLC4A11,0.022851553
ZNF343,0.007003389
CPXM1,0.0056817248
F11,0.024768056
SIRPG,0.005441542
DZANK1,0.011899946
CFAP61,0.001865564
LHX5,0.0
RPH3A,0.0
CHGB,0.10808888
TBX5,0.0
NOS1,0.048866093
CMTM1,0.0
KCNH4,0.0
BIRC5,0.0032454848
LAG3,0.02011165
ANKRD24,0.0046385154
SI,0.0
FETUB,0.0
THPO,0.0
KIF4A,0.0
PLEKHG2,0.02877956
PITPNM2,0.069276124
POU4F3,0.0
NLRC4,0.002140667
LAMB4,0.019820666
NRCAM,0.02859681
SLC26A4,0.0504944
SLC26A3,0.0
IL5RA,0.0
ABCC6,0.040751047
SMPX,0.0
MYO15A,0.0022781135
PITPNM3,0.0131949745
ORC6,0.0028317734
ZFHX4,0.0
SLC17A6,0.0
CPA1,0.012220385
RGS17,0.004005759
CMA1,0.0
JPH4,0.013822446
MYH7,0.0
CEBPE,0.0
RNF31,0.004014266
RPGRIP1,0.0
TGM1,0.013251858
DAZL,0.0
TBL1Y,0.0
TYRO3,0.016090924
CAPN3,0.0095531
TBX15,0.0
COL9A3,0.007123661
TEKT2,0.0020365876
VNN3P,0.0
OR1I1,0.0
GABRP,0.0016729287
KRT31,0.0
CDC6,0.002041148
NXPE1,0.0
EPB41L4B,0.030275768
WHRN,0.02257066
PDE6C,0.0
SEMA4G,0.013143325
TLL2,0.001140223
CYP26A1,0.0014891854
TDRD1,0.0010161556
IL11,0.007962142
MYO3A,0.002843495
TPSD1,0.0
SMIM24,0.47047353
KCNK16,0.0
CRISP3,0.0
PGC,0.0
NCR2,0.0
MLN,0.0
ITPR3,0.06697435
ZNF184,0.011858673
CDC7,0.0022858607
SYDE2,0.025888888
CATSPERG,0.005738728
STX1B,0.0020172242
MAGEB2,0.0
EFNA2,0.0
CBARP,0.05974705
PCDH11Y,0.0
AMELY,0.0
CEP170B,0.07826015
HCN2,0.011474516
CDHR5,0.057177592
IZUMO4,0.020290505
MADCAM1,0.0
IGF2-AS,0.0
SERPIND1,0.0
CECR2,0.0087357825
P2RX6,0.0
DERL3,0.011878798
SLC7A4,0.0
DDTL,0.014738836
SEC14L2,0.013966937
SEC14L3,0.0
PRODH,0.0
TOP3B,0.044746455
CRYBB3,0.0035416747
PLA2G3,0.0024516422
SEZ6L,0.0
ENSG00000100101,0.0023252056
GGTLC2,0.0
SOX10,0.0
SLC16A8,0.0029703383
CENPM,0.01337198
SEPTIN3,0.0
SLC5A1,0.008537288
TPTEP1,0.0
SLC5A4,0.0
KDELR3,0.021834424
CYP2D6,0.0
DMC1,0.0042108144
RSPH14,0.016227549
RAB36,0.027076963
C22orf31,0.010738279
MIOX,0.30686405
NEFH,0.0046466035
CHKB,0.09054501
APOBEC3H,0.0063714846
RASD2,0.003567316
ACR,0.003328507
CABP7,0.0
PNPLA5,0.0
PNPLA3,0.007848541
CACNA1I,0.0
UPK3A,0.0
MLC1,0.005375702
KCNK10,0.002410833
CTSG,0.0
PRMT5,0.06560129
CDKL1,0.039921608
TRIM9,0.0065310933
CCDC198,0.28221136
PLEK2,0.035237547
LRRC74A,0.0
SAMD15,0.0028407986
ISM2,0.0020846855
CHGA,0.0
SIX4,0.018659798
ASB2,0.002218646
CEP128,0.0077953152
SLC10A1,0.0
SERPINA4,0.040583733
SLC8A3,0.0
TCL1A,0.0
BDKRB1,0.015686885
PAPLN,0.06775151
CPNE6,0.014408184
PRORP,0.009022687
REC8,0.051162627
VSX1,0.0
GINS1,0.0055556367
NINL,0.056826048
SGK2,0.071003325
MYBL2,0.0
R3HDML,0.0
HNF4A,0.06281326
RIMS4,0.0
PABPC1L,0.03718769
SALL4,0.0016218511
BMP7,0.016402844
TUBB1,0.0
HRH3,0.0
NTSR1,0.0
SLC17A9,0.0
NKAIN4,0.01675019
AVP,0.025765747
COL20A1,0.0
CHRNA4,0.0030877357
PTK6,0.0
SPEF1,0.003581069
ISM1,0.005597077
SEL1L2,0.0
SLC52A3,0.061875638
ANGPT4,0.0
RSPO4,0.0
PROKR2,0.0
SNPH,0.0044341376
MYLK2,0.0
SIRPB1,0.0077278046
FERMT1,0.0033223464
HAO1,0.00087141205
PDYN,0.0
TLDC2,0.009192972
PAK5,0.005113826
MROH8,0.0024405003
OXT,0.037673637
E2F1,0.0031666763
BPI,0.0
CST9L,0.0
SLC32A1,0.0
CST4,0.0
SPINT3,0.0
EPPIN,0.0
SYNDIG1,0.013552644
PIGU,0.07133627
TNNC2,0.009640123
CDH20,0.0
ST8SIA5,0.0019800367
LAMA1,0.011826056
NOL4,0.0
H2BW2,0.0
VSIG1,0.0015104228
GPR143,0.013613635
MID1,0.08737538
RHOXF1,0.0013002297
GUCY2F,0.0
ATP1B4,0.0
CHRDL1,0.010914364
SUV39H1,0.008481129
PAGE4,0.0
GLRA2,0.0
MCF2,0.0065149763
F9,0.0
CACNA1F,0.0014864418
SYP,0.02106761
BMX,0.0
LUZP4,0.0
MTMR8,0.001321238
ZC3H12B,0.006589282
PPP1R2C,0.0
KCND1,0.00034330273
OPN1LW,0.0
SLC25A14,0.02910405
SCML2,0.0065760347
RS1,0.0
RAB40AL,0.0
GATA1,0.0
PHEX,0.0026356722
GPR50,0.0
JADE3,0.021185162
PCYT1B,0.0
BRS3,0.0
VGLL1,0.0025576395
PCDH11X,0.0
FGD1,0.01590606
PORCN,0.018503608
ITIH6,0.0
SRPX2,0.0019967656
ZDHHC15,0.011563695
CENPI,0.0
DRP2,0.0
TAF7L,0.007934308
NALCN,0.0
FGF14,0.0052873283
HTR2A,0.0
MLNR,0.0
CDADC1,0.06062975
KLF5,0.1631241
FGF9,0.07170141
SGCG,0.0
ACOD1,0.0
MEDAG,0.0007216168
OLFM4,0.043708708
MSLN,0.012195457
MT4,0.0
TSNAXIP1,0.0052770763
ZNF423,0.0064039836
CCL22,0.0033679276
CCL17,0.026537139
MMP15,0.060288332
CFAP263,0.008291861
PRSS54,0.0
HAS3,0.0053536403
SMPD3,0.0006492441
ESRP2,0.02466837
FA2H,0.042337865
SEC14L5,0.004127278
ABCC1,0.030633397
NOMO3,0.0013938224
SLC7A5,0.09260243
RHBDL1,0.011124778
ZP2,0.0
MEFV,0.0
PRSS33,0.0
EARS2,0.03151685
AQP8,0.0
CORO7-PAM16,0.0
SALL1,0.12037114
TOX3,0.13606879
RPGRIP1L,0.020264285
IL21R,0.0021781279
TMC5,0.0
SLC6A2,0.00041266292
IQCH,0.010962078
CORO2B,0.012188954
AP3B2,0.0050712614
ACSBG1,0.0027196398
IGDCC4,0.0019139114
CEMIP,0.0
CEP152,0.027607182
OCA2,0.0013658531
TGM5,0.0
ENTREP2,0.00962591
SCG3,0.0
OIP5,0.0
RP1,0.016235633
INTS9,0.017343074
EYA1,0.0025877687
TRPA1,0.0
CALB1,0.5727575
POP1,0.015668344
DKK4,0.0
CCN4,0.020013122
STMN2,0.0
GML,0.0
PYCR3,0.026908675
ANXA13,0.0039499057
NEFM,0.0
ADAM2,0.0
FGL1,0.0
KCNN4,0.0013970992
TULP2,0.0
DHDH,0.019732874
CGB2,0.0
LHB,0.0028587056
CGB3,0.0
TUBB4A,0.010010876
KCNA7,0.0
CKM,0.0
ARHGEF18,0.001905234
SLC17A7,0.0
RNASEH2A,0.010239788
KLC3,0.024236087
AMH,0.014614516
DKKL1,0.0
FCER2,0.0
RSPH6A,0.0
KIR3DX1,0.0012807511
EPHX3,0.0045996998
CASP14,0.0
SLC1A6,0.0
AURKC,0.0032405339
CCNE1,0.004953708
LGALS13,0.0
CLC,0.0
CCNP,0.0
SHD,0.0
FSD1,0.0046766875
OVOL3,0.0
ZFR2,0.0
CEACAM4,0.0069251955
CD79A,0.0016194258
LIM2,0.0
ICAM4,0.0
ICAM5,0.0
CEACAM5,0.0
CRX,0.0
ATP1A3,0.0
ZNRF4,0.0
GRIN2D,0.0
SYNGR4,0.0
ODAD1,0.0
SIGLEC6,0.0
SIGLEC5,0.002695045
CABP5,0.0
HAS1,0.0018572403
FAM83E,0.0
SPMAP2,0.0
FGF21,0.0
CACNG7,0.0
KLF1,0.0
MAST1,0.0
SLC5A5,0.0
KCNN1,0.0
RAB3A,0.026609778
PDE4C,0.0
COMP,0.0043191123
UPK1A,0.007022429
ETV2,0.0139873065
ATP4A,0.0
GAPDHS,0.0
MAG,0.009297795
TMEM59L,0.0
GRIK5,0.028478857
PIK3CG,0.0070890402
ITGB8,0.18715474
DNAH11,0.0
DLX5,0.0
STEAP1B,0.0
PALS2,0.03474366
ATP6V0A4,0.28303453
NPVF,0.0
MET,0.18614435
RNF32,0.010317438
WNT2,0.005328861
HOXA1,0.0
HOXA2,0.0020776452
HOXA3,0.019875787
HOXA6,0.0014141513
ANKRD7,0.004413298
VIPR2,0.008076202
HOXA13,0.0
EVX1,0.0
COBL,0.054453768
STX1A,0.009008072
CRHR2,0.0
GHRHR,0.0
CCL24,0.0
NPTX2,0.0
PTPRZ1,0.0
HYAL4,0.0
SPAM1,0.0
TFR2,0.0
FSCN3,0.0
PAX4,0.0
FBXO24,0.002336118
PPP1R17,0.0
MOGAT3,0.0
NOBOX,0.0
MYL10,0.0
SFRP4,0.0017671238
ACTR3C,0.030778833
POU6F2,0.00038509918
MYL7,0.0
GCK,0.0
GALNTL5,0.0
CLIP2,0.0526841
SPATA6L,0.0053384737
SLC1A1,0.065094344
CNTNAP3,0.0034728083
PRUNE2,0.057411086
OGN,0.0019463038
LHX6,0.0
DNM1,0.01806906
RLN1,0.0020727124
ELAVL2,0.001736187
NCS1,0.07783802
KCNT1,0.0
CA9,0.0010705056
TYRP1,0.061242264
LHX3,0.0
PIP5K1B,0.060658634
SH3GL2,0.025130376
DNTT,0.0
CUBN,0.21911475
CDH23,0.0043148524
TLX1,0.0
KAZALD1,0.006604368
FGF8,0.0
PITX3,0.0
DKK1,0.0017446174
EBF3,0.0
SORCS1,0.010482914
DNAJC12,0.03754682
LGI1,0.0
CYP2C18,0.0
CRYBA1,0.0
RUNDC3A,0.005640802
CSF3,0.0031534138
RAPGEFL1,0.0007052017
RNF43,0.017941274
WNT3,0.00048378878
ASPA,0.061839767
KRT37,0.0
ENO3,0.01735749
CHRNE,0.029601661
SLC6A4,0.01014391
ALDH3A1,0.0
ASIC2,0.007251037
CCL1,0.0
PEX12,0.012283616
KRT32,0.0
HSD17B1,0.04529083
DLX4,0.0
PTGES3L-AARSD1,0.0
RND2,0.013259172
ALOX12,0.0
PPY,0.0
MPP2,0.0040331115
CACNG1,0.0
EFNB3,0.0007448898
DPH1,0.0020976216
RCVRN,0.0
MYH1,0.0
MYH3,0.002712142
FOXN1,0.0
PHOX2B,0.0
GABRA4,0.005440267
GNRHR,0.0
UGT2B10,0.0
CWH43,0.03817516
SULT1E1,0.0011553556
ODAM,0.01199555
SMR3A,0.0
NMU,0.0
CRACD,0.0
PF4V1,0.0
UCP1,0.0
IL2,0.020217953
ANXA10,0.0
AADAT,0.008429916
CPZ,0.0
SLC2A9,0.042913567
NEIL3,0.0
TBC1D19,0.035971403
CLNK,0.040540487
NKX3-2,0.0
GLRB,0.019760467
HGFAC,0.0016200083
LRP2BP,0.008087291
FAM149A,0.015127123
NCAPG,0.0
PPARGC1A,0.18413796
DDX25,0.009908709
DBX1,0.0
TECTA,0.0037969563
JHY,0.018510994
B3GAT1,0.0022581725
P2RX3,0.0
NRXN2,0.019662853
CCKBR,0.0
HPX,0.0
FOLR3,0.07381817
PANX1,0.023595683
APOA5,0.0
APOA4,0.0
UPK2,0.0
KIAA1549L,0.0021737725
SLC1A2,0.0012795167
SCGB2A2,0.0
NAA40,0.053125486
SLC35F2,0.034925133
C11orf21,0.0060097626
ELMOD1,0.0075882026
CALCA,0.04591639
EXPH5,0.036435883
POU2AF1,0.0028698095
PTPN5,0.0
ASIC1,0.0008297013
DAO,0.03911946
TSPAN11,0.003506097
IL23A,0.0036368202
SYT10,0.009874499
CYP27B1,0.025632929
MYF6,0.0
MYF5,0.0
GLI1,0.0026785424
SLC6A12,0.025597816
WNT5B,0.009366114
TRPV4,0.037736904
FOXM1,0.0
PRR4,0.0
PRMT8,0.0
FGF6,0.0
MYL2,0.0
RAD51AP1,0.004467041
CUX2,0.0
AKAP3,0.0015871908
KCNA1,0.0
GPRC5D,0.0
GSG1,0.0
RASAL1,0.031159883
ENDOU,0.006460023
FZD10,0.0
ADGRD1,0.0016135505
IL26,0.0
IFNG,0.01630645
TIMELESS,0.010338475
GNB3,0.008177596
SLCO1B3,0.0
APOBEC1,0.0
NANOG,0.0
GYS2,0.0
ST8SIA1,0.0
AICDA,0.0
ENSG00000111780,0.0
RFX4,0.0
FRK,0.10558813
RSPH4A,0.0021127502
MAK,0.004063779
ADTRP,0.04134554
FAM184A,0.050998047
GABRR2,0.0
UST,0.017649598
ULBP1,0.005164655
OPRM1,0.0
FANCE,0.009258924
TULP1,0.0
SLC26A8,0.0
RHAG,0.0
IL17A,0.0
IL17F,0.0
MDGA1,0.0080904085
GLP1R,0.0
BACH2,0.027740633
TREML2,0.0
TSPO2,0.003943925
GPR63,0.0014955116
KHDRBS2,0.0
PRDM13,0.0
SIM1,0.05981586
HDGFL1,0.0
BVES,0.0085332915
COL9A1,0.0032750377
GPLD1,0.0018713605
ALDH5A1,0.053778138
EYA4,0.00921131
NR2E1,0.0
SLC17A2,0.0
ARFGEF3,0.055224057
SLC16A10,0.04983732
OR12D3,0.0
UNC93A,0.0
SLC22A2,0.18933038
PACRG,0.06537098
C6orf118,0.0012937152
MDFI,0.0024827316
GUCA1B,0.0
PRPH2,0.0025351034
IMPG1,0.0
TTK,0.0
CCN6,0.009965461
PRSS16,0.0076482412
MEP1A,0.0
TBX18,0.0
PCDHB2,0.006320845
CEP72,0.0
KIF20A,0.0
SLC4A9,0.09589963
LOX,0.0067365947
CDH9,0.0074640536
HAND1,0.0
PCDHB3,0.007079651
PCDHB5,0.022045508
PCDHB6,0.0008855926
PCDHB7,0.0037096073
PCDHB15,0.015793348
HAVCR1,0.0033643532
GRM6,0.0
ITK,0.028849285
THBS4,0.0033561063
IL12B,0.0
BTNL8,0.0031452694
GABRG2,0.0
SLC27A6,0.0
IRX4,0.0
AGXT2,0.07543752
IL4,0.0
IL5,0.0
FGF1,0.004971304
C9,0.0045925467
CDX1,0.0
UNC5A,0.0
CNTN3,0.014271196
KNG1,0.9473921
HRG,0.090430245
CLDN16,0.3032398
ARL6,0.041391402
RBP2,0.019436529
GRK7,0.0
SERPINI2,0.0
LRRC31,0.0
COL7A1,0.016344907
GNAT1,0.0
USP9Y,0.0
HHLA2,0.0072784834
MORC1,0.0
ROPN1B,0.0
UPK1B,0.0020159655
CSPG5,0.0013315948
CFAP92,0.0
NEK11,0.016799208
HEMK1,0.059363645
PEX5L,0.0
AADAC,0.0
ABHD14A-ACY1,0.0040540523
PLCH1,0.0037537683
ZBTB47,0.0069296863
TNNC1,0.21418352
CLCN2,0.016715616
NEK4,0.05368043
SLC4A3,0.016476896
IL1A,0.0
CCL20,0.0354213
KCNIP3,0.03160593
ZAP70,0.021660877
OTOF,0.0
CENPA,0.0
SLC30A3,0.0
ITGB6,0.17852074
ASB3,0.022936197
PCSK4,0.009669851
GCG,0.0
APC2,0.0
GRB14,0.12583467
TLX2,0.0
GALNT3,0.08140628
TACR1,0.002238413
ACADL,0.03848003
EVA1A,0.10397126
REG1A,0.0
DNAH6,0.004511947
KCNJ13,0.013456045
NEU2,0.0
OTX1,0.0
PLCD4,0.021640556
ZNF142,0.02396448
PRKAG3,0.0
SMYD1,0.0
IL1RL2,0.03815166
SLC9A2,0.028470047
ABCB6,0.00095045305
SLC5A7,0.00252049
TPO,0.0
DLX2,0.0
LCT,0.0
LINC02566,0.0
KISS1R,0.0017527172
CD207,0.0
GRIN3B,0.0
VAX2,0.0017975492
ATP6V1B1,0.29072917
PRRX1,0.002931738
TNR,0.0037553196
MORN1,0.025396522
TPSG1,0.0
PAPPA2,0.11224603
NPHS2,0.0010543325
CHD5,0.0010643227
ELAPOR1,0.0027307745
OPRD1,0.0
TRIM62,0.011085601
DLGAP3,0.02237743
PRG4,0.0
PDC,0.0
SLC35D1,0.06338965
PLA2G4A,0.009352593
PRAMEF1,0.0
PRAMEF12,0.0
RPE65,0.0
AMPD1,0.0
CTH,0.046091072
AGMAT,0.074803695
TNNI3K,0.0
CFHR3,0.0
TFAP2E,0.0
HAO2,0.06368487
NT5C1A,0.0
HPCAL4,0.07951313
BMP8B,0.007784451
MYCL,0.0005842673
ZP4,0.0
KMO,0.025374275
KCNQ4,0.0025570353
ST6GALNAC5,0.0
ACTL8,0.0
PLA2G2D,0.0
CR2,0.0018127905
CDC20,0.0029530637
MPL,0.0
PTCH2,0.015076627
CCDC181,0.029962894
MROH9,0.0
FASLG,0.009257809
TNFSF4,0.003886124
HSD11B1,0.0
PLPPR5,0.0
PLPPR4,0.0
SERPINC1,0.0
PROX1,0.014758126
SLC5A9,0.0055098156
CHRNB4,0.0
MUC5B,0.0
A4GNT,0.0
TREH,0.008894599
MMP8,0.0
ZNF541,0.0077985316
SLC8A2,0.0
KIF14,0.0
TNNT2,0.03485953
CRYGD,0.0
MREG,0.0057107285
TNP1,0.0
CA14,0.0
DNAI7,0.0067535224
ATP10B,0.0
USP35,0.003712543
ELOVL4,0.0029056307
CNR1,0.0028264942
SPACA1,0.0
ZC2HC1B,0.0
ADGB,0.0
MYB,0.0
ALDH8A1,0.048811533
PMFBP1,0.0
GHRH,0.0
OLFM3,0.0
PPL,0.04633936
HS1BP3,0.05729813
FGF23,0.0
DNAH7,0.01251246
SATB2,0.00398168
TRPM6,0.039752435
GDA,0.042771436
TJP2,0.023829924
TRIM67,0.0
GALNT12,0.016784603
ONECUT2,0.0023998066
PROX2,0.0
VSX2,0.0
BBOF1,0.035775345
ACOT2,0.09823701
PPP4R4,0.002066785
ZC2HC1C,0.0139459325
GPR68,0.002161713
ESRRB,0.028733443
ZNF410,0.009623727
GPR75,0.0021364877
KLHL29,0.0024436386
TECTB,0.0
ELOVL3,0.0
NKX2-3,0.0
PPP1R3C,0.006495082
CNNM1,0.00038509918
PRLHR,0.0
AVPI1,0.042256437
KCNIP2,0.0
CFAP58,0.0017236437
CPN1,0.0
C10orf95,0.0075689936
SFRP5,0.0
HOXB8,0.08544158
CRHR1,0.0
HOXB1,0.0
MSX2,0.0024919899
EQTN,0.0016588584
INSL6,0.0
INSL4,0.0
MLANA,0.0
CD274,0.013475744
IFNA6,0.0
IFNA8,0.0
GRIA2,0.0
CCDC170,0.003612865
MAGEB4,0.0
PCDHB8,0.00091973954
PCDHB10,0.005047346
PCDHB14,0.014823749
PCDHB12,0.0015372712
SLC25A2,0.0
TNN,0.0
TNFSF18,0.0
GPR31,0.0
TTLL2,0.0
SNX19,0.08792165
TP53AIP1,0.0015663904
TEX11,0.0
ARR3,0.0
LYZL1,0.0
IQSEC3,0.008686972
ENOX1,0.03085485
TNFSF11,0.0
SPART-AS1,0.0057701957
SOHLH2,0.0006551843
MYOT,0.0016583488
CHRNA2,0.0
ADRA1A,0.0
NPPB,0.0
TNFRSF8,0.0015522939
PRAMEF2,0.0
RDH10,0.22610043
EPX,0.0
TBX4,0.0
TEX14,0.0
LRAT,0.0018331133
MND1,0.0027533134
TRIM6,0.013361407
ABCC11,0.0
TAS2R8,0.0
TAS2R10,0.0
PRB2,0.0
IAPP,0.0
TAS2R7,0.0
BCL2L14,0.0014828327
TAS2R9,0.0
ZNF549,0.01370835
RGSL1,0.0
LHX4,0.0031435764
DPPA4,0.0
CD80,0.0
KIF18A,0.001597941
GJA8,0.0
DEPDC7,0.0133193815
GJB6,0.0
GJA3,0.0023190996
ADGRB2,0.00927817
HCRTR1,0.0
GHSR,0.0
SLITRK3,0.0
CPXM2,0.047927063
ZSCAN20,0.00082555175
CSMD2,0.0
HPCA,0.0018670934
SV2C,0.0
LINC00544,0.0
XPNPEP2,0.06734116
PAEP,0.0
OBP2A,0.0
TBX22,0.0
FMOD,0.0026669502
MYOG,0.0
PLG,0.11031333
PRM2,0.0
OPN4,0.0
PTGFR,0.026896996
LRRC39,0.0
RWDD3,0.0033865822
OCM,0.0
KIAA0087,0.0
WIPF3,0.0095967315
NXPH1,0.0
NPY,0.0
HOXA7,0.075234175
TWIST1,0.0027065857
SPINK4,0.0
TAF1L,0.0
PHF24,0.0
DNAI1,0.0
NUDT10,0.0054611214
SFTPA1,0.0
NEUROG3,0.0
CIT,0.056671742
ACTRT1,0.0
CCDC70,0.0
ATP7B,0.011508275
CENPK,0.00844085
NEUROD4,0.0
MMP19,0.011375272
HOXC13,0.0
HOXC11,0.002250846
HOXC12,0.0
EEF1AKMT3,0.03275666
SARDH,0.022201153
DBH,0.0
STIL,0.0018526246
HJURP,0.0
SERPINA7,0.0031257265
H2BW1,0.0
NRK,0.12799644
ESX1,0.0
MAGEA9,0.0
ATXN3L,0.0
ACVR1C,0.0065090754
C4BPA,0.0
C4BPB,0.0
RAB38,0.021411212
GPR83,0.0
DAW1,0.0
INHA,0.0
MOGAT1,0.0
FAM124B,0.0027989312
MC3R,0.0
GCNT7,0.0
CTCFL,0.0
PI3,0.0
FAM209A,0.0
SLPI,0.032656755
WFDC3,0.0066236486
KCNS1,0.0
SLC12A5,0.006608522
ARHGAP40,0.002421634
SEMG2,0.0037871858
MATN4,0.0
PLCG1,0.041316874
GDAP1L1,0.0
GTSF1L,0.0
ZNF831,0.017486399
EDN3,0.0
PEDS1-UBE2V1,0.0
CDH26,0.0032599566
ANKRD60,0.0
RBPJL,0.0
SEMG1,0.0
CIMIP1,0.0
TP53TG5,0.0
PCK1,0.2833481
NEURL2,0.011987586
MAGEA10,0.0
CHST8,0.0
IL9R,0.0
XG,0.0
IL17C,0.0
POF1B,0.0008120749
IRGC,0.0
ZNF45,0.010017661
LYPD3,0.018443288
PSG8,0.0
CEACAM8,0.0
NDP,0.0
CRISP2,0.015171975
GRM4,0.0
PACSIN1,0.0
BTN1A1,0.0
SLC17A3,0.06508378
SLC17A1,0.0229115
PEX6,0.05914567
ENSG00000124593,0.006275301
UNC5CL,0.026820553
AARS2,0.009994589
H1-1,0.0074993446
H2BC11,0.0
OR2B6,0.0
TCP11,0.0
APOBEC2,0.0
DNAH8,0.0
KLHL31,0.0
CPNE5,0.021606583
RPP40,0.0124695245
CRISP1,0.0
OPN5,0.0
GCM2,0.0
ENSG00000124835,0.0
CXCL6,0.006875185
TRIM51,0.0
MYRF-AS1,0.0
MYRF,0.03161144
SCGB2A1,0.02576148
WNT1,0.0
PIWIL1,0.0
SLC10A2,0.012411901
ABCC4,0.07228386
SOX21,0.0
HROB,0.0
KIF25,0.0
AMELX,0.0
GRK4,0.011209112
SOX9,0.11149478
TEKT3,0.0
MYH2,0.0
SLC25A35,0.03074359
MIR9-1HG,0.0
BARHL1,0.0
KIR2DL1,0.0
SRMS,0.0
LINC00029,0.0
NPBWR2,0.0
FNDC11,0.00095939817
BHLHE23,0.0
PLGLB2,0.0
IL37,0.0
SLC25A23,0.14235687
GRIA3,0.004424236
ENSG00000125695,0.0
CD70,0.003726375
TRIP10,0.11413277
TGM3,0.0
GNRH2,0.0
DEFB126,0.0
FOXA2,0.0
PAX1,0.0
CST8,0.0
NKX2-4,0.0
NKX2-2,0.0
CSTL1,0.0
CST11,0.010399488
PCSK2,0.0016329031
GFRA4,0.0
BFSP1,0.003055324
LAMP5,0.005596721
LRRN4,0.0019451787
OTOR,0.0
BANF2,0.0
LINC02871,0.0
SIRPD,0.0
DEFB129,0.0
CHURC1-FNTB,0.0
GDF5,0.0
MMP24,0.044085287
C20orf173,0.0
FAM83C,0.0
GRPR,0.0
XRCC3,0.0013548688
PROZ,0.0036186264
SLURP1,0.0
IGFLR1,0.0122518595
GPR42,0.0
KIRREL2,0.0
FFAR1,0.0
KRT36,0.0
TSKS,0.0
FLRT1,0.00467405
CSN1S1,0.0
STATH,0.0
HTN1,0.0
PRKCG,0.0
DACH2,0.0
SSX1,0.0
SIX1,0.0
PLEKHG3,0.057992876
PZP,0.0
PRDM7,0.0
OMG,0.0
CTAG2,0.0
AVPR2,0.040127665
TMEM35A,0.002234374
NXF5,0.0
ZC4H2,0.020442769
EDN2,0.06694185
ATP13A4,0.0
PLAAT1,0.0038841178
IL22,0.0
TSPAN8,0.18272777
BEST3,0.0013013842
TAS2R3,0.0
TAS2R4,0.0039312337
TAS2R5,0.0
CRYGN,0.0
LRRC61,0.053891905
TRPV5,0.005675678
AUNIP,0.0
OR7A10,0.0
OR7C2,0.0
OR7C1,0.0
SYNGR3,0.014114762
PKMYT1,0.00039057707
WFIKKN1,0.008467943
CHTF18,0.00900978
GNG13,0.0
OR1E2,0.0
VIL1,0.013457215
TNFRSF19,0.038619127
GNGT1,0.0012797284
SPINK2,0.010580338
ADM2,0.016685171
ASPHD2,0.010133404
GAL3ST1,0.045125697
RFPL1,0.0
RFPL2,0.0
GNAZ,0.008450688
MGAT3,0.0042205662
ADORA2A,0.0
RFPL3,0.0
MCHR1,0.0
BAIAP2L2,0.023753513
GALR3,0.0
APOL5,0.0
IGLL1,0.0
LIF,0.17162848
C22orf23,0.0030517585
APOBEC3F,0.0055425074
RIBC2,0.0017417746
KRT17,0.010169558
RNF112,0.0029893303
CPA4,0.0018366012
TAS2R16,0.0
CDHR3,0.0065499404
VGF,0.06831953
FOXP2,0.0058403406
STRIP2,0.011362791
LRRC4,0.011594399
CCDC136,0.0011928941
SMO,0.029767424
FEZF1,0.0
OPN1SW,0.0
HOXD1,0.05235592
HOXD3,0.017277187
PDE11A,0.0
GAD1,0.056774758
HOXD9,0.053818125
HOXD10,0.030067723
HOXD11,0.021625241
HOXD13,0.0
CGNL1,0.32941827
ELL3,0.0
ALDH1A2,0.09617879
CHAC1,0.0050105914
CALML4,0.012295669
THAP10,0.011597331
ACKR4,0.0020211104
MYOD1,0.0
KCNC1,0.0
TPH1,0.0
CSRP3,0.0
E2F8,0.0
SOX15,0.007497687
PIMREG,0.0
USP6,0.0019431796
SHBG,0.004388932
AIPL1,0.0
KLK14,0.0
KLK10,0.0018278578
KLK8,0.0
AJUBA,0.02766682
CDO1,0.0005358953
QRICH2,0.0053031594
FOXJ1,0.0010772053
AANAT,0.0
