,Sample1157-EO2
CYTH4,0.0053370576
MFNG,0.03779671
CARD10,0.06215422
CDC42EP1,0.062229052
LGALS2,0.6845324
GGA1,0.10692534
SH3BP1,0.009030762
PDXP-DT,0.0
LGALS1,0.23471354
NOL12,0.0471315
TRIOBP,0.21938491
H1-0,0.220774
GCAT,0.1564204
ANKRD54,0.08212282
EIF3L,0.54146373
MICALL1,0.025460264
POLR2F,0.32733095
PICK1,0.06903068
ENSG00000272720,0.002169554
MAFF,0.03173886
TMEM184B,0.063323565
CSNK1E,0.10392836
DDX17,0.9481658
CBY1,0.12562041
TOMM22,0.286231
JOSD1,0.079202116
GTPBP1,0.04347611
SUN2,0.14781174
ENSG00000272669,0.009063268
DNAL4,0.077182084
NPTXR,0.015370758
CBX6,0.19329402
APOBEC3A,0.0130827045
APOBEC3C,0.015949158
APOBEC3G,0.02166341
CBX7,0.14372844
PDGFB,0.072983146
RPL3,2.4871037
SYNGR1,0.16068791
TAB1,0.035884265
MIEF1,0.10856427
ATF4,0.29721898
RPS19BP1,0.51737154
GRAP2,0.0
TNRC6B,0.43450874
ADSL,0.06424437
SGSM3,0.039345726
MRTFA,0.0371113
SLC25A17,0.04973112
ST13,1.1346507
XPNPEP3,0.07179881
RBX1,0.84020084
EP300,0.17506029
L3MBTL2,0.03879991
CHADL,0.014702801
RANGAP1,0.06853856
ZC3H7B,0.17851667
TEF,0.120968826
TOB2,0.17917319
PHF5A,0.08504818
ACO2,0.5903535
POLR3H,0.0719329
PMM1,0.2809207
DESI1,0.15591651
XRCC6,0.4660096
SNU13,0.78096145
C22orf46P,0.024136271
MEI1,0.008816164
CCDC134,0.008324114
SREBF2,0.20632683
NAGA,0.051668204
PHETA2,0.007295241
SMDT1,0.77411556
NDUFA6,0.6878073
TCF20,0.055484302
LINC01315,0.016319623
NFAM1,0.0025733532
RRP7A,0.10121941
SERHL2,0.015605347
POLDIP3,0.07947204
ENSG00000270022,0.0017119538
CYB5R3,0.38986307
A4GALT,0.073133506
ARFGAP3,0.16919842
PACSIN2,0.20465834
TTLL1,0.023207411
BIK,0.016326237
MCAT,0.12460972
TSPO,0.6700438
TTLL12,0.04828761
SAMM50,0.17465794
PARVB,0.068591654
PARVG,0.015583079
PRR5,0.104041964
NUP50-DT,0.014341421
NUP50,0.09361257
KIAA0930,0.047613554
FAM118A,0.06633758
FBLN1,0.0029733877
ATXN10,0.24241905
MIRLET7BHG,0.057658114
PPARA,0.23722756
CDPF1,0.026265997
TTC38,0.25844255
TRMU,0.09226736
CELSR1,0.054143935
GRAMD4,0.06367381
CERK,0.044031937
TBC1D22A-DT,0.06361594
TBC1D22A,0.060510978
BRD1,0.05918381
ZBED4,0.028351773
ALG12,0.054285143
CRELD2,0.08735256
PIM3,0.3458324
PANX2,0.0545521
TRABD,0.13022433
SELENOO,0.11032331
TUBGCP6,0.06496666
HDAC10,0.043937616
MAPK12,0.039377335
PLXNB2,0.37518534
DENND6B,0.051309172
PPP6R2,0.26092723
SBF1,0.047777086
LMF2,0.1264712
NCAPH2,0.060413446
TYMP,0.20448029
CIMAP1B,0.03564787
ARSA,0.08034444
SHANK3,0.1165357
ENSG00000225929,0.0
RABL2B,0.063438654
ENSG00000275464,0.0064879633
ENSG00000275895,0.009775556
ENSG00000280145,0.0025533664
ENSG00000277991,0.0042756465
ENSG00000278932,0.012395411
HSPA13,0.059542503
SAMSN1,0.031872798
NRIP1,0.24488975
USP25,0.13549829
MIR99AHG,0.1147426
CXADR,0.12924252
BTG3,0.14497545
C21orf91,0.042957567
NCAM2,0.0021990482
ENSG00000226771,0.0
MRPL39,0.15101191
JAM2,0.024165235
ATP5PF,1.6635572
GABPA,0.08485287
APP,1.1051673
CYYR1-AS1,0.0
CYYR1,0.07074734
ADAMTS1,0.046821937
ADAMTS5,0.017895162
ENSG00000232855,0.0
N6AMT1,0.042556174
LTN1,0.11868914
RWDD2B,0.052666727
ENSG00000273254,0.004511625
USP16,0.1894652
CCT8,0.39847988
MAP3K7CL,0.030809952
BACH1,0.10269109
TIAM1,0.011387975
SOD1,1.5971481
SCAF4,0.06415665
MIS18A,0.035419192
URB1,0.03001267
URB1-AS1,0.09160263
EVA1C,0.026313625
CFAP298,0.19422129
SYNJ1,0.057658795
PAXBP1,0.11295813
EPCIP-AS1,0.0105840955
IFNAR2,0.030085959
IL10RB-DT,0.0010741046
IL10RB,0.020970857
IFNAR1,0.2259033
IFNGR2,0.13408221
TMEM50B,0.27638167
DNAJC28,0.025154809
GART,0.082056366
SON,0.7806983
DONSON,0.0036000162
CRYZL1,0.100546494
ITSN1,0.07203056
ATP5PO,0.9056407
ENSG00000273102,0.0010558395
MRPS6,0.67041194
SLC5A3,0.55077714
KCNE1,0.004273539
RCAN1,0.19733553
RUNX1,0.0092000505
SETD4,0.049012244
CBR1,0.54732597
CBR3,0.00359867
DOP1B,0.009337023
MORC3,0.0706032
SIM2,0.07401215
HLCS,0.035225023
PIGP,0.2432464
TTC3,0.5235259
DSCR9,0.0
VPS26C,0.07341236
DYRK1A,0.14609136
ERG,0.023210384
ETS2,0.18914662
PSMG1,0.14169522
BRWD1,0.18839169
HMGN1,0.8216753
GET1,0.1356853
SH3BGR,0.06559826
B3GALT5,0.0
BACE2,0.23277505
FAM3B,0.1046589
MX2,0.0083201
MX1,0.061842438
PRDM15,0.004343058
C2CD2,0.026744287
ZBTB21,0.060193423
ABCG1,0.023584008
TFF3,0.014543973
TFF1,0.0016484598
RSPH1,0.044833254
SLC37A1,0.00922045
PDE9A,0.07226109
WDR4,0.017462762
NDUFV3,0.47967017
PKNOX1,0.03293173
SIK1,0.03135341
RRP1B,0.031033855
PDXK,0.4458488
CSTB,0.8412357
RRP1,0.049458317
AGPAT3,0.24884473
TRAPPC10,0.05837389
PWP2,0.0053380914
LINC01678,0.0
ICOSLG,0.019551842
PFKL,0.5362057
CFAP410,0.18994412
ENSG00000184441,0.03643545
TRPM2,0.0
UBE2G2,0.17714736
SUMO3,0.25462475
PTTG1IP,0.42426586
ITGB2,0.05013809
ITGB2-AS1,0.0022354547
SLX9,0.11771185
ADARB1,0.031125424
POFUT2,0.046971735
COL18A1,0.74106675
SLC19A1,0.0153347235
COL6A1,0.38752827
COL6A2,0.054146565
FTCD,0.48683903
SPATC1L,0.026816783
LSS,0.045198373
MCM3AP-AS1,0.012291992
MCM3AP,0.06955024
YBEY,0.13923037
PCNT,0.059438538
DIP2A,0.10614756
PRMT2,0.2121122
MT-ND1,4.7649946
MT-ND2,5.0883565
MT-CO1,5.9431734
MT-CO2,5.94509
MT-ATP8,1.6187189
MT-ATP6,5.796033
MT-CO3,5.7393327
MT-ND3,6.116163
MT-ND4L,3.7596505
MT-ND4,5.303932
MT-ND5,3.7172015
MT-ND6,0.6988627
MT-CYB,5.3784795
ENSG00000273748,0.009925907
ENSG00000278817,0.0028832094
ENSG00000271254,0.013630128
TNMD,0.007969699
FIRRM,0.0070674145
CFTR,0.0030040266
AOC1,0.3931032
WNT16,0.0
HECW1,0.05102865
KLHL13,0.114915445
MTMR7,0.0070151635
SARM1,0.042609524
CD38,0.0055557345
SLC22A16,0.0
ZMYND10,0.0068676583
ABCB5,0.0
ARX,0.0
SLC4A1,0.040110152
CALCR,0.025527759
HOXA11,0.0016929822
MEOX1,0.0
REXO5,0.003373977
TSPOAP1,0.037929073
MPO,0.0
PON1,0.0
ABCB4,0.002978017
SOX8,0.0
ITGA2B,0.0025742506
ASB4,0.0
KRT33A,0.0
ABCC8,0.0
CACNG3,0.0
TAC1,0.0
CACNA1G,0.0
DLX6,0.0
MAP3K9,0.0111894095
BAIAP2L1,0.03837828
TTC22,0.035737384
CCL26,0.0
USH1C,0.18190351
LGALS14,0.0
COX10,0.047386505
SCIN,0.26460683
MYH13,0.0
UPP2,0.091968775
PRSS21,0.0020449706
PROM1,0.06643763
NOS2,0.0067936834
DNAH9,0.0
SLC13A2,0.1279422
CEACAM7,0.0
TKTL1,0.0
PAX6,0.0
CACNA2D2,0.010821696
BAIAP3,0.033906795
SELE,0.0031365382
NOX1,0.0
E2F2,0.0
SYN1,0.0
CAMK1G,0.00062581553
TFAP2B,0.18697709
TFAP2D,0.0
DLEC1,0.0020311975
ADAM22,0.018089004
PLEKHG6,0.0042739916
PGLYRP1,0.0
MAPK8IP2,0.00555777
TENM1,0.02620605
PAX7,0.0
MASP2,0.0
IYD,0.086697996
POMT2,0.017151
MLXIPL,0.12278589
HHATL,0.0
GIPR,0.0
SLC6A13,0.2360152
PRSS3,0.0044703656
FMO1,0.285515
NME1-NME2,0.0
SLC6A7,0.0
MKS1,0.026590979
DPF1,0.0
ANLN,0.0
QPCTL,0.00460778
ZBTB32,0.0
GABRA3,0.0
PRICKLE3,0.004432331
LTF,0.0028272255
KDM5D,0.0
SLC7A14,0.0
DDX11,0.02819153
MAMLD1,0.005082072
DPEP1,0.34761852
NPC1L1,0.0022726974
STMN4,0.0
ISL1,0.0
IL20RA,0.0013321759
CLCA1,0.0
CLCA4,0.0
CNTN1,0.05757084
CYP24A1,0.019834049
SYT13,0.0736746
NCDN,0.042601157
ZFP64,0.016076235
CYP3A43,0.0
SLC7A9,0.1450901
NRXN3,0.0026540814
C8B,0.0
GABRA1,0.0
NLRP2,0.010371315
ABCC2,0.023159524
DEPDC1,0.0
HSD17B6,0.0
RTEL1-TNFRSF6B,0.0
FAS,0.026209014
KCNG1,0.0017030652
INSRR,0.0038614862
BMAL2,0.0024243176
IBSP,0.0
MUSK,0.0
IKZF2,0.022757145
LRRC7,0.00039732252
CLXN,0.0
MYOC,0.0
DEPDC1B,0.0059803785
STAP1,0.006933026
OTC,0.0
CYP46A1,0.01744127
SLC18A1,0.0
USP2,0.47295803
CASR,0.2097183
HOXC8,0.01329421
TLL1,0.014969454
EDC4,0.0014154545
DNAH5,0.013759479
C6,0.006162802
SOX30,0.0
BEST2,0.0
RTN4R,0.0076449625
CDH10,0.0
MYO16,0.0
TDP1,0.014272541
SLC19A4P,0.0
USH2A,0.0031294988
ZPBP,0.003586137
TG,0.0051785097
BARX2,0.013860486
ZIC2,0.0
ADRB1,0.010003721
GUCA2B,0.0006263888
MAGEC2,0.0
KATNIP,0.023784457
XK,0.0057188715
ANO2,0.0
ROS1,0.0
TNFRSF17,0.0
LMO3,0.042893965
GUCA1A,0.0
UTS2,0.0
TNFRSF9,0.0
EPN3,0.033983245
FOXP3,0.0
PPP1R3F,0.005557479
NEXMIF,0.019222826
ARHGEF5,0.03462997
SLC4A8,0.012715483
PTGER3,0.4421451
TNIP3,0.0
COL23A1,0.009829071
RAD51,0.0
POLQ,0.0
ALX4,0.0
FSTL4,0.0040477063
METTL24,0.0
NNAT,0.0
MCF2L2,0.002822782
ENTPD2,0.017949749
PTPRN,0.0
PLEKHH1,0.020249896
SPO11,0.0
CHRDL2,0.014336229
KCNH2,0.0
MCOLN3,0.02340006
ITIH4,0.004595212
ITIH1,0.0
ZNF280C,0.014454543
NPFFR2,0.0
PHF21B,0.011634503
TRAF1,0.014770874
IL17RB,0.07250141
GYG2,0.0065931873
SERPINB3,0.0
PKP2,0.045702264
MSH4,0.0
F7,0.0
LAMC2,0.011616084
RASGRF1,0.001276148
CAMK2B,0.017269155
PSD,0.0059433617
STYK1,0.0030345707
CREB3L3,0.0
RIMBP2,0.054164927
COL11A1,0.0
PRDM6,0.0043702177
WNT8A,0.0
SPAG4,0.004478554
CDH3,0.031928755
ARSF,0.01334582
DGAT2,0.008489699
MRPS24,0.008033148
SEZ6,0.0
SLC6A16,0.023044523
GSC2,0.0
ADCK1,0.015687613
DLX3,0.0
DMRT3,0.0
ATP2C2,0.0031891987
BORCS8-MEF2B,0.00083934993
LPAR2,0.01124398
POU1F1,0.0
CHI3L2,0.007806565
NTN1,0.0009494838
GLP2R,0.0
MCM10,0.0
ROPN1,0.0
SNAP91,0.0
COL17A1,0.0
SEC61A2,0.013640154
SLC9A7,0.027793275
CTNNA2,0.0
ZMYND12,0.02624068
NGEF,0.03169597
ASPM,0.0
MPPED2,0.08953479
CLDN18,0.0
ACSM2B,0.5425932
DDX3Y,0.0
PHKA1,0.014532154
CACNB1,0.005028256
STOML1,0.026124964
TRO,0.022115598
ZFY,0.0
ATP2B3,0.0
FGFR3,0.15414879
STON1-GTF2A1L,0.0
PYGM,0.0047450177
PAGE1,0.0
TRPC7,0.0
ADAM7,0.0
GAL,0.0
MAOB,0.23339753
DRD4,0.0069331164
PLA2G10,0.0
HES2,0.008468504
GUCY2C,0.0
SCT,0.0025561391
SPTB,0.006599579
ST6GALNAC1,0.0
FRMPD1,0.0040518213
CNGB1,0.0
ST6GALNAC2,0.0
CHAT,0.0
TESK2,0.012487692
PTPN21,0.0473089
CAMK2A,0.004112943
EPHA8,0.0
SLC12A3,0.15801118
TRPM5,0.0016001866
MS4A12,0.0
PRLH,0.0
MYO3B,0.04951408
SLC6A15,0.0
SPP2,0.0
RPS6KA6,0.08505539
ASIC4,0.0
TRPC5,0.0
HMMR,0.00433627
TRHDE,0.07157187
CYP2W1,0.0
MOV10L1,0.0
TP63,0.0
CLCN4,0.01726091
FNDC8,0.0
GSDMB,0.0034996965
ADAM11,0.0
ABCB11,0.0
DHRS9,0.0
TBX21,0.0054882094
GLI2,0.0047923964
CDHR2,0.04538614
SNCB,0.0
NOX3,0.0
SLC12A1,1.1600726
ANO8,0.017081108
WSCD2,0.0
KCNQ2,0.0
TACR2,0.0
SEMA3A,0.004740219
GTSE1,0.0
WNT8B,0.0
ADD2,0.0
FGF4,0.0
CACNG5,0.0
ATP12A,0.016474463
WDR62,0.0023802577
SEC31B,0.027664283
TUBA3D,0.0
PAX2,0.21113801
CAMSAP3,0.071512386
RAP1GAP,0.20744653
NMRK2,0.0
ACTL6B,0.0
PAK3,0.004838226
CAPN6,0.007754886
DCX,0.0
SPAG6,0.0
TYR,0.0
ACTN2,0.006150111
FKBP6,0.0
SMC1B,0.0
LAMP3,0.0
ADCY2,0.0013233554
RBFOX1,0.0036139283
HOXA9,0.11659187
ZCWPW1,0.012574411
ADCYAP1R1,0.0
FGF20,0.0
BRINP1,0.0020819749
PKD2L2,0.0
MYH7B,0.01247497
BPIFB2,0.0
TP73,0.0
CLUL1,0.023803087
CDH17,0.0
OSBPL6,0.01950317
AFM,0.06389866
SCGN,0.007699259
RIMS1,0.0
MOXD1,0.004973373
DDX43,0.005255611
PTPRH,0.0
DCT,0.003825171
EPHA6,0.0
SCTR,0.031816214
SLC4A4,0.43188685
RDH8,0.0
MID2,0.008321891
DNAAF6,0.0
COL5A3,0.0
SRCAP,0.009500225
CPB2,0.0
CHRNA3,0.0
KCNN2,0.012790988
IGSF9B,0.0
CFHR2,0.0
CXCL2,0.021073958
COL4A4,0.13342883
CDH7,0.0
IMPG2,0.0
ARG2,0.1613175
CACNA1S,0.0
LRP2,0.62406623
AACS,0.057961322
SLC13A1,0.33550078
PCDHB4,0.0139217395
PCDHA6,0.0026771694
PCDHGA2,0.0012756458
IL12RB2,0.0
MPP4,0.0
PGR,0.02095227
C1QTNF3,0.013037504
COL19A1,0.0098721245
KCNK2,0.0
SERTAD4,0.01926687
OPRK1,0.0
SEMA5B,0.018489987
TRPM3,0.18545501
ENSG00000083622,0.0
EPYC,0.0
ZNF671,0.022125954
ZNF416,0.011461154
ZNF586,0.0072098156
HAL,0.00069524226
SLCO1A2,0.005416684
APOB,0.00620397
EFR3B,0.0048308363
GCKR,0.0
CAD,0.039973717
BCORL1,0.025388084
OVGP1,0.004918348
IGSF9,0.001448894
WNT11,0.001497816
TTC39A,0.018474067
ORC1,0.0014024081
RAD54L,0.0
AQP6,0.014422432
EPDR1,0.041111067
HBQ1,0.0
CEACAM6,0.0
FAT2,0.0
HSD17B2,0.0031841013
PPEF1,0.0
MYBPC2,0.0
ACHE,0.002750548
TMPRSS11E,0.0
MT3,0.060486075
GNAO1,0.0
L2HGDH,0.09501756
PTHLH,0.0
PHACTR3,0.0041343784
AURKA,0.006215507
GP6,0.0
DNMT3B,0.005448143
TPX2,0.0
SLC15A1,0.0042977594
DOCK3,0.0030388993
C3orf18,0.035209544
ARHGAP28,0.026815072
DEFB127,0.0
SLC4A11,0.017941823
ZNF343,0.008513911
CPXM1,0.0050758896
F11,0.05043799
SIRPG,0.0
DZANK1,0.015074005
CFAP61,0.006603923
LHX5,0.0
RPH3A,0.0
CHGB,0.053336915
TBX5,0.0
NOS1,0.041464992
CMTM1,0.0
KCNH4,0.0
BIRC5,0.0
LAG3,0.0027169997
ANKRD24,0.010537646
SI,0.0
FETUB,0.0
THPO,0.004430591
KIF4A,0.0
PLEKHG2,0.009762516
PITPNM2,0.03979484
POU4F3,0.0
NLRC4,0.0
LAMB4,0.008468843
NRCAM,0.047296636
SLC26A4,0.01634474
SLC26A3,0.0
IL5RA,0.0
ABCC6,0.11464487
SMPX,0.0
MYO15A,0.0038502384
PITPNM3,0.010544824
ORC6,0.0033127503
ZFHX4,0.0
SLC17A6,0.0
CPA1,0.008034101
RGS17,0.0008822974
CMA1,0.0
JPH4,0.0012046709
MYH7,0.0
CEBPE,0.0
RNF31,0.0025786601
RPGRIP1,0.0
TGM1,0.009184403
DAZL,0.0
TBL1Y,0.0
TYRO3,0.007883586
CAPN3,0.029262137
TBX15,0.0
COL9A3,0.021230128
TEKT2,0.0016575418
VNN3P,0.0
OR1I1,0.0
GABRP,0.002196542
KRT31,0.0
CDC6,0.0
NXPE1,0.0
EPB41L4B,0.043585848
WHRN,0.025538074
PDE6C,0.0
SEMA4G,0.016040903
TLL2,0.0
CYP26A1,0.0
TDRD1,0.0034764775
IL11,0.0
MYO3A,0.0076905834
TPSD1,0.0
SMIM24,0.6083393
KCNK16,0.0
CRISP3,0.0
PGC,0.0
NCR2,0.0
MLN,0.0
ITPR3,0.04266577
ZNF184,0.036198687
CDC7,0.0
SYDE2,0.030838488
CATSPERG,0.001738761
STX1B,0.0027555083
MAGEB2,0.0
EFNA2,0.0
CBARP,0.013888778
PCDH11Y,0.0
AMELY,0.0
CEP170B,0.072994374
HCN2,0.006248402
CDHR5,0.1835831
IZUMO4,0.024984596
MADCAM1,0.008650498
IGF2-AS,0.0
SERPIND1,0.0
CECR2,0.029293407
P2RX6,0.0
DERL3,0.008838057
SLC7A4,0.0029426739
DDTL,0.014128808
SEC14L2,0.018514391
SEC14L3,0.0
PRODH,0.001789897
TOP3B,0.032138053
CRYBB3,0.015730103
PLA2G3,0.0033267173
SEZ6L,0.0
ENSG00000100101,0.0
GGTLC2,0.0
SOX10,0.0
SLC16A8,0.0055861413
CENPM,0.009868441
SEPTIN3,0.0012113199
SLC5A1,0.04787076
TPTEP1,0.0
SLC5A4,0.0
KDELR3,0.015236679
CYP2D6,0.00812277
DMC1,0.009925111
RSPH14,0.024329297
RAB36,0.04809984
C22orf31,0.0
MIOX,1.2771301
NEFH,0.004610829
CHKB,0.09118739
APOBEC3H,0.0045404383
RASD2,0.0
ACR,0.0031198168
CABP7,0.0
PNPLA5,0.0
PNPLA3,0.022962134
CACNA1I,0.0
UPK3A,0.0
MLC1,0.0
KCNK10,0.008240327
CTSG,0.0
PRMT5,0.105291
CDKL1,0.08027718
TRIM9,0.0058918823
CCDC198,0.2971031
PLEK2,0.0093767205
LRRC74A,0.0
SAMD15,0.007162015
ISM2,0.0017962859
CHGA,0.0
SIX4,0.010155679
ASB2,0.0063046026
CEP128,0.00522769
SLC10A1,0.0
SERPINA4,0.03938663
SLC8A3,0.0
TCL1A,0.0
BDKRB1,0.009374662
PAPLN,0.09640302
CPNE6,0.0063084783
PRORP,0.008195235
REC8,0.037356544
VSX1,0.0
GINS1,0.005234526
NINL,0.10071775
SGK2,0.102092505
MYBL2,0.0
R3HDML,0.0
HNF4A,0.24777944
RIMS4,0.0
PABPC1L,0.059564985
SALL4,0.0
BMP7,0.028839193
TUBB1,0.0
HRH3,0.0
NTSR1,0.0
SLC17A9,0.005885989
NKAIN4,0.019491136
AVP,0.10485743
COL20A1,0.0
CHRNA4,0.016757777
PTK6,0.0021089595
SPEF1,0.011203076
ISM1,0.007445876
SEL1L2,0.0
SLC52A3,0.034880504
ANGPT4,0.0
RSPO4,0.00052924
PROKR2,0.0
SNPH,0.009943566
MYLK2,0.0
SIRPB1,0.0
FERMT1,0.03441561
HAO1,0.0
PDYN,0.0
TLDC2,0.001951898
PAK5,0.001879697
MROH8,0.007987808
OXT,0.10906517
E2F1,0.0
BPI,0.020917008
CST9L,0.0
SLC32A1,0.0
CST4,0.0
SPINT3,0.0
EPPIN,0.0
SYNDIG1,0.021490911
PIGU,0.07658066
TNNC2,0.004852521
CDH20,0.0
ST8SIA5,0.0026537436
LAMA1,0.027180672
NOL4,0.010211606
H2BW2,0.0
VSIG1,0.0
GPR143,0.009081258
MID1,0.026432358
RHOXF1,0.0034790488
GUCY2F,0.0
ATP1B4,0.0
CHRDL1,0.015483225
SUV39H1,0.0092036
PAGE4,0.0
GLRA2,0.0
MCF2,0.0014810063
F9,0.0
CACNA1F,0.0
SYP,0.017949255
BMX,0.0
LUZP4,0.0
MTMR8,0.001151169
ZC3H12B,0.007064681
PPP1R2C,0.0
KCND1,0.002442154
OPN1LW,0.0
SLC25A14,0.021687686
SCML2,0.0025973239
RS1,0.0
RAB40AL,0.0
GATA1,0.0
PHEX,0.001059288
GPR50,0.0
JADE3,0.024096278
PCYT1B,0.0046989894
BRS3,0.0
VGLL1,0.0031794456
PCDH11X,0.0
FGD1,0.021848094
PORCN,0.024346644
ITIH6,0.0
SRPX2,0.0061995867
ZDHHC15,0.007991242
CENPI,0.0
DRP2,0.0
TAF7L,0.0004511084
NALCN,0.0
FGF14,0.00994762
HTR2A,0.0
MLNR,0.0
CDADC1,0.06448224
KLF5,0.04457185
FGF9,0.22723842
SGCG,0.0
ACOD1,0.0
MEDAG,0.0
OLFM4,0.005163349
MSLN,0.011559797
MT4,0.0
TSNAXIP1,0.010453336
ZNF423,0.0041128458
CCL22,0.0
CCL17,0.0013622097
MMP15,0.049896885
CFAP263,0.022589432
PRSS54,0.0
HAS3,0.0010937882
SMPD3,0.0
ESRP2,0.02978317
FA2H,0.030543234
SEC14L5,0.0021104887
ABCC1,0.034280494
NOMO3,0.0028145919
SLC7A5,0.08163693
RHBDL1,0.016275417
ZP2,0.0
MEFV,0.0
PRSS33,0.0
EARS2,0.036795508
AQP8,0.0
CORO7-PAM16,0.0
SALL1,0.1613695
TOX3,0.062662914
RPGRIP1L,0.036974013
IL21R,0.0
TMC5,0.0
SLC6A2,0.0
IQCH,0.012213489
CORO2B,0.0052007553
AP3B2,0.0008493156
ACSBG1,0.0
IGDCC4,0.0024445073
CEMIP,0.0
CEP152,0.041975588
OCA2,0.0
TGM5,0.0
ENTREP2,0.01008745
SCG3,0.0
OIP5,0.0006235587
RP1,0.06763273
INTS9,0.02691335
EYA1,0.0
TRPA1,0.0
CALB1,0.2955513
POP1,0.023249108
DKK4,0.0
CCN4,0.003135665
STMN2,0.0
GML,0.0
PYCR3,0.032071695
ANXA13,0.0114821065
NEFM,0.0014622915
ADAM2,0.0
FGL1,0.0
KCNN4,0.0
TULP2,0.0
DHDH,0.14447196
CGB2,0.0
LHB,0.0
CGB3,0.0
TUBB4A,0.0060549593
KCNA7,0.0
CKM,0.0038999007
ARHGEF18,0.00067198725
SLC17A7,0.0
RNASEH2A,0.0029303776
KLC3,0.014603211
AMH,0.002155147
DKKL1,0.0
FCER2,0.0
RSPH6A,0.0
KIR3DX1,0.0
EPHX3,0.0057215085
CASP14,0.0
SLC1A6,0.0
AURKC,0.00078728475
CCNE1,0.0017718017
LGALS13,0.0
CLC,0.0
CCNP,0.0010887262
SHD,0.0
FSD1,0.0052005537
OVOL3,0.0
ZFR2,0.0011181136
CEACAM4,0.0
CD79A,0.0
LIM2,0.0
ICAM4,0.0
ICAM5,0.0
CEACAM5,0.0
CRX,0.0
ATP1A3,0.0
ZNRF4,0.0
GRIN2D,0.0
SYNGR4,0.0
ODAD1,0.0
SIGLEC6,0.0
SIGLEC5,0.0
CABP5,0.0
HAS1,0.0
FAM83E,0.0
SPMAP2,0.0
FGF21,0.0
CACNG7,0.0
KLF1,0.0
MAST1,0.0041084597
SLC5A5,0.0
KCNN1,0.0
RAB3A,0.040826075
PDE4C,0.0
COMP,0.0
UPK1A,0.0
ETV2,0.029183732
ATP4A,0.0
GAPDHS,0.0
MAG,0.0017985089
TMEM59L,0.0
GRIK5,0.030002005
PIK3CG,0.0
ITGB8,0.24287626
DNAH11,0.00045869057
DLX5,0.0
STEAP1B,0.0
PALS2,0.09124723
ATP6V0A4,0.23123294
NPVF,0.0
MET,0.1466551
RNF32,0.018292367
WNT2,0.002419689
HOXA1,0.0017451851
HOXA2,0.0062619643
HOXA3,0.05658396
HOXA6,0.01269795
ANKRD7,0.004187719
VIPR2,0.0034153278
HOXA13,0.0
EVX1,0.0
COBL,0.097973496
STX1A,0.0021567154
CRHR2,0.0
GHRHR,0.0
CCL24,0.0
NPTX2,0.0
PTPRZ1,0.0
HYAL4,0.0
SPAM1,0.0
TFR2,0.0
FSCN3,0.0
PAX4,0.0
FBXO24,0.0017848612
PPP1R17,0.0
MOGAT3,0.0052388166
NOBOX,0.0
MYL10,0.0
SFRP4,0.0
ACTR3C,0.036133476
POU6F2,0.0
MYL7,0.0
GCK,0.0
GALNTL5,0.0
CLIP2,0.033741746
SPATA6L,0.0108214
SLC1A1,0.19319034
CNTNAP3,0.0066985576
PRUNE2,0.11920789
OGN,0.0
LHX6,0.0
DNM1,0.025459073
RLN1,0.0033651248
ELAVL2,0.0
NCS1,0.08121364
KCNT1,0.0
CA9,0.0
TYRP1,0.115378365
LHX3,0.0
PIP5K1B,0.051582728
SH3GL2,0.043028437
DNTT,0.0
CUBN,0.75885975
CDH23,0.0053085624
TLX1,0.0
KAZALD1,0.013033417
FGF8,0.0
PITX3,0.0
DKK1,0.0
EBF3,0.0
SORCS1,0.005511175
DNAJC12,0.08142438
LGI1,0.0
CYP2C18,0.0
CRYBA1,0.0
RUNDC3A,0.0022812197
CSF3,0.0
RAPGEFL1,0.0017935211
RNF43,0.072010726
WNT3,0.0024340383
ASPA,0.13115405
KRT37,0.0
ENO3,0.019088164
CHRNE,0.004382504
SLC6A4,0.0022852423
ALDH3A1,0.0007855958
ASIC2,0.002960116
CCL1,0.0
PEX12,0.023633493
KRT32,0.0
HSD17B1,0.04984572
DLX4,0.0
PTGES3L-AARSD1,0.0
RND2,0.009661646
ALOX12,0.0
PPY,0.0
MPP2,0.007939877
CACNG1,0.0
EFNB3,0.0
DPH1,0.0025182646
RCVRN,0.0
MYH1,0.0
MYH3,0.0042507225
FOXN1,0.0
PHOX2B,0.0
GABRA4,0.005380629
GNRHR,0.0
UGT2B10,0.0
CWH43,0.02767468
SULT1E1,0.0050509972
ODAM,0.002015616
SMR3A,0.0
NMU,0.0
CRACD,0.0
PF4V1,0.0027706316
UCP1,0.0
IL2,0.0
ANXA10,0.0
AADAT,0.011155363
CPZ,0.0
SLC2A9,0.0378634
NEIL3,0.0
TBC1D19,0.06249303
CLNK,0.019737216
NKX3-2,0.0
GLRB,0.034243397
HGFAC,0.0038020508
LRP2BP,0.011813084
FAM149A,0.088789225
NCAPG,0.0
PPARGC1A,0.2696096
DDX25,0.02293827
DBX1,0.0
TECTA,0.006305376
JHY,0.036998894
B3GAT1,0.0069105458
P2RX3,0.0
NRXN2,0.031158464
CCKBR,0.0
HPX,0.0
FOLR3,0.1729094
PANX1,0.015414354
APOA5,0.0
APOA4,0.0
UPK2,0.0
KIAA1549L,0.0
SLC1A2,0.0
SCGB2A2,0.0
NAA40,0.03921668
SLC35F2,0.052702047
C11orf21,0.0049853767
ELMOD1,0.0036850586
CALCA,0.012674434
EXPH5,0.0696277
POU2AF1,0.0030633467
