,Sample1158-EO1
TIMM50,0.124277264
DLL3,0.0
EID2,0.07935202
DYRK1B,0.07359989
FBL,0.18595447
PSMC4,0.22226219
ZNF546,0.026060343
ZNF780B,0.06659894
ZNF780A,0.04212188
MAP3K10,0.042136602
AKT2,0.17664152
PLD3,0.38798165
PRX,0.01979847
SERTAD1,0.38590518
SERTAD3,0.22969967
BLVRB,0.4512636
SHKBP1,0.07776396
LTBP4,0.18064776
NUMBL,0.016909052
COQ8B,0.054721467
ITPKC,0.073318586
ACTMAP,0.025403533
SNRPA,0.20817569
RAB4B,0.0050892127
EGLN2,0.014176828
AXL,0.05246623
HNRNPUL1,0.28153017
TGFB1,0.08175158
CCDC97,0.03640859
TMEM91,0.081785515
B9D2,0.025318507
EXOSC5,0.062383994
B3GNT8,0.009446909
DMAC2,0.11600447
PCAT19,0.079963244
LINC01480,0.0
ENSG00000268027,0.00472089
CEACAM21,0.009255839
RPS19,2.2961028
ARHGEF1,0.17030923
RABAC1,0.8873131
ZNF574,0.058943205
POU2F2,0.020734878
DEDD2,0.0780156
GSK3A,0.17123963
ERF,0.23595057
CIC,0.13557173
PAFAH1B3,0.15195087
MEGF8,0.07417293
CNFN,0.019842857
LIPE-AS1,0.030690566
LIPE,0.018167261
CEACAM1,0.15752368
ETHE1,0.120238066
XRCC1,0.061170075
PINLYP,0.03503978
IRGQ,0.046515282
ZNF576,0.07605634
ZNF428,0.37285957
CADM4,0.02402366
PLAUR,0.017753229
SMG9,0.050091654
ZNF283,0.03227627
ZNF155,0.01871924
ZNF230,0.02347316
ZNF224,0.07046192
ZNF225,0.016419234
ZNF234,0.036778703
ZNF226,0.08161937
ZNF227,0.04679051
ZNF235,0.014107094
ZNF233,0.005199243
ZNF112,0.014200597
ZNF180,0.022372486
PVR,0.032585714
BCL3,0.034394883
BCAM,1.330171
NECTIN2,0.26314643
TOMM40,0.16943417
APOE,0.1784175
APOC1,0.008683833
CLPTM1,0.30373663
RELB,0.043983128
CLASRP,0.09953866
ZNF296,0.008680341
GEMIN7,0.04790978
MARK4,0.043717567
PPP1R37,0.05503139
TRAPPC6A,0.310887
BLOC1S3,0.008611567
EXOC3L2,0.10012281
ERCC2,0.047816936
PPP1R13L,0.05683451
POLR1G,0.01010417
ERCC1,0.27837986
FOSB,0.8446781
RTN2,0.019613586
PPM1N,0.0039024556
VASP,0.21791646
OPA3,0.130704
GPR4,0.023302935
EML2,0.10091474
SNRPD2,0.5817535
FBXO46,0.059441935
SIX5,0.062626615
DMPK,0.0884855
DMWD,0.08507047
SYMPK,0.14978018
IRF2BP1,0.09620053
MYPOP,0.03661766
NOVA2,0.053086028
CCDC61,0.08657848
HIF3A,0.13231537
PPP5C,0.190538
CCDC8,0.13275068
PNMA8B,0.015104548
CALM3,0.47020394
PTGIR,0.025845608
DACT3,0.030176565
PRKD2,0.11438641
STRN4,0.11058333
SLC1A5,0.3372758
AP2S1,0.43295324
ARHGAP35,0.15715197
TMEM160,0.41357228
ZC3H4,0.11661478
SAE1,0.08729533
BBC3,0.025519608
CCDC9,0.034579094
INAFM1,0.09794127
C5AR1,0.026452614
C5AR2,0.02501124
DHX34,0.022256842
MEIS3,0.007441913
KPTN,0.032972425
NAPA,0.41532364
BICRA,0.03777789
EHD2,0.11202883
NOP53,0.7388135
SELENOW,0.9496264
SULT2A1,0.0
PLA2G4C,0.05352341
LIG1,0.049115606
ZSWIM9,0.027191767
CARD8,0.14354514
CARD8-AS1,0.04990245
ZNF114,0.0038394092
EMP3,0.27144384
TMEM143,0.057554454
KDELR1,0.6235362
GRWD1,0.05311059
KCNJ14,0.009787242
CYTH2,0.21421653
LMTK3,0.076182835
SULT2B1,0.0039389874
RPL18,2.1148593
SPHK2,0.05960396
DBP,0.10874101
CA11,0.11306859
RASIP1,0.21559916
FUT1,0.056815196
BCAT2,0.12926751
HSD17B14,0.08854048
PLEKHA4,0.042263113
PPP1R15A,0.48174164
NUCB1,0.55213004
BAX,0.21766675
FTL,2.4568577
GYS1,0.08446759
RUVBL2,0.076736905
SNRNP70,0.57492113
LIN7B,0.059937317
PPFIA3,0.081121035
HRC,0.057666924
TRPM4,0.1368344
CD37,0.042901464
TEAD2,0.064456135
ENSG00000268157,0.0
PIH1D1,0.23650444
ALDH16A1,0.09600832
FLT3LG,0.019429717
RPL13A,1.5273404
RPS11,1.5107435
FCGRT,0.68905175
RCN3,0.02339326
NOSIP,0.25377145
PRRG2,0.07611057
PRR12,0.079960495
RRAS,0.3378462
SCAF1,0.15373763
IRF3,0.21849105
BCL2L12,0.052648984
PRMT1,0.5124081
ADM5,0.026366416
CPT1C,0.005047492
AP2A1,0.119226195
FUZ,0.11940086
ENSG00000269194,0.03134042
MED25,0.12972207
PTOV1-AS1,0.029997906
PTOV1,0.27919295
PNKP,0.12643245
AKT1S1,0.15226993
TBC1D17,0.1464133
IL4I1,0.0
NUP62,0.084591456
ATF5,0.072969675
VRK3,0.084790684
ZNF473,0.00963385
MYH14,0.075260356
KCNC3,0.02986965
NR1H2,0.2804513
POLD1,0.03212641
EMC10,0.36771616
MYREM,0.0
JOSD2,0.19377908
C19orf81,0.012034895
CLEC11A,0.18940671
C19orf48P,0.07024997
CTU1,0.06025231
SIGLEC9,0.0
SIGLEC7,0.0
CD33,0.0
ETFB,0.64041686
NKG7,0.013145261
SIGLEC10,0.0
SIGLEC8,0.0
ZNF175,0.023921967
SIGLEC14,0.0058839456
SPACA6,0.06182332
FPR1,0.009956194
FPR2,0.0
FPR3,0.0
ZNF577,0.092011936
ZNF649,0.05207158
ZNF350,0.031875838
ZNF615,0.035828486
ZNF614,0.044222027
ZNF432,0.037434835
ZNF841,0.021513289
ZNF836,0.045865122
PPP2R1A,0.5010767
ZNF766,0.05985638
ZNF480,0.07345468
ZNF528,0.08753256
ZNF808,0.09736958
ZNF701,0.056404464
ZNF83,0.25104663
ZNF611,0.05966223
ZNF600,0.016133549
ZNF28,0.03526479
ZNF468,0.053113334
ZNF816-ZNF321P,0.012897605
ZNF816,0.009863104
ZNF160,0.13564561
ZNF415,0.051631343
ZNF347,0.036432773
ZNF677,0.12004471
ZNF845,0.0149759725
ZNF765,0.03809691
ZNF761,0.03462052
ZNF813,0.019134033
ZNF331,0.24150422
NLRP12,0.0
MYADM,0.19171666
CACNG8,0.0
OSCAR,0.005421073
NDUFA3,1.1030707
TFPT,0.052229773
PRPF31,0.22051083
CNOT3,0.09371622
LENG1,0.107800886
TMC4,0.21365753
MBOAT7,0.16010344
TSEN34,0.2570108
RPS9,2.2039952
LILRB3,0.00852659
LILRA6,0.0
LILRB5,0.0
LILRB2,0.016772706
LILRA5,0.0
LILRA4,0.0
LAIR1,0.00390314
TTYH1,0.010125824
LENG8-AS1,0.011553534
LENG8,0.438709
LENG9,0.012349614
CDC42EP5,0.09692812
LILRA2,0.0
LILRA1,0.0
LILRB1,0.0
LILRB4,0.0
ENSG00000268734,0.0
NCR1,0.0
RDH13,0.1445794
PPP1R12C,0.13519213
TNNT1,0.0
TNNI3,0.0
PPP6R1,0.076581
HSPBP1,0.13567486
BRSK1,0.003362052
KMT5C,0.023720386
TMEM238,0.35175976
RPL28,2.3449435
UBE2S,0.16171113
ISOC2,0.24584986
ZNF628,0.03806229
NAT14,0.1111656
SSC5D,0.015822751
ZNF579,0.1052178
FIZ1,0.05521308
ZNF524,0.12639426
ZNF865,0.043692533
ZNF580,0.2602578
ZNF581,0.03301373
CCDC106,0.15901098
U2AF2,0.20816982
EPN1,0.5021809
ZNF787,0.09856993
ZNF444,0.10774537
ZSCAN5A,0.024426047
ZNF582,0.02444276
ZNF582-DT,0.056814905
ZNF583,0.06272166
ZNF667-AS1,0.24505743
ZNF471,0.059508786
ZFP28,0.026084712
ZNF470,0.032627147
ZNF71,0.017027915
ZNF835,0.0028223663
PEG3,0.06720346
ZNF264,0.10471695
ZNF805,0.012929511
ENSG00000268713,0.0195166
ZNF460,0.05052988
ENSG00000268205,0.117421106
ZNF543,0.030955482
TRAPPC2B,0.21920763
ZNF548,0.06876112
ZNF772,0.014684064
ZNF419,0.036584657
ZNF773,0.02678405
ZNF550,0.0115768
ZIK1,0.008397655
ZNF134,0.05989856
ZNF211,0.019147813
ZNF551,0.011447202
ZNF154,0.021918418
ZNF776,0.04541885
ZNF552,0.06184837
ZNF587B,0.027031114
ZNF814,0.068351895
ZNF587,0.058025982
ZNF417,0.019131213
ZNF418,0.015682194
ZNF256,0.016653748
ZNF606,0.043574724
ZNF135,0.08982221
ZSCAN18,0.20639713
ZNF329,0.021879695
ZNF274,0.055389628
ZNF544,0.055062465
ZNF8-DT,0.030777521
ZNF8,0.014606261
ERVK3-1,0.076050684
ENSG00000283103,0.10928856
A1BG,0.061802145
ZNF837,0.03547859
RPS5,1.4409848
ZNF584,0.014128257
ZNF324,0.013594883
ZNF446,0.0511994
SLC27A5,0.067222305
ZBTB45,0.026814936
TRIM28,0.34427494
CHMP2A,0.70126873
UBE2M,0.4165077
MZF1-AS1,0.014360349
MZF1,0.15381719
SEPTIN14P23,0.0
IL17RA,0.059056293
HDHD5,0.10433657
ADA2,0.09521076
ATP6V1E1,0.43905333
BCL2L13,0.13415192
BID,0.04048117
MICAL3,0.110449925
PEX26,0.07637892
USP18,0.024521464
TMEM191B,0.03833266
DGCR2,0.22465685
ESS2,0.059163276
SLC25A1,0.18282086
CLTCL1,0.044986527
HIRA,0.067567304
C22orf39,0.16833484
MRPL40,0.38816017
UFD1,0.24660048
CDC45,0.0
CLDN5,0.2319646
GNB1L,0.014189553
RTL10,0.045519464
TXNRD2,0.11582013
COMT,0.80427146
ARVCF,0.056141183
TANGO2,0.039261766
DGCR8,0.092823915
TRMT2A,0.0727608
RANBP1,0.45418352
ZDHHC8,0.14878881
DGCR6L,0.37149578
KLHL22,0.06054626
MED15,0.08235508
PI4KA,0.12598729
SNAP29,0.10107532
CRKL,0.05437412
LINC01637,0.007868824
LZTR1,0.0708952
THAP7,0.15345727
THAP7-AS1,0.034923643
HIC2,0.03577757
TMEM191C,0.010031358
UBE2L3,0.37469906
YDJC,0.06943832
SDF2L1,0.17138746
PPIL2,0.1546787
YPEL1,0.04100316
MAPK1,0.27418765
PPM1F,0.13732633
PPM1F-AS1,0.008867749
ENSG00000274422,0.020390024
BCR,0.12432387
RGL4,0.0
VPREB3,0.0043048095
CHCHD10,1.3352547
MMP11,0.0058920435
SMARCB1,0.19335338
SLC2A11,0.089232236
MIF,1.037741
MIF-AS1,0.0
GSTT2B,0.065244965
DDT,0.9130744
CABIN1,0.15569013
SUSD2,0.027028006
GGT5,0.03657661
SPECC1L,0.083640225
UPB1,0.008163055
GUCD1,0.14819443
SNRPD3,0.5610899
GGT1,0.01954748
KIAA1671,0.09944405
ENSG00000279110,0.0052906503
LRP5L,0.023572247
GRK3,0.023980718
HPS4,0.14109685
SRRD,0.070456244
TFIP11,0.080170766
TPST2,0.24287865
CRYBB1,0.0
MIAT,0.0
MIATNB,0.021150487
MN1,0.022018122
PITPNB,0.14551517
TTC28,0.10122583
HSCB,0.067462355
CCDC117,0.040799413
XBP1,0.43429464
ENSG00000226471,0.04150532
ZNRF3,0.09185685
EMID1,0.03624503
RHBDD3,0.05627212
EWSR1,0.43689978
GAS2L1,0.10961522
RASL10A,0.0
AP1B1,0.15841964
THOC5,0.058658045
NIPSNAP1,0.07978855
NF2,0.10024903
ZMAT5,0.07835068
UQCR10,1.1117129
ASCC2,0.104782835
MTMR3,0.10565241
OSM,0.0
CASTOR1,0.06400998
TBC1D10A,0.09187432
SF3A1,0.23184764
RNF215,0.059857383
PES1,0.06545463
TCN2,0.14878877
SLC35E4,0.022374706
DUSP18,0.021783924
MORC2,0.034311146
SMTN,0.1535735
SELENOM,0.93155766
RNF185,0.064546615
LIMK2,0.06397722
PIK3IP1,0.095191695
PATZ1,0.13047202
LINC01521,0.0045766593
DRG1,0.088870354
EIF4ENIF1,0.071020484
SFI1,0.041473664
PISD,0.08307761
PRR14L,0.12665723
DEPDC5,0.025216058
YWHAH,0.38896877
RTCB,0.167188
FBXO7,0.3119255
TIMP3,1.1106426
LARGE1,0.02346944
HMGXB4,0.12028959
TOM1,0.112232104
HMOX1,0.017828241
MCM5,0.07120027
MB,0.0
APOL6,0.0831679
RBFOX2,0.17033078
ENSG00000279927,0.0
APOL3,0.068659805
APOL4,0.048771124
APOL2,0.0963067
APOL1,0.10820637
MYH9,0.7145015
TXN2,0.44384888
FOXRED2,0.019893624
EIF3D,0.4212469
IFT27,0.23841475
PVALB,0.27048033
NCF4,0.0
CSF2RB,0.022781974
TST,0.2253407
MPST,0.21074812
KCTD17,0.013918147
IL2RB,0.0
RAC2,0.029212067
CYTH4,0.014123959
MFNG,0.06527996
CARD10,0.045848735
CDC42EP1,0.13293307
LGALS2,0.077945195
GGA1,0.1596374
SH3BP1,0.0114333425
PDXP-DT,0.0
LGALS1,0.531926
NOL12,0.07192456
TRIOBP,0.3072735
H1-0,0.4569738
GCAT,0.08015332
ANKRD54,0.07652155
EIF3L,0.6290889
MICALL1,0.013508092
POLR2F,0.33785576
PICK1,0.07892173
ENSG00000272720,0.011675302
MAFF,0.35620302
TMEM184B,0.13340391
CSNK1E,0.20569856
DDX17,1.3280865
CBY1,0.12840115
TOMM22,0.28802922
JOSD1,0.21937136
GTPBP1,0.072715
SUN2,0.24170856
ENSG00000272669,0.010626957
DNAL4,0.09620922
NPTXR,0.021614363
CBX6,0.30736113
APOBEC3A,0.0
APOBEC3C,0.015437036
APOBEC3G,0.0423373
CBX7,0.18422683
PDGFB,0.13885069
RPL3,2.5207822
SYNGR1,0.16793434
TAB1,0.047163595
MIEF1,0.10006871
ATF4,0.51642334
RPS19BP1,0.44934252
GRAP2,0.0
TNRC6B,0.5831046
ADSL,0.10113153
SGSM3,0.062090043
MRTFA,0.061775804
SLC25A17,0.06575236
ST13,0.9520648
XPNPEP3,0.08969093
RBX1,0.7928117
EP300,0.23245324
L3MBTL2,0.061842106
CHADL,0.021866554
RANGAP1,0.08320755
ZC3H7B,0.18993348
TEF,0.1009347
TOB2,0.3535095
PHF5A,0.13973737
ACO2,0.50222343
POLR3H,0.057544522
PMM1,0.27653494
DESI1,0.1353359
XRCC6,0.5414875
SNU13,0.7697102
C22orf46P,0.045835387
MEI1,0.0
CCDC134,0.015688483
SREBF2,0.20982535
NAGA,0.061931204
PHETA2,0.016928483
SMDT1,0.7474446
NDUFA6,0.7469035
TCF20,0.08749218
LINC01315,0.015155308
NFAM1,0.0061113057
RRP7A,0.17242883
SERHL2,0.009345142
POLDIP3,0.11771212
ENSG00000270022,0.011698473
CYB5R3,0.51969963
A4GALT,0.09291091
ARFGAP3,0.2443372
PACSIN2,0.20633732
TTLL1,0.033622764
BIK,0.013188889
MCAT,0.070881106
TSPO,0.74932885
TTLL12,0.025547108
SAMM50,0.12628508
PARVB,0.07082462
PARVG,0.018211406
PRR5,0.04715878
NUP50-DT,0.01752482
NUP50,0.10685038
KIAA0930,0.03889855
FAM118A,0.02794145
FBLN1,0.0
ATXN10,0.2662526
MIRLET7BHG,0.09980664
PPARA,0.21210521
CDPF1,0.022724047
TTC38,0.06569644
TRMU,0.11493222
CELSR1,0.06526852
GRAMD4,0.07829229
CERK,0.07747045
TBC1D22A-DT,0.0860949
TBC1D22A,0.0795087
BRD1,0.1106217
ZBED4,0.041041654
ALG12,0.05624982
CRELD2,0.14602263
PIM3,0.5023321
PANX2,0.04599598
TRABD,0.15999787
SELENOO,0.08745808
TUBGCP6,0.11310765
HDAC10,0.051902693
MAPK12,0.041816298
PLXNB2,0.31285313
DENND6B,0.057508383
PPP6R2,0.27758723
SBF1,0.07457208
LMF2,0.16125762
NCAPH2,0.092007436
TYMP,0.13602804
CIMAP1B,0.05321355
ARSA,0.07323731
SHANK3,0.21761832
ENSG00000225929,0.0
RABL2B,0.11156927
ENSG00000275464,0.028114948
ENSG00000275895,0.017633965
ENSG00000280145,0.07457106
ENSG00000277991,0.0
ENSG00000278932,0.010416139
HSPA13,0.084683836
SAMSN1,0.052745372
NRIP1,0.23807506
USP25,0.19208151
MIR99AHG,0.19694574
CXADR,0.112405546
BTG3,0.21096079
C21orf91,0.046275504
NCAM2,0.009775496
ENSG00000226771,0.0
MRPL39,0.12055977
JAM2,0.14451978
ATP5PF,1.4347023
GABPA,0.09427925
APP,1.6753464
CYYR1-AS1,0.0
CYYR1,0.18676436
ADAMTS1,0.3868424
ADAMTS5,0.035053663
ENSG00000232855,0.0
N6AMT1,0.047337763
LTN1,0.19804984
RWDD2B,0.04130823
ENSG00000273254,0.010144908
USP16,0.32327014
CCT8,0.41459885
MAP3K7CL,0.0694999
BACH1,0.12252116
TIAM1,0.034500387
SOD1,1.3673162
SCAF4,0.09746795
MIS18A,0.03995362
URB1,0.037466664
URB1-AS1,0.06699989
EVA1C,0.09528148
CFAP298,0.19961122
SYNJ1,0.041317243
PAXBP1,0.14378522
EPCIP-AS1,0.013471001
IFNAR2,0.049094494
IL10RB-DT,0.00617632
IL10RB,0.024292838
IFNAR1,0.29059684
IFNGR2,0.1374893
TMEM50B,0.32325867
DNAJC28,0.019061737
GART,0.082367
SON,1.1372375
DONSON,0.011910225
CRYZL1,0.15479583
ITSN1,0.0837884
ATP5PO,0.89520794
ENSG00000273102,0.0029858002
MRPS6,0.87257254
SLC5A3,0.65011847
KCNE1,0.0041218926
RCAN1,0.45974922
RUNX1,0.0104527315
SETD4,0.07650227
CBR1,0.62936544
CBR3,0.015516725
DOP1B,0.02439405
MORC3,0.10265772
SIM2,0.20369168
HLCS,0.05501006
PIGP,0.324201
TTC3,0.586727
DSCR9,0.0
VPS26C,0.055885762
DYRK1A,0.13239951
ERG,0.11908349
ETS2,0.28822318
PSMG1,0.13792145
BRWD1,0.21693577
HMGN1,0.7952777
GET1,0.13360052
SH3BGR,0.07880819
B3GALT5,0.0
BACE2,0.32363576
FAM3B,0.13289665
MX2,0.01693833
MX1,0.13941793
PRDM15,0.0115065705
C2CD2,0.07077383
ZBTB21,0.13729526
ABCG1,0.096138544
TFF3,0.09073266
TFF1,0.010176712
RSPH1,0.041622832
SLC37A1,0.034876272
PDE9A,0.29275107
WDR4,0.028188618
NDUFV3,0.4598066
PKNOX1,0.055922657
SIK1,0.077010795
RRP1B,0.07614096
PDXK,0.6351044
CSTB,0.8514074
RRP1,0.08262575
AGPAT3,0.16079482
TRAPPC10,0.09754364
PWP2,0.0
LINC01678,0.007253091
ICOSLG,0.022880599
PFKL,0.45694438
CFAP410,0.20292948
ENSG00000184441,0.038703967
TRPM2,0.0
UBE2G2,0.24490492
SUMO3,0.2331018
PTTG1IP,0.78093886
ITGB2,0.039032806
ITGB2-AS1,0.0
SLX9,0.095284
ADARB1,0.054724135
POFUT2,0.1123834
COL18A1,0.8328137
SLC19A1,0.011784083
COL6A1,0.39905414
COL6A2,0.16167524
FTCD,0.048242554
SPATC1L,0.01695352
LSS,0.047996607
MCM3AP-AS1,0.0022649746
MCM3AP,0.12710552
YBEY,0.101726286
PCNT,0.07325596
DIP2A,0.12396421
PRMT2,0.32225895
MT-ND1,4.7885747
MT-ND2,5.141817
MT-CO1,5.9628
MT-CO2,5.8494325
MT-ATP8,1.3763282
MT-ATP6,5.716713
MT-CO3,5.4749794
MT-ND3,5.7320337
MT-ND4L,3.3065956
MT-ND4,5.2274427
MT-ND5,3.5061424
MT-ND6,0.6332258
MT-CYB,5.398625
ENSG00000273748,0.021870138
ENSG00000278817,0.061712723
ENSG00000271254,0.034390017
TNMD,0.0045481347
FIRRM,0.011378623
CFTR,0.0
AOC1,0.14278176
WNT16,0.0
HECW1,0.0
KLHL13,0.11407953
MTMR7,0.019933892
SARM1,0.03016841
CD38,0.0
SLC22A16,0.0
ZMYND10,0.013718845
ABCB5,0.0
ARX,0.0
SLC4A1,0.011823909
CALCR,0.03513216
HOXA11,0.012273737
MEOX1,0.0
REXO5,0.007575918
TSPOAP1,0.07384217
MPO,0.0
PON1,0.0
ABCB4,0.0
SOX8,0.0
ITGA2B,0.0
ASB4,0.0
KRT33A,0.0
ABCC8,0.010672413
CACNG3,0.0
TAC1,0.0
CACNA1G,0.0
DLX6,0.0
MAP3K9,0.004784516
BAIAP2L1,0.06671754
TTC22,0.02140404
CCL26,0.0
USH1C,0.028483415
LGALS14,0.0
COX10,0.08261588
SCIN,0.357067
MYH13,0.0
UPP2,0.0
PRSS21,0.0
PROM1,0.08553072
NOS2,0.0
DNAH9,0.002993994
SLC13A2,0.007518172
CEACAM7,0.0
TKTL1,0.00096417574
PAX6,0.0
CACNA2D2,0.023239965
BAIAP3,0.0310053
SELE,0.0
NOX1,0.0
E2F2,0.0
SYN1,0.0033266328
CAMK1G,0.0018127119
TFAP2B,0.17693634
TFAP2D,0.0
DLEC1,0.002965055
ADAM22,0.039315157
PLEKHG6,0.003238543
PGLYRP1,0.0
MAPK8IP2,0.0046658735
TENM1,0.011391537
PAX7,0.0
MASP2,0.0
IYD,0.019744167
POMT2,0.039934345
MLXIPL,0.033905007
HHATL,0.0
GIPR,0.0
SLC6A13,0.060997024
PRSS3,0.0022292836
FMO1,0.020633886
NME1-NME2,0.0
SLC6A7,0.0
MKS1,0.047661997
DPF1,0.0
ANLN,0.0
QPCTL,0.007575213
ZBTB32,0.0
GABRA3,0.0
PRICKLE3,0.007271298
LTF,0.029844277
KDM5D,0.0
SLC7A14,0.0
DDX11,0.030475605
MAMLD1,0.013345029
DPEP1,0.031073002
NPC1L1,0.0
STMN4,0.0
ISL1,0.0
IL20RA,0.005082681
CLCA1,0.0
CLCA4,0.0
CNTN1,0.06308968
CYP24A1,0.0
SYT13,0.1005801
NCDN,0.04010473
ZFP64,0.016434455
CYP3A43,0.003244638
SLC7A9,0.010455221
NRXN3,0.008913044
C8B,0.0
GABRA1,0.0
NLRP2,0.012422537
ABCC2,0.007922619
DEPDC1,0.0
HSD17B6,0.0
RTEL1-TNFRSF6B,0.0
FAS,0.019746307
KCNG1,0.0
INSRR,0.004638211
BMAL2,0.00449918
IBSP,0.0
MUSK,0.0
IKZF2,0.026544787
LRRC7,0.0
CLXN,0.004503711
MYOC,0.0
DEPDC1B,0.0
STAP1,0.0016278022
OTC,0.0
CYP46A1,0.01579819
SLC18A1,0.0
USP2,0.7480058
CASR,0.30333507
HOXC8,0.041803703
TLL1,0.039307434
EDC4,0.0006942766
DNAH5,0.012022994
C6,0.0
SOX30,0.0
BEST2,0.0
RTN4R,0.020447036
CDH10,0.0
MYO16,0.0058112293
TDP1,0.025668168
SLC19A4P,0.0
USH2A,0.0
ZPBP,0.0025602798
TG,0.0070992797
BARX2,0.0013010422
ZIC2,0.0
ADRB1,0.065536804
GUCA2B,0.0
MAGEC2,0.0
KATNIP,0.042861287
XK,0.0072045014
ANO2,0.0
ROS1,0.0
TNFRSF17,0.0
LMO3,0.06803122
GUCA1A,0.0
UTS2,0.0
TNFRSF9,0.0
EPN3,0.04458487
FOXP3,0.0
PPP1R3F,0.015560551
NEXMIF,0.021610547
ARHGEF5,0.053417105
SLC4A8,0.079853654
PTGER3,0.68366915
TNIP3,0.0
COL23A1,0.018285213
RAD51,0.0
POLQ,0.0
ALX4,0.0
FSTL4,0.02022599
METTL24,0.0
NNAT,0.0
MCF2L2,0.014471607
ENTPD2,0.011725315
PTPRN,0.0
PLEKHH1,0.022356765
SPO11,0.0
CHRDL2,0.02064474
KCNH2,0.0
MCOLN3,0.0075782696
ITIH4,0.0157358
ITIH1,0.0
ZNF280C,0.027326588
NPFFR2,0.0
PHF21B,0.022409808
TRAF1,0.023491021
IL17RB,0.0052842516
GYG2,0.003942246
SERPINB3,0.0
PKP2,0.010346597
MSH4,0.0
F7,0.0
LAMC2,0.01890156
RASGRF1,0.0
CAMK2B,0.0037526547
PSD,0.00779567
STYK1,0.0
CREB3L3,0.0
RIMBP2,0.009283349
COL11A1,0.0
PRDM6,0.0057256036
WNT8A,0.0
SPAG4,0.009621173
CDH3,0.01770178
ARSF,0.0
DGAT2,0.022615822
MRPS24,0.009059226
SEZ6,0.0
SLC6A16,0.043204356
GSC2,0.0
ADCK1,0.027904749
DLX3,0.0
DMRT3,0.0
ATP2C2,0.0012237217
BORCS8-MEF2B,0.0054809954
LPAR2,0.029113144
POU1F1,0.0
CHI3L2,0.0
NTN1,0.00591499
GLP2R,0.0
MCM10,0.0
ROPN1,0.0
SNAP91,0.0
COL17A1,0.0
SEC61A2,0.03340576
SLC9A7,0.035745982
CTNNA2,0.0
ZMYND12,0.014509218
NGEF,0.009014801
ASPM,0.0
MPPED2,0.13325053
CLDN18,0.0
ACSM2B,0.03918132
DDX3Y,0.0
PHKA1,0.02336562
CACNB1,0.008372972
STOML1,0.04618271
TRO,0.025031315
ZFY,0.0
ATP2B3,0.012496747
FGFR3,0.29103896
STON1-GTF2A1L,0.0
PYGM,0.011484741
PAGE1,0.0
TRPC7,0.0
ADAM7,0.0
GAL,0.0
MAOB,0.10861483
DRD4,0.0025205244
PLA2G10,0.0
HES2,0.00708357
GUCY2C,0.0
SCT,0.002336372
SPTB,0.018935759
ST6GALNAC1,0.0
FRMPD1,0.001757497
CNGB1,0.0
ST6GALNAC2,0.0
CHAT,0.0
TESK2,0.017327487
PTPN21,0.043353878
CAMK2A,0.0
EPHA8,0.0
SLC12A3,0.008463176
TRPM5,0.009957374
MS4A12,0.0
PRLH,0.0
MYO3B,0.05312627
SLC6A15,0.0
SPP2,0.0
RPS6KA6,0.15837859
ASIC4,0.0
TRPC5,0.0
HMMR,0.0
TRHDE,0.05759756
CYP2W1,0.0
MOV10L1,0.0
TP63,0.0
CLCN4,0.010223193
FNDC8,0.0
GSDMB,0.0034350017
ADAM11,0.0
ABCB11,0.0
DHRS9,0.0
TBX21,0.0
GLI2,0.010821013
CDHR2,0.016146865
SNCB,0.0
NOX3,0.0
SLC12A1,1.8681325
ANO8,0.028292159
WSCD2,0.006003003
KCNQ2,0.0
TACR2,0.0
SEMA3A,0.01316013
GTSE1,0.0
WNT8B,0.0
ADD2,0.0
FGF4,0.0
CACNG5,0.0
ATP12A,0.03249815
WDR62,0.0
SEC31B,0.034065273
TUBA3D,0.0
PAX2,0.28300777
CAMSAP3,0.08611951
RAP1GAP,0.510589
NMRK2,0.0
ACTL6B,0.0
PAK3,0.0030260154
CAPN6,0.023207726
DCX,0.0
SPAG6,0.0
TYR,0.0
ACTN2,0.008698522
FKBP6,0.0
SMC1B,0.0
LAMP3,0.0
ADCY2,0.0
RBFOX1,0.021592148
HOXA9,0.07875911
ZCWPW1,0.02746254
ADCYAP1R1,0.0
FGF20,0.0
BRINP1,0.0
PKD2L2,0.0011210125
MYH7B,0.014637264
BPIFB2,0.0
TP73,0.0
CLUL1,0.038440946
CDH17,0.0
OSBPL6,0.007390299
AFM,0.0
SCGN,0.0038281428
RIMS1,0.0077358386
MOXD1,0.0039691096
DDX43,0.0
PTPRH,0.0
DCT,0.0039016742
EPHA6,0.0
SCTR,0.061171923
SLC4A4,0.20528418
RDH8,0.0
MID2,0.0086145485
DNAAF6,0.0
COL5A3,0.014830145
SRCAP,0.013240211
CPB2,0.0
CHRNA3,0.0
KCNN2,0.00631118
IGSF9B,0.0
CFHR2,0.0
CXCL2,0.050906174
COL4A4,0.15123759
CDH7,0.0
IMPG2,0.0
ARG2,0.23349856
CACNA1S,0.0
LRP2,0.05165329
AACS,0.083272204
SLC13A1,0.02538728
PCDHB4,0.031290293
PCDHA6,0.0
PCDHGA2,0.0
IL12RB2,0.0
MPP4,0.0
PGR,0.009391279
C1QTNF3,0.053129286
COL19A1,0.0070019676
KCNK2,0.0
SERTAD4,0.05626499
OPRK1,0.0
SEMA5B,0.021957451
TRPM3,0.08285486
ENSG00000083622,0.0
EPYC,0.0
ZNF671,0.016021775
ZNF416,0.008427654
