,3487
LDHC,0.0041515636
LDHAL6A,0.0025729253
LDHD,0.006428979
PLIN1,0.0
SCNN1G,0.0150756445
ANKDD1A,0.057208683
PLK1,0.0043568434
CACNG2,0.0018101301
TAC3,0.0009523067
MYO1A,0.0
CHP2,0.0
OR4D6,0.0
ELFN2,0.04270086
MIR202HG,0.0
SCG5,0.0018443456
GREM1,0.005154104
NYAP1,0.0007498609
MS4A6E,0.00054101716
MS4A5,0.0039207386
EPB42,0.0004803071
TGM6,0.0
MS4A8,0.000519322
CCDC178,0.09231158
MS4A15,0.00066332193
TCP10L2,0.0
NAT16,0.0
TERB2,0.0
NKX3-1,0.00050909334
SGSM1,0.05412005
ENSG00000167046,0.0
B4GALNT2,0.0038083184
TTC16,0.0009081975
SUN5,0.0006884082
BPIFB6,0.0
TMEM92,0.0
ACSF2,0.49530527
ANKRD40CL,0.0
DOLPP1,0.002943702
CCDC103,0.0
TBC1D21,0.0
PRRX2,0.0034414148
UGT1A6,0.0
ISLR2,0.0031188074
PRR15L,0.0063736057
C16orf92,0.0
GOLGA6C,0.0
NOD2,0.023206536
SNX20,0.006020434
LOXHD1,0.00728818
RBFOX3,0.010007374
ART5,0.0008292346
OR51E2,0.00074451085
MMP26,0.0036781493
OR51B5,0.0
OR51I1,0.0
OR51Q1,0.0
ZNF23,0.0
ZNF646,0.010423401
GNG8,0.0
LPO,0.0004632428
CA4,0.019305578
SMG8,0.0
JSRP1,0.0018265205
NIBAN3,0.021571472
PROCA1,0.010993865
LALBA,0.0
DHRS13,0.0038540575
CORO6,0.0024563032
RHEBL1,0.0011882986
ZNF610,0.010411426
AQP2,0.041240804
GPD1,0.07144198
CYP2S1,0.0048765317
ANKRD33,0.0
LAIR2,0.00079984224
TMEM145,0.0017150567
ZNF526,0.012521134
KIR3DL1,0.0
NLRP7,0.0026609455
DNAAF3,0.0018795067
PSCA,0.0016444566
ATCAY,0.00267663
LY6D,0.0
CHAF1A,0.018525634
PLIN4,0.005678987
SERPINF2,0.066930555
GGT6,0.017829496
KLK1,0.0007638862
KLK4,0.004458355
KLK2,0.0006738544
KLK5,0.001104646
KLK6,0.0028120475
KLK11,0.00058471144
KLK13,0.0
ACER1,0.005685132
RCOR2,0.0
ENSG00000167774,0.0
SOAT2,0.00235867
CABP2,0.0
TBX10,0.00051953824
OR8J3,0.0
OR5I1,0.0
TEKT1,0.0025771654
EVPL,0.03221065
MGAT5B,0.0035692602
CYP7A1,0.0
TOX-DT,0.0
GSDMA,0.005251652
KRT24,0.0
SOST,0.008484911
DNASE1L2,0.0020049554
CASKIN1,0.0019398537
ZNF597,0.00697931
VWCE,0.015901996
BSCL2,0.0
PLAAT5,0.0027673936
TTC21A,0.03892304
ENTPD3,0.0044796844
ULK4,0.61779577
SLC22A11,0.13886073
MAJIN,0.0072199926
SCARA3,0.01155289
PBK,0.0005412562
SCARA5,0.001616952
PNOC,0.003851346
OR1F1,0.0
OR2B2,0.0
KCNJ4,0.0
FAM83B,0.17081374
H3-4,0.0
OR2C1,0.0
PTGDR,0.012897865
GNG4,0.030664355
KCNV2,0.007201178
PTF1A,0.0
FOXI1,0.020642836
KIF5C,0.01048502
MOBP,0.0010799624
PPDPFL,0.0
XIRP1,0.0
INSM2,0.0
SCN11A,0.0028276476
LINC00917,0.0
BDKRB2,0.0
MTNR1A,0.0
KCNG4,0.0
HR,0.0012459581
TXNDC2,0.0
LGI3,0.0004464065
SFTPC,0.0
PHYHIP,0.017153742
CCDC110,0.0040421635
MTCL1,0.36059037
GBX2,0.0
HJV,0.0006746998
SCGB1D1,0.0
MYL1,0.0
CHRM1,0.0
CRYGA,0.0
DYNLRB2,0.005572109
ADAM29,0.0004897428
ADAM18,0.0017464928
GDNF,0.0026286866
MUCL3,0.00054781174
WFDC13,0.0
VWA3B,0.0018508607
UGT3A2,0.000980096
KCTD19,0.00504219
LRP1B,0.18738532
WFDC12,0.0
LINC01620,0.0
CA7,0.0005781271
TSPY2,0.0
CXXC4,0.0026315893
TCTN2,0.026979351
SHOX2,0.0013488443
LCMT2,0.0034035363
IL12A,0.00055004103
NSG1,0.010595546
OR13J1,0.0
HTR1E,0.0013390274
FSTL5,0.007590201
SOX14,0.0
SFTPB,0.014936471
BTNL3,0.0
PLA2G4F,0.00586291
CTRB1,0.00063927507
CTRB2,0.0
TRIM49,0.0
SPRY3,0.0028280078
STXBP6,0.028810805
TM4SF20,0.00034911046
GRM5,0.034344304
JMJD7-PLA2G4B,0.0
NTSR2,0.0
COL4A3,0.48116443
KLK7,0.003859974
VCX3A,0.0
ZBBX,0.0031681817
ACTBL2,0.0
ROR2,0.114446394
VXN,0.007828895
ODAD2,0.009787273
GOT1L1,0.0
PCSK9,0.0
GSG1L,0.005061035
IL13,0.0009127778
NPIPB12,0.012978437
OR10G3,0.0
RAB3B,0.015572161
OR6F1,0.0
RSPO1,0.0011914518
GCSAML,0.0028147285
RAB24,0.0024846455
CXCL10,0.0029434455
NPIPB3,0.017861417
SH3TC2,0.012619825
CXCL11,0.0
GPRIN1,0.0021131616
HSPB3,0.0
NR0B1,0.0
STK32A,0.05248312
IL1RAPL1,0.0966461
C22orf15,0.00044003414
OR5AU1,0.0
MINAR1,0.006828029
PDILT,0.0008342643
UMOD,0.024694411
GP2,0.0043797344
ELSPBP1,0.0
RNASE3,0.0
RSPH10B2,0.0013522012
KCNK9,0.0037563136
RASSF6,0.15098184
COL22A1,0.026139922
SPRR1B,0.0
SPRR1A,0.0
OR4K14,0.0
OR4K15,0.0
CRCT1,0.0
ZNF280A,0.0
MUC15,0.0017786386
CT55,0.0
GJB1,0.009074534
DTWD2,0.11617583
VPREB1,0.0
BNC1,0.0036612097
GKN1,0.0
CKAP2L,0.00067854003
PROKR1,0.0
APLF,0.09541592
RGPD8,0.032524887
DRD5,0.0
BUB1,0.0013793941
CHRNA5,0.0017651921
MT1B,0.0
GP9,0.0
ACTRT2,0.0
NRG4,0.018130068
TMEM266,0.04148145
NLGN1,1.001818
TAS2R1,0.0003310142
RBMY1F,0.0
TACR3,0.0062107965
GSX1,0.0
PCDH7,0.21158208
ONECUT1,0.0
CTNND2,0.01726745
MUC17,0.00050929934
AHSP,0.0
WNT10B,0.0
CALML6,0.0
MUC3A,0.0015874639
PYDC1,0.0
TM4SF4,0.003855548
S100G,0.00044990412
OTUD7A,0.25841874
FRMPD4,0.008302082
HSFY2,0.0
TAS1R3,0.0
TIGD4,0.0071526677
MYO7B,0.14223693
CNTROB,0.05514486
ZPLD1,0.1207356
SERPINA9,0.0
FAM153A,0.0103584165
GPR37L1,0.0
NSG2,0.004271458
SPDYE5,0.06626078
SERPINA6,0.0005541876
FOXD4,0.0005429371
GPR25,0.0
FAM88B,0.006834341
VGLL2,0.0
HOXD4,0.0
HOXD12,0.0
GYPA,0.003917219
SLC16A5,0.18709877
NANP,0.0141941365
ANKK1,0.0046249307
ADRA1B,0.04993801
FABP6,0.0018374881
USP50,0.029346654
MRGPRX1,0.0
MRAP,0.0054464038
C7orf33,0.00045949896
CNGB3,0.025572628
SLN,0.0
LGALS9B,0.0004175395
FRMPD2,0.0010930486
PRDM10,0.09609447
CST5,0.00047588054
CST2,0.0
EMX2,0.058755048
CST1,0.0
SP7,0.0
TCAF2,0.067334294
SEMA3E,0.0037365651
LRRN2,0.13996674
DCLK2,0.23787427
ZNF804A,0.097382784
KRT78,0.0
ADORA2B,0.006761207
SDR9C7,0.0
TMT1B,0.01936845
KRT86,0.008212939
KRT75,0.0
KRT6C,0.0
SPATA24,0.005846559
MZB1,0.008978533
KRT4,0.0
SLC23A1,0.0066897757
KRT74,0.0
NPAS2,0.9419375
KRT72,0.00068573834
KISS1,0.0017068062
COX7B2,0.0014271628
KRT83,0.0
IRX1,0.0020316604
SIX2,0.0
DLGAP1,0.7681213
OR9K2,0.0
FOXA3,0.0029702773
GARIN3,0.0
SLC26A5,0.03217953
SGCD,0.1815711
RASA4B,0.0
CAVIN4,0.008054105
OR10A3,0.0
HOXB9,0.0
TTLL6,0.011969521
POLH,0.050813008
SYT9,0.049107224
RBMXL2,0.0
GPR37,0.0037642617
TPD52L3,0.0
OR10A4,0.0
DYDC1,0.0
OR10A2,0.0
HTRA3,0.00077586074
LMOD2,0.0010025038
BFSP2,0.0019449041
FSHR,0.004675331
CEL,0.003797681
PPM1D,0.14387152
PSG6,0.00085681264
PLA2G1B,0.0
TRH,0.0
TPT1-AS1,0.0
OR7G3,0.0
OR7G2,0.0
TEX13B,0.0
PKHD1,1.4747084
OR1M1,0.0
NCBP2L,0.0
MBD3L1,0.0010052391
PGK2,0.0
OR8B12,0.0
CEACAM3,0.000626091
DCDC1,0.122904286
HAS2,0.034334432
PLAC1,0.0029161682
DDI1,0.0
LINC00208,0.0
HS6ST2,0.04195048
OR4D5,0.0
PYGO1,0.05346703
LRRC8E,0.0062414315
PKIA,0.09374183
TSNARE1,0.10269895
PATE1,0.0
OR13H1,0.0
C8orf74,0.0
ALK,0.027037004
KYAT1,0.059195206
OBP2B,0.0
HSFX1,0.0
FUT3,0.01286612
KCNG3,0.03524697
OR2K2,0.0
RLN3,0.0
NAIF1,0.0035293947
RBKS,0.2040712
OR2M4,0.0
GRIK1,0.039962884
MUC7,0.0011191008
OPRPN,0.00071405194
SMR3B,0.0
CSN3,0.0
CLDN20,0.0095629245
CDC42BPG,0.010688524
UGT2B7,0.54272425
SHCBP1,0.006997377
SOSTDC1,0.0020582487
NPTX1,0.0002989988
ZNF440,0.0980374
KCNK3,0.009359879
ESCO2,0.0005189982
KRT15,0.001088285
KRT38,0.0
TPPP,0.008322332
KCND3,0.07309439
APLN,0.0027293635
KRTAP4-4,0.0
KRT13,0.0
XAGE3,0.0
KRT9,0.0
XAGE5,0.0
KRT20,0.0008082217
GLOD5,0.0042123618
KSR2,0.15204129
KRT27,0.0
CDK5R2,0.0
OR1L6,0.0004872267
DLK2,0.0
SPACA5B,0.0
OR1L3,0.0
NLRP5,0.0
SPACA5,0.0014898257
MROH2B,0.0005894061
OR1L8,0.00049983145
OR1N2,0.0
COL24A1,0.01697757
OR1N1,0.0
RXFP1,0.020760266
LPAR3,0.007612583
NEUROD2,0.00068026606
OTP,0.000475618
ECEL1,0.0011193267
OR2AT4,0.0014429303
RAB4B-EGLN2,0.00046250466
DSCAM,0.024036257
DNAI2,0.0
NMUR1,0.0017583295
P2RY6,0.05368371
SHANK2-AS3,0.0010277495
LKAAEAR1,0.0
DEFB4A,0.0
ANO5,0.035684712
SPATA46,0.0
VAT1L,0.007754818
SYCE1,0.00040338567
NXNL1,0.0
NHLH1,0.00059404725
SLFNL1,0.05164563
UTF1,0.0
KNDC1,0.010307329
WDR87,0.0
PCDHB1,0.0
ANGPTL7,0.006241076
FBXL14,0.01523637
FAM90A1,0.0016767969
RRM2,0.0015986704
IFNB1,0.0
PRND,0.0
KLF17,0.0
ADRA1D,0.0036232693
FRMD5,0.22034886
AQP4,0.0
CYP4F11,0.01471051
LGALS9C,0.0
FBXW10,0.0
OR10H3,0.0
OR10H2,0.0
OR52A5,0.0
SCG2,0.0011578791
CYP4F22,0.0
FOXB1,0.0
ZNF57,0.010077474
C11orf40,0.0
LDHAL6B,0.0
ZNF556,0.0068282713
ZNF554,0.013247507
ANKRD20A4P,0.00037665112
REG3A,0.0
GAP43,0.0
REG1B,0.0
EPHX4,0.0022833815
SERF1A,0.00242726
LRRC15,0.0
SPMIP9,0.0
SLC9C1,0.096932575
OR1A1,0.0005521674
OR1A2,0.0
OR8I2,0.0
LCE1D,0.0
CCL11,0.010309205
MTBP,0.019630024
PRL,0.0
OR4C11,0.0
MBOAT1,0.09489851
OR8U1,0.0
OR4X2,0.0
GPR22,0.0007825407
CXCR6,0.0014746552
AZU1,0.00059404725
ATOH1,0.0
C5orf34,0.011754745
C1QTNF4,0.0039360453
NEGR1,0.49964237
MACROD2,0.88919425
CDY1,0.0
OR10V1,0.0
SPTLC3,0.20468628
B3GALT1,0.0
OR5A1,0.0
OR5A2,0.0
CSDC2,0.07046109
ABCG4,0.0
CDY1B,0.0
CFAP53,0.013500542
OR5B12,0.0
OR5B2,0.0
NHERF4,0.05217073
OR9I1,0.0
ARNT2,0.3463653
PRSS27,0.0025150755
MYOZ2,0.0031401718
DNAJB7,0.0
CLP1,0.004496976
INSL5,0.0
EFCAB3,0.007976535
RSPH9,0.004809242
OR9G4,0.00067854003
OR5AR1,0.0
FUT9,0.002760213
OR5AP2,0.0
HSFY1,0.00045893545
RAB40A,0.007579472
MAB21L4,0.0087718805
OR8J1,0.0
OR5T3,0.0
ACOT12,0.0022275979
CARNS1,0.004252632
OR10H5,0.0006427802
FAM170B,0.0005468281
NIPAL4,0.0021038537
MUCL1,0.0
SNTG2,0.1165506
FNDC9,0.00074008957
RND1,0.01665196
OR10AD1,0.0
AGAP5,0.026588641
MOS,0.0
MS4A10,0.0
GARIN2,0.0070490357
LRRC20,0.014458719
PURG,0.0040885084
TMEM217,0.06947066
COL6A5,0.00074703136
OR5B3,0.0
EFCAB12,0.0071529853
OR10W1,0.0
RAB43,0.0
FADS6,0.0017530692
HOXC5,0.0
SNX32,0.021018045
OVOL1,0.0034378616
CES3,0.017863007
KRT2,0.0
METAP1D,0.056188103
LVRN,0.0018831193
MRGPRD,0.0
SLC22A13,0.0019392679
XKR3,0.0
FRG2C,0.0
HPSE2,0.043360222
ARPP21,0.006825582
CFAP184,0.0
EVC2,0.14830789
DELEC1,0.0062794336
RXFP4,0.0
CCDC63,0.00052557077
LRRN3,0.015679197
ACSM6,0.010848826
ADAMTS20,0.0012314643
ABCD2,0.00848679
AHSA2P,0.0
ABLIM3,0.33190745
MAB21L3,0.007289021
TUBB8B,0.0
SYT12,0.02377995
C11orf86,0.0
LIPM,0.0
GPR151,0.0
DMRT2,0.025808234
ZNF483,0.06407838
PLAC8L1,0.0133354515
SLC2A14,0.015055397
OR10K1,0.0
GPR148,0.0
CST9,0.0
KCNK7,0.001015151
ENSG00000173366,0.0
NDNF,0.024039676
IQCF1,0.0
GLIPR1L1,0.0044206725
INSM1,0.0
DAB1,0.23921724
IHO1,0.003389735
RNASE8,0.0
THAP2,0.0066846027
TMEM196,0.00079303264
RNASE11,0.0
TNFRSF10C,0.0012179164
CIMIP2C,0.0031365575
ADGRF3,0.010578985
NLRP13,0.0
XCR1,0.0023406744
CCR9,0.0013018111
PC,0.09653551
UGT2A1,0.0
GPRC6A,0.0
TRAPPC3L,0.0
APOBEC4,0.000490871
TAS1R1,0.0022258062
HES3,0.0
SPDYE2B,0.0036523996
OR1L1,0.0
ADGRG2,0.031017391
SPATA3,0.0018574743
MUC13,0.0065509332
WFIKKN2,0.0
TOP6BL,0.46133608
FAUP4,0.0
SPMIP3,0.00296157
TOPAZ1,0.001412019
TDRD12,0.0030072944
CCDC13-AS1,0.0011844912
TIGD3,0.00062010007
KCNH6,0.018158268
MARCHF10,0.013758589
ENSG00000173862,0.0010047451
PHOSPHO1,0.0
SPTBN2,0.058268566
KRT28,0.0
SWSAP1,0.00337214
SLCO4C1,0.09511318
CIMAP3,0.0009112764
RAX2,0.0
LRRC63,0.0024515137
TCAP,0.0024946341
CEP19,0.0027560627
CBY2,0.0
TENT5D,0.0025983998
SPATA31G1,0.0005372272
RGMB,0.018560313
FAM53A,0.015878757
NWD2,0.0
GSTA3,0.0
ENSG00000174171,0.00681299
ARL13A,0.00037665112
REP15,0.019803248
ZNF80,0.0
EVX2,0.0
TNK1,0.0069998563
DIRC1,0.0006085551
SLC16A11,0.0014739537
SLC16A13,0.05739774
GLIS1,0.2417823
OR2Y1,0.0
CHRNA9,0.0012282693
SLC6A19,0.07120792
EXO1,0.0017046954
CRMA,0.0
MIR1-1HG,0.0
TRHR,0.0014134975
ABRA,0.0
STARD6,0.0019345613
GOLGA6L2,0.0
VWC2L,0.007904474
ZCCHC12,0.0
CNTNAP2,0.04884234
GALNTL6,0.029440288
LINGO2,0.0790609
BBS1,0.0
IGDCC3,0.0017948581
SLC26A9,0.0024762284
MFSD4A,0.018781085
TTC9B,0.0
MYO1H,0.0076291556
TMEM81,0.001541027
KLK15,0.0004888073
IL20RB,0.012218226
GOLT1A,0.029568221
NPAS4,0.0004291334
ZNF497,0.010029644
TRAM1L1,0.0006085551
UGT8,0.085011385
KY,0.003728101
ZNF266,0.07055499
OR7D4,0.00044990412
SLC29A2,0.020611497
BRSK2,0.0008553656
GRIK1-AS1,0.00867997
LEP,0.0
FGFBP3,0.0017298659
WDR49,0.03039712
PCP2,0.0013302779
ODAPH,0.0006385436
CD248,0.007160202
ADGRE1,0.0028081893
DNAH12,0.014999168
CNIH2,0.00039470836
AMY1B,0.0
NLRP6,0.001991169
CATSPERD,0.0013236514
SLC66A1LP,0.0063330242
OR9G1,0.0
C3orf33,0.0004329543
OR5M3,0.0
ASPHD1,0.05596573
P2RY14,0.034001492
GPR171,0.012189697
GPR149,0.0016933329
OR5J2,0.0
ZIC4,0.0
OR10AG1,0.0
OR4S2,0.0
FBXW8,0.2179965
CA5A,0.002120219
ZG16,0.0
SLC22A1,0.048499383
TEX36,0.002526229
CHST2,0.004620859
DSG4,0.0
RTP1,0.0
SPSB4,0.003632993
RAG2,0.00036494917
WFDC5,0.0
OR2T1,0.0
TMEM51-AS1,0.06805236
ABO,0.115730986
FAM182B,0.06214154
PPM1E,0.060864642
INHBC,0.00092403457
HIGD2B,0.0
NPPA,0.004678831
GAL3ST3,0.0008019127
C1orf127,0.0
VWA3A,0.008657423
CCNE2,0.002747864
ANKS4B,0.020785872
CST6,0.0006385436
GRAMD2A,0.020275392
PROP1,0.0
ISX,0.00054560474
APOF,0.0
CHRNA7,0.016163206
OR10P1,0.0
PCSK1,0.00407966
RFESD,0.0026070874
OR52W1,0.0
DPP10,0.03772265
CLCF1,0.0370557
TSGA10IP,0.0
GPR152,0.0
UBQLNL,0.0
UBQLN3,0.0
PNLIP,0.0
LIPT2,0.0
LONRF3,0.25427833
UCP3,0.0029426527
P2RY2,0.004632627
FOSL1,0.10885195
ENSG00000175604,0.001957862
OR4B1,0.0
RMI2,0.008813808
PRM1,0.0
TEX26,0.0007309379
GPR156,0.005867064
CCDC197,0.0
B3GNTL1,0.055407688
RBMXL3,0.0
LINC02873,0.0007727381
LINC02915,0.0
TTLL11,0.15686508
LINC01106,0.007366612
ZBTB44-DT,0.01943036
LINC02694,0.057594262
PRIMA1,0.002992206
CBLL2,0.0
CCDC168,0.0054879603
ETV4,0.021407343
CALCB,0.020563634
CREG2,0.0043824213
TMEM270,0.00058196875
HOXD8,0.009004477
TSPEAR,0.008810775
DOK7,0.0056693438
LRRN1,0.032055855
KLHL38,0.0
LINC02880,0.0
PLEKHD1,0.00882942
ASCL3,0.0
AMIGO3,0.0
ZNF613,0.0123469625
C11orf16,0.0005480583
TMPRSS7,0.0006899789
MBLAC2,0.012533674
KCNE5,0.00064994657
ZNF683,0.00058763433
CRYBG2,0.0025425167
DLEU1,0.0
MC5R,0.0
GPX2,0.002995872
HSF5,0.004062666
FOXG1,0.0026503184
ENTHD1,0.0011867168
CIDEA,0.0
OR11H4,0.0
OR4D11,0.0
LRRTM4,0.044667296
OR11H6,0.0
ZNF404,0.001040899
OR4K17,0.0
OR10H4,0.0
RPP38-DT,0.0
OR51B6,0.0
ACBD7,0.0006267854
OR4L1,0.0
ANAPC2,0.011645334
OR4K13,0.0
HMGB4,0.0
OR4F21,0.0
OR4K5,0.0
OR4N2,0.0
OR4M1,0.0
FOXR1,0.0
ENSG00000176320,0.0
ENSG00000176349,0.0005675153
TAC4,0.015524606
PRR18,0.0
B3GNT4,0.002171563
HSD11B2,0.050856546
DMRTA1,0.0033359835
EID2B,0.0073565505
GJC3,0.0005043104
RIMS2,0.040069483
VPS37D,0.0056733987
ZNF575,0.0034277886
OR5AN1,0.0
ENSG00000176515,0.0061951852
PHLDB3,0.04171443
OR4C5,0.0
OR4C3,0.0
OR4S1,0.0
CNTD1,0.003953647
DCAF4L2,0.0
OR4X1,0.0
CNBD1,0.0073103863
KBTBD11,0.02770423
MAP3K19,0.010937417
LINC02914,0.0
HORMAD2,0.0031679422
FOXL1,0.0024874085
TGIF2LY,0.0
LRRC37A,0.00917922
OR4F17,0.0007110982
BDNF,0.014755637
CCDC121,0.0028929089
ZNF843,0.0020803262
TTTY14,0.91615146
PFN4,0.0029453714
OR51V1,0.0
MAGEB6,0.0
CDK5R1,0.003947859
LINC00303,0.0
TCERG1L,0.0059674885
NCKAP5,0.690639
MAGEB18,0.0
DEFB104A,0.0
OR52E2,0.0
DEFB103A,0.0
OR51L1,0.0
LRRC37A3,0.25254038
MIR7-3HG,0.00061130733
ENSG00000176868,0.0034868675
GRIN1,0.0014814268
SOX11,0.0007644872
OR51G2,0.0
OR51A7,0.0
OR51T1,0.0
OR51H1,0.0
MAMSTR,0.0042128647
C8G,0.0
FUT2,0.006104466
OR51S1,0.0
OR51F2,0.0
EFCAB5,0.026411626
GCNT4,0.0038643903
MUC20,0.0043476094
LY6H,0.0
TRIM60,0.0
ENSG00000176984,0.0
FMR1NB,0.0011232567
DEFB104B,0.0
C19orf18,0.019634398
IFNW1,0.0
ACER2,0.036659066
SCN4B,0.0036299182
DSCAML1,0.32098967
ZDHHC22,0.0
IRAG1-AS1,0.002797201
PRDM16-DT,0.020573229
FAM9B,0.0021521423
CETN1,0.0
NUDT4B,0.0038978686
OR2T35,0.0004372133
OR14C36,0.0
RIMKLA,0.011968198
CLVS1,0.0123356255
OR2M7,0.0
OR2T12,0.0027783602
SPACA4,0.0
OR2T33,0.0
LINC01561,0.00032494712
TRIM72,0.0010491223
DEFB103B,0.0
DEFB4B,0.0
KCNA3,0.002334033
OR2AJ1,0.0005386408
GJD4,0.0
FBXO39,0.001459604
CLDN22,0.00063312735
KCNA2,0.0013265534
BEND2,0.0
LINC00469,0.0009102463
FLJ13224,0.0
CCDC71,0.0093464535
C10orf71,0.0005336176
ENSG00000177359,0.0
LRRN4CL,0.0005675153
UMODL1,0.0018530403
UBE2U,0.016542988
MIEF2,0.0204368
NIM1K,0.02562672
CD19,0.0
ERICH5,0.008956076
OR2T8,0.0
OLIG3,0.0
OR2G3,0.0
RBM44,0.007204373
OR2G2,0.0
ZBED2,0.0
VCX2,0.0
ST8SIA3,0.0
RPRM,0.00044670815
OR2B11,0.0
NHLH2,0.0005250153
C1orf167-AS1,0.0
FAM187B,0.0006766125
SAMD12,0.6220879
PIDD1,0.02025135
ENSG00000177596,0.0
ZNF491,0.0041287574
HASPIN,0.0
PGBD5,0.03966727
C12orf54,0.00038638746
CASC2,0.102636866
MBOAT4,0.0013664627
TEX44,0.0
SRRM3,0.004970515
DEFB114,0.0
SUMO4,0.0
MAGEB10,0.0004627504
OR4F4,0.0
NAALADL2,0.92651635
ENSG00000177699,0.002036343
SLC35G5,0.0019288012
YIPF7,0.0072345864
FAM87B,0.0007783856
RAB4A-AS1,0.0
MYOZ1,0.0019995423
TMEM78,0.0
KCNJ10,0.003072883
TENM3-AS1,0.039011642
PCDHB9,0.0012481246
ZNF619,0.0046375724
CCDC184,0.0
CAPZA3,0.0023316655
MAMDC4,0.008579203
CENPBD1P,0.004115048
CIMAP1A,0.0
LCN15,0.0
DPY19L2,0.17948452
SPATA31E1,0.0005595795
ZNRF3-AS1,0.012455369
CIMIP6,0.002135783
GPR150,0.0
TSPYL6,0.0
LRRC75B,0.06238911
CALHM5,0.004640536
PRSS42P,0.0031678826
GRAMD1C,0.15981746
HTR3C,0.0
TSSK6,0.0011506007
ENSG00000178107,0.0
GOLGA8Q,0.0005163183
PPP1R42,0.015464982
FAM27E5,0.0
AMER3,0.00092610973
SPINK6,0.0
ZNF454,0.009456119
ZC3H12D,0.01718538
VN1R1,0.0
SH2D4B,0.0053614974
TMEM151B,0.0
SLITRK1,0.0
LINC02907,0.0
FAM230I,0.0
PRM3,0.0
TNP2,0.0
SPAG11A,0.0
TMPRSS9,0.008160301
AQP11,0.011233659
KCNG2,0.016258424
SHISA3,0.0025545403
OR2D3,0.0
CALML3,0.0010974143
CALML5,0.0
PLEKHM3,0.14447299
ZNF223,0.0
HTR1A,0.0
CCDC185,0.0
DNAJC22,0.03819924
NEUROG2,0.0
CEP295NL,0.0
BEND3,0.0231266
CTDP1-DT,0.0048727156
TIMM23B-AGAP6,0.0884955
GLDC,0.35932285
LINC00314,0.0015108085
MCMDC2,0.0035309065
TUBAL3,0.0028737867
UCN3,0.00049314636
AMBN,0.0022436166
CA8,0.11852928
ERBB4,1.0218672
OR6B3,0.0
DEFB125,0.0
PSAPL1,0.0
OTOS,0.0
C10orf53,0.0
ZNF713,0.0
DYNAP,0.0
GP5,0.0
LMO7DN,0.0015616496
STX19,0.008052731
ERFE,0.0027968485
CPN2,0.0010998497
C5orf46,0.0
CD300LB,0.008228897
GDPD4,0.0017436777
RIIAD1,0.0
ADORA2A-AS1,0.077371255
H1-8,0.0
TMEM52,0.0004096423
TMEM139,0.011291501
RNF186,0.008204001
RFLNA,0.022980426
FOXE1,0.0
TPRX1,0.001288128
LGALS7B,0.0
ERICH3,0.000547935
EXD1,0.0005490475
AURKB,0.00066070765
TAS1R2,0.0
C14orf39,0.0041865306
KLHDC7A,0.013236064
ENSG00000179028,0.0
TRIML2,0.0012200343
OR13D1,0.0
IGSF22,0.0019182357
C9orf50,0.0017343949
ZFP42,0.0
ENSG00000179066,0.0
CCDC89,0.0010937112
FAM133A,0.0016244124
C12orf42,0.02976566
HTR1F,0.0
TMTC2,0.451295
HES7,0.0
C10orf67,0.048784595
LINC00670,0.0035319035
MTUS2-AS1,0.0
CYP11B2,0.0
ALOXE3,0.001102273
PXT1,0.00157896
GGN,0.00066150905
HNRNPCL1,0.0
SIGLECL1,0.0
LINC00311,0.0
CDH4,0.017877528
ENSG00000179253,0.0
PCARE,0.0018699873
DAND5,0.0
TMEM151A,0.0
NSUN7,0.058550302
RTL3,0.0
FAM156B,0.0
RAB39A,0.022406835
ARID3B,0.1086884
TMEM31,0.000883289
CATSPERE,0.081832424
GPC5,0.24618725
LINC00174,0.0
DNAJB8,0.0
HNRNPCL4,0.0
IL6-AS1,0.0007254435
SLC24A3-AS1,0.0017097385
LINC01699,0.0006290561
MKRN3,0.012196033
OR9A2,0.0
ALOX12B,0.0020234403
SLC17A8,0.0026110962
HTR1D,0.0
LSMEM2,0.0059336554
RNF151,0.0005899998
PLD6,0.0050456435
GPHB5,0.0
GRM8,0.05298814
OR2AP1,0.0
OR6C4,0.0
TPPP2,0.00050101645
RPRML,0.0
ARL14,0.0067897937
LINC00305,0.0
OR6C2,0.0
WDR97,0.0053419843
NLRP8,0.001856098
APOBEC3B,0.0
SYCN,0.0
ENSG00000179755,0.0
ATOH7,0.0
LRRC3B,0.00045028818
FAM216B,0.001061316
MRGPRX4,0.0
MRGPRX3,0.00047719834
PIK3CD-AS1,0.0
NKPD1,0.0
RNF227,0.00074367615
ABCA13,0.009599869
NLRP11,0.0
CFAP276,0.001913693
B3GNT3,0.007342319
NRXN1,0.02552753
OR10A7,0.0
ZNF784,0.0021394182
ZNF648,0.0
CCR8,0.0
LINC00652,0.0
GOLGA8J,0.0
PSTK,0.010227671
OR1E1,0.0
OR1R1P,0.0
GARIN5B,0.0
C3orf80,0.0
NKX2-6,0.0
TMEM150B,0.03023864
LINC02870,0.0
ANKRD18A,0.04031157
WFDC11,0.0
TMEM86B,0.010220105
OR3A1,0.0
TDRD6,0.006785218
REDIC1,0.018791607
CSNK1A1L,0.000988048
ACTA2-AS1,0.0
TH,0.00044990412
WFDC9,0.0005621936
MYL11,0.001643994
F2,0.0
GARIN6,0.0
RRH,0.006060961
SLC9A4,0.017382406
PRNT,0.0
ADGRD2,0.0012511187
GPR139,0.0004464065
TMEM277P,0.000521603
PLD5,0.03965682
WFDC10A,0.0
