,Sample1157-EO1
ATP6V0A1,0.18282615
NAGLU,0.13050824
HSD17B1-AS1,0.029913584
COASY,0.13375898
MLX,0.11059911
RETREG3,0.12683606
TUBG1,0.07196648
TUBG2,0.06737909
PLEKHH3,0.06764682
ENSG00000267042,0.013826312
CNTNAP1,0.0015580646
EZH1,0.10491094
RAMP2-AS1,0.0
RAMP2,0.24185498
VPS25,0.31511667
WNK4,0.15719107
COA3,1.0040556
BECN1,0.15774606
PSME3,0.13328327
AOC3,0.027110487
AARSD1,0.012575409
PTGES3L,0.006507543
RUNDC1,0.064659365
RPL27,2.101556
IFI35,0.09482568
VAT1,0.17916659
BRCA1,0.009660457
ENSG00000267002,0.045125347
NBR1,0.21915843
TMEM106A,0.036422353
ARL4D,0.29759437
DHX8,0.08010071
DUSP3,0.2566497
TMEM101,0.53785414
LSM12,0.22453111
G6PC3,0.21907431
HDAC5,0.12480482
ASB16-AS1,0.0310854
TMUB2,0.12193247
ATXN7L3,0.047503408
UBTF,0.19607466
SLC25A39,0.75854886
GRN,0.5154247
GPATCH8,0.10453521
FZD2,0.0
MEIOC,0.010630588
CCDC43,0.058702584
GJC1,0.022443246
HIGD1B,0.0
EFTUD2,0.057458527
DCAKD,0.05549553
NMT1,0.22160271
ACBD4,0.044031247
ENSG00000276728,0.022806691
HEXIM1,0.10460547
HEXIM2-AS1,0.006889606
HEXIM2,0.036120124
FMNL1-DT,0.0061973208
FMNL1,0.01666292
MAP3K14,0.029543173
ARHGAP27,0.025298748
PLEKHM1,0.036602344
ENSG00000267198,0.006225701
MAPT,0.055924613
KANSL1,0.12622446
KANSL1-AS1,0.10495289
ARL17B,0.00637176
ARL17A,0.02480996
FAM215B,0.0042276
NSF,0.053696007
GOSR2,0.16505353
CDC27,0.09792508
EFCAB13,0.023509024
NPEPPS,0.21009701
KPNB1,0.26450902
TBKBP1,0.025828663
OSBPL7,0.017630905
MRPL10,0.14431906
SCRN2,0.25419647
SP2,0.056997575
PNPO,0.18989107
CDK5RAP3,0.1877913
COPZ2,0.09601762
NFE2L1,0.45578647
CBX1,0.15931723
SNX11,0.058200322
SKAP1,0.15341511
HOXB2,0.28167117
HOXB-AS1,0.05045391
HOXB3,0.08887491
HOXB-AS3,0.4051219
HOXB4,0.043395314
HOXB5,0.063726135
HOXB6,0.14640206
HOXB7,0.21877302
CALCOCO2,0.23674707
ATP5MC1,1.4093155
UBE2Z,0.17231429
SNF8,0.37954113
GNGT2,0.003694441
ABI3,0.0537882
ZNF652,0.12322903
PHB1,0.8625143
NGFR,0.002888418
SPOP,0.16095299
SLC35B1,0.14259917
FAM117A,0.045469962
KAT7,0.08049976
ITGA3,0.11221696
PDK2,0.24952549
SAMD14,0.0017932829
PPP1R9B,0.05248621
SGCA,0.040795114
COL1A1,0.01455224
XYLT2,0.040946674
MRPL27,0.58705103
LRRC59,0.1270256
RSAD1,0.07921799
SPATA20,0.1753777
ABCC3,0.015385099
ANKRD40,0.12350112
ENSG00000262967,0.02468339
LUC7L3,0.43328786
TOB1,0.5402508
SPAG9,0.29927635
NME1,0.33892423
NME2,0.0615604
MBTD1,0.050056484
UTP18,0.08907571
TOM1L1,0.22028425
COX11,0.27749884
STXBP4,0.09926936
HLF,0.047819935
MMD,0.037080403
PCTP,0.07354216
C17orf67,0.012833311
DGKE,0.05719534
TRIM25,0.054398414
COIL,0.06609006
SCPEP1,0.43395215
AKAP1,0.13021903
ENSG00000263089,0.0027261162
MSI2,0.5071819
MRPS23,0.3347613
CUEDC1,0.09297316
VEZF1,0.19924141
ENSG00000264112,0.016299576
SRSF1,0.29222438
DYNLL2,0.30715814
TSPOAP1-AS1,0.0069350014
MIR142HG,0.006620104
SUPT4H1,0.3107504
MTMR4,0.080827154
SEPTIN4,0.0341252
RAD51C,0.15467754
TRIM37,0.05635447
SKA2,0.18036413
PRR11,0.0
YPEL2,0.07071463
DHX40,0.14453919
ENSG00000273702,0.037969615
CLTC,0.6230143
PTRH2,0.086280875
VMP1,0.3609712
TUBD1,0.030931564
RPS6KB1,0.06772495
RNFT1,0.044932112
HEATR6,0.01777234
USP32,0.04052954
APPBP2,0.09575767
BCAS3,0.07194863
TBX2-AS1,0.20962483
TBX2,0.24066308
LINC02875,0.01018921
INTS2,0.028510896
MED13,0.16714424
METTL2A,0.045537453
TLK2,0.054234833
ENSG00000277463,0.0
ENSG00000274565,0.0
MRC2,0.008555831
TANC2,0.05095639
CYB561,0.060173545
ACE,0.025130477
DCAF7,0.18555807
TACO1,0.12829682
MAP3K3,0.0836808
STRADA,0.013987246
LIMD2,0.06904138
CCDC47,0.2601116
DDX42,0.13723786
FTSJ3,0.06441762
PSMC5,0.53500926
SMARCD2,0.0638306
CD79B,0.0036241144
SCN4A,0.0015535345
ICAM2,0.11427117
ERN1,0.061707165
SNHG25,0.49650154
TEX2,0.06661023
PECAM1,0.14841668
MILR1,0.0
POLG2,0.028281035
DDX5,1.137182
CEP95,0.0678683
SMURF2,0.07130502
GNA13,0.10721418
RGS9,0.031995572
AXIN2,0.0020132852
CEP112,0.015602986
APOH,0.025565559
PRKCA,0.152415
CACNG4,0.0
HELZ,0.16158415
HELZ-AS1,0.007358825
PSMD12,0.25906917
PITPNC1,0.06121811
NOL11,0.095768
BPTF,0.25357628
C17orf58,0.059049897
KPNA2,0.045647673
ENSG00000278730,0.045505654
ENSG00000274561,0.011440833
AMZ2,0.14713967
ARSG,0.01961146
SLC16A6,0.005745667
WIPI1,0.071563385
PRKAR1A,0.6774121
FAM20A,0.0072150035
ABCA8,0.004440242
ABCA9,0.0052149426
ABCA6,0.0094076535
ABCA5,0.28357226
MAP2K6,0.09972922
ENSG00000267653,0.0032483365
KCNJ16,0.55048615
KCNJ2,0.014095269
SLC39A11,0.058090854
SSTR2,0.012549384
COG1,0.045255307
VCF1,0.052547857
MTNAP1,0.0413921
CDC42EP4,0.12197332
SDK2,0.0
RPL38,2.2427752
GPRC5C,0.4625342
CD300A,0.009173071
CD300C,0.0
CD300E,0.0
RAB37,0.003958356
CD300LF,0.0027337966
NHERF1,0.2942685
NAT9,0.07096322
TMEM104,0.027579296
FDXR,0.04009483
HID1,0.02661164
CDR2L,0.01793604
MRPL58,0.1733366
KCTD2,0.06522456
ATP5PD,1.3500613
ARMC7,0.095921494
NT5C,0.36083126
JPT1,0.2793642
SUMO2,1.3628303
NUP85,0.042655736
GGA3,0.045545734
MRPS7,0.42416328
MIF4GD,0.091156036
MIF4GD-DT,0.0
SLC25A19,0.031000508
GRB2,0.20254932
TMEM94,0.06920182
CASKIN2,0.12637047
TSEN54,0.06493968
LLGL2,0.27584258
RECQL5,0.075819395
SAP30BP,0.13244495
ITGB4,0.031436916
GALK1,0.17605105
H3-3B,1.6405228
UNK,0.056427862
UNC13D,0.006335341
WBP2,0.3618285
TRIM47,0.07830669
TRIM65,0.01767822
FBF1,0.012526266
ACOX1,0.18838802
TEN1,0.09861596
CDK3,0.012998845
SRP68,0.09172039
EXOC7,0.15885697
RNF157,0.018438376
UBALD2,0.18919441
PRPSAP1,0.16026561
SPHK1,0.0047687357
UBE2O,0.031310424
RHBDF2,0.020051371
CYGB,0.002785454
PRCD,0.0
ENSG00000284526,0.005681562
MXRA7,0.16632533
JMJD6,0.101134196
METTL23,0.18763891
SRSF2,0.48632222
MFSD11,0.057424553
SEC14L1,0.39357415
SEPTIN9,0.25246993
TNRC6C,0.06439729
TMC6,0.034829568
TMC8,0.0145262405
SYNGR2,0.260513
TK1,0.012726413
AFMID,0.13367046
LINC01993,0.0
SOCS3,0.057825666
PGS1,0.02572942
CYTH1,0.0882987
USP36,0.12609366
TIMP2,0.25270155
LGALS3BP,0.47798014
CANT1,0.07409352
C1QTNF1,0.060429044
ENGASE,0.036045887
CBX2,0.004789767
CBX4,0.05159754
TBC1D16,0.059672557
GAA,0.17652512
EIF4A3,0.1849338
SGSH,0.037218813
SLC26A11,0.04142945
RNF213,0.19879013
RNF213-AS1,0.005924812
ENDOV,0.08264307
RPTOR,0.020193655
CHMP6,0.08708206
BAIAP2-DT,0.032777768
BAIAP2,0.10209211
AATK,0.008566862
CEP131,0.02159637
TEPSIN,0.030846443
NDUFAF8,0.5759959
SLC38A10,0.20738907
ENSG00000262877,0.018770369
BAHCC1,0.04115116
ACTG1,2.1749392
FAAP100,0.052861087
NPLOC4,0.11703392
OXLD1,0.19237953
CCDC137,0.05773263
ARL16,0.17464112
HGS,0.11800776
ENSG00000262049,0.038134877
MRPL12,0.506914
SLC25A10,0.11428216
MCRIP1,0.3268046
P4HB,0.43382347
ARHGDIA,0.50321794
ENSG00000263731,0.0134253865
ALYREF,0.2078354
ANAPC11,0.70649785
NPB,0.020493742
PCYT2,0.18317483
SIRT7,0.05267775
MAFG,0.062605865
PYCR1,0.0030581763
ASPSCR1,0.1393438
CENPX,0.32078272
LRRC45,0.025477502
RAC3,0.03684724
DCXR,1.2358525
RFNG,0.11338286
GPS1,0.23619549
DUS1L,0.23248933
FASN,0.055268563
CCDC57,0.07175926
SLC16A3,0.10454469
CSNK1D,0.17684047
CD7,0.046917696
SECTM1,0.008203943
OGFOD3,0.12715907
HEXD,0.12609303
CYBC1,0.10338255
NARF,0.07401964
FOXK2,0.07194737
ENSG00000261845,0.0
WDR45B,0.24599409
RAB40B,0.24120797
FN3KRP,0.06773562
FN3K,0.07983613
TBCD,0.10766023
METRNL,0.53433526
USP14,0.17500809
THOC1,0.054203257
COLEC12,0.00067769474
TYMS,0.0114942845
ENOSF1,0.24263042
YES1,0.12451885
LINC00470,0.0
METTL4,0.05313457
NDC80,0.0026367384
SMCHD1,0.14440596
EMILIN2,0.01394052
LPIN2,0.15478688
MYOM1,0.024332102
ENSG00000272688,0.027821945
MYL12A,1.2860386
MYL12B,1.7357882
TGIF1,0.14121898
GAPLINC,0.0
DLGAP1-AS1,0.18542671
LINC00667,0.13127425
ZBTB14,0.034963746
EPB41L3,0.14582126
L3MBTL4,0.034758534
L3MBTL4-AS1,0.0
PTPRM,0.10413049
RAB12,0.049565595
NDUFV2,1.0561327
ANKRD12,0.29766804
TWSG1,0.13857026
RALBP1,0.3482281
PPP4R1,0.07988592
RAB31,0.08716798
VAPA,0.80909014
APCDD1,0.0037252626
NAPG,0.13892145
PIEZO2,0.009076662
GNAL,0.019440794
CHMP1B,0.21933112
MPPE1,0.107365385
IMPA2,0.6372468
TUBB6,0.029884152
AFG3L2,0.2939451
PRELID3A,0.0030240507
SPIRE1,0.12996672
PSMG2,0.37448022
CEP76,0.013654515
PTPN2,0.09575927
SEH1L,0.058047287
CEP192,0.040152334
LDLRAD4,0.025371453
FAM210A,0.062219683
RNMT,0.24233805
ZNF519,0.0025463996
ROCK1,0.2399773
ESCO1,0.08808898
SNRPD1,0.4182452
ABHD3,0.055905942
MIB1,0.1343824
GATA6,0.041048795
RBBP8,0.18227418
CABLES1,0.030926649
TMEM241,0.00097418245
RIOK3,0.16197675
RMC1,0.06585079
NPC1,0.08557071
ANKRD29,0.058054384
LAMA3,0.008367654
TTC39C,0.027675236
OSBPL1A,0.19106953
IMPACT,0.10391676
ZNF521,0.019336522
SS18,0.15007046
KCTD1,0.14362429
CDH2,0.0818574
DSC2,0.062749386
DSG2,0.37934336
TTR,0.05025247
B4GALT6,0.022853877
TRAPPC8,0.095965445
RNF125,0.0069132154
RNF138,0.04565123
ENSG00000263393,0.0
DTNA,0.013558387
MAPRE2,0.16029379
ZNF397,0.06698101
ZSCAN30,0.029053941
ZNF24,0.17656243
ZNF396,0.011210654
INO80C,0.10614093
GALNT1,0.08319927
C18orf21,0.06988084
RPRD1A,0.12065493
SLC39A6,0.11290943
ELP2,0.12095964
COSMOC,0.01716868
MOCOS,0.0028283221
TPGS2,0.11851712
KIAA1328,0.034056317
CELF4,0.006074141
PIK3C3,0.10113688
SETBP1,0.082757816
SLC14A1,0.044385616
EPG5,0.044860557
PSTPIP2,0.020921705
ATP5F1A,1.2112414
HAUS1,0.076064244
ARK2N,0.052175537
ARK2C,0.0060468465
PIAS2,0.117768414
KATNAL2,0.027512662
HDHD2,0.0978497
IER3IP1,0.47632933
SMAD2,0.15747069
CTIF,0.06441479
SMAD7,0.08521589
DYM,0.080385916
C18orf32,0.3025438
RPL17-C18orf32,0.0
RPL17,0.60870427
LIPG,0.033659447
ACAA2,0.48624355
SNHG22,0.003212201
MYO5B,0.05869577
MBD1,0.07686353
CXXC1,0.06339686
MRO,0.084664874
ME2,0.09419444
ELAC1,0.06955751
SMAD4,0.15229501
MEX3C,0.04508573
MBD2,0.17511123
ENSG00000277324,0.0
POLI,0.06980836
C18orf54,0.010434369
RAB27B,0.0040050494
CCDC68,0.03152323
TCF4,0.11872821
TXNL1,0.38666433
WDR7,0.029529609
FECH,0.15125522
NARS1,0.44965678
ATP8B1-AS1,0.006302499
ATP8B1,0.06418438
NEDD4L,0.5058533
MALT1,0.06077581
ZNF532,0.043160025
SEC11C,0.4712837
LMAN1,0.4948379
CCBE1,0.012523332
PMAIP1,0.029519571
RNF152,0.37217566
PIGN,0.048433494
RELCH,0.05706608
TNFRSF11A,0.0
ZCCHC2,0.047027256
PHLPP1,0.03188194
BCL2,0.12686515
KDSR,0.19128676
VPS4B,0.16184776
SERPINB2,0.0
ENSG00000283667,0.0048808483
SERPINB8,0.0060183746
CDH19,0.0
DSEL,0.040307082
TMX3,0.09168809
CCDC102B,0.022203853
DOK6,0.02236105
CD226,0.008696791
RTTN,0.027066756
SOCS6,0.060668636
TIMM21,0.08183114
CYB5A,1.7631524
CNDP2,0.50277877
ZNF407-AS1,0.043557715
ZNF407,0.03933599
PTGR3,0.12478876
TSHZ1,0.0678024
ZNF516,0.04529957
ZNF236,0.02615755
MBP,0.16821182
ATP9B,0.062319413
NFATC1,0.024054995
CTDP1,0.0377151
SLC66A2,0.15229833
HSBP1L1,0.24255994
TXNL4A,0.5353111
RBFA,0.07143974
RBFADN,0.0032580222
ADNP2,0.08051265
PARD6G,0.014912322
C20orf96,0.032218978
ZCCHC3,0.07911995
SOX12,0.035771653
NRSN2,0.048187543
TRIB3,0.010698801
RBCK1,0.25860676
TBC1D20,0.09304119
CSNK2A1,0.23563765
TCF15,0.010752437
FAM110A,0.02411038
PSMF1,0.19898137
TMEM74B,0.0027838747
SDCBP2,0.036038667
FKBP1A,0.5796668
NSFL1C,0.19283661
SIRPB2,0.0
SIRPA,0.04101531
STK35,0.034664996
SNRPB,0.49263594
NOP56,0.1104018
IDH3B,0.29106852
EBF4,0.014945056
PCED1A,0.067367956
VPS16,0.08596364
PTPRA,0.23471539
MRPS26,0.4618719
UBOX5,0.023348967
FASTKD5,0.05272614
LZTS3,0.06167167
DDRGK1,0.43878663
ITPA,0.24517271
DNAAF9,0.08516271
ATRN,0.10752995
SIGLEC1,0.0
HSPA12B,0.031278744
ADISSP,0.093868636
CENPB,0.15073234
CDC25B,0.02380009
AP5S1,0.028185258
MAVS,0.116331145
PANK2-AS1,0.009251858
PANK2,0.06707573
RNF24,0.045670293
SMOX,0.017506622
PRNP,0.19080712
RASSF2,0.013232142
SLC23A2,0.043896727
TMEM230,0.6797421
PCNA,0.19633152
CDS2,0.13553496
GPCPD1,0.072123095
SHLD1,0.03918545
TRMT6,0.059030708
MCM8,0.013177821
CRLS1,0.1619796
BMP2,0.013193988
TMX4,0.33445105
PLCB1,0.08192982
PLCB4,0.03955167
MKKS,0.12127452
SLX4IP,0.030052377
JAG1,0.21174246
BTBD3,0.09892354
TASP1,0.031041386
ESF1,0.21453117
NDUFAF5,0.103297785
FLRT3,0.05680966
KIF16B,0.074117035
SNRPB2,0.53928256
DSTN,1.5325325
RRBP1,0.30811277
SNX5,0.28766745
OVOL2,0.009362459
MGME1,0.060060766
PET117,0.08891951
KAT14,0.02223841
ZNF133,0.02342402
POLR3F,0.034181077
RBBP9,0.058673367
SEC23B,0.16295114
SMIM26,0.8204449
DTD1,0.14642578
SLC24A3,0.0
RIN2,0.14716491
NAA20,0.5074447
CRNKL1,0.09184192
RALGAPA2,0.07447599
KIZ,0.04759613
KIZ-AS1,0.0
XRN2,0.24434659
THBD,0.05063856
CD93,0.13870041
NXT1,0.124071546
GZF1,0.05631305
NAPB,0.020222293
CST3,1.5783517
CST7,0.070488274
APMAP,0.19185512
ACSS1,0.17676066
ENTPD6,0.09585448
PYGB,0.1548139
ABHD12,0.18060327
ZNF337,0.031153461
REM1,0.0
HM13,0.27450967
ID1,0.44437155
COX4I2,0.058675237
BCL2L1,0.312545
FOXS1,0.024357911
PDRG1,0.1054938
CCM2L,0.017076174
HCK,0.011366002
TM9SF4,0.14481519
PLAGL2,0.04732148
POFUT1,0.08152155
KIF3B,0.17963603
ASXL1,0.14720482
NOL4L,0.060757827
ENSG00000277301,0.0
COMMD7,0.22963564
MAPRE1,0.23979405
ENSG00000260257,0.034616333
BPIFB1,0.0
CDK5RAP1,0.061811216
SNTA1,0.12707695
CBFA2T2,0.045791738
NECAB3,0.13204826
PXMP4,0.052018497
ZNF341,0.005241543
CHMP4B,0.21972185
RALY-AS1,0.030639725
RALY,0.33601433
EIF2S2,0.38833356
ASIP,0.0017943615
AHCY,0.16629155
ITCH,0.13082439
DYNLRB1,1.1868193
MAP1LC3A,0.53039616
NCOA6,0.089668736
TP53INP2,0.14812142
ACSS2,0.11638777
GSS,0.13278064
TRPC4AP,0.121827774
EDEM2,0.0803265
PROCR,0.013930482
MMP24OS,0.9469732
EIF6,0.56734335
UQCC1,0.07662488
CEP250,0.024296204
ERGIC3,0.3280294
CPNE1,0.15942053
RBM12,0.13030086
NFS1,0.14066641
ROMO1,1.0896533
RBM39,0.5751205
PHF20,0.1502079
SCAND1,0.90511817
NORAD,0.59306085
EPB41L1,0.14537658
AAR2,0.050248973
DLGAP4,0.1119582
MYL9,0.42037
TGIF2,0.043680664
RAB5IF,0.269547
SLA2,0.0049190684
NDRG3,0.07316113
DSN1,0.02652658
MTCL2,0.029786576
SAMHD1,0.044040736
RBL1,0.015704414
RPN2,0.4806275
MANBAL,0.17621483
SRC,0.07457085
BLCAP,0.2118373
CTNNBL1,0.107831135
TTI1,0.036603436
RPRD1B,0.074710906
TGM2,0.05355543
RALGAPB,0.09822197
ACTR5,0.023580963
PPP1R16B,0.041707575
FAM83D,0.013709503
DHX35,0.02456514
MAFB,0.047223914
TOP1,0.36589283
PLCG1-AS1,0.0
ZHX3,0.123133406
LPIN3,0.029656094
CHD6,0.15521179
PTPRT,0.0
SRSF6,0.30086383
IFT52,0.06772727
TOX2,0.011237307
JPH2,0.027556797
OSER1,0.14291486
OSER1-DT,0.043942742
FITM2,0.072360344
TTPAL,0.031660806
SERINC3,0.31509602
PKIG,0.2813804
ADA,0.0053068222
CCN5,0.0
KCNK15,0.0027640918
YWHAB,0.84762794
TOMM34,0.078495584
STK4,0.10893907
SDC4,0.83230656
SYS1,0.14428458
PIGT,0.21948425
WFDC2,0.60039866
DNTTIP1,0.14175382
UBE2C,0.0030841266
SNX21,0.070455916
ACOT8,0.13447472
ZSWIM3,0.011851497
ZSWIM1,0.015296129
CTSA,0.4885005
PLTP,0.018669423
PCIF1,0.09909664
ZNF335,0.03233095
MMP9,0.0
NCOA5,0.052475624
CD40,0.0833818
SLC35C2,0.11959639
ELMO2,0.033712883
TP53RK,0.09600178
SLC2A10,0.024853326
EYA2,0.016512949
ZMYND8,0.12994672
NCOA3,0.124421455
SULF2,0.059487246
PREX1,0.06485315
ENSG00000278231,0.010305017
ARFGEF2,0.12669075
CSE1L,0.12857966
STAU1,0.3010063
DDX27,0.12545183
ZNFX1,0.071090214
ZFAS1,0.7107062
PTGIS,0.011962255
B4GALT5,0.079144605
SLC9A8,0.042186588
SPATA2,0.037806783
RNF114,0.26409772
SNAI1,0.008247063
UBE2V1,0.06982974
PEDS1,0.06655015
CEBPB,0.3629462
PELATON,0.012186727
PTPN1,0.102576636
RIPOR3,0.016207354
PARD6B,0.24506797
BCAS4,0.12089375
ADNP,0.20309912
DPM1,0.19764063
MOCS3,0.017429778
NFATC2,0.019728562
ATP9A,0.086133055
TSHZ2,0.01810873
ZNF217-AS1,0.0
ZNF217,0.0952238
BCAS1,0.0019570787
PFDN4,0.2927138
DOK5,0.027190384
CBLN4,0.0
FAM210B,0.19199097
CSTF1,0.0615035
CASS4,0.0
RTF2,0.37420264
TFAP2C,0.0
RAE1,0.090617836
RBM38,0.069218375
ZBP1,0.007935747
PMEPA1,0.11319876
RAB22A,0.12300216
VAPB,0.12583865
STX16,0.116695695
NPEPL1,0.105745524
GNAS,1.5195991
NELFCD,0.125834
CTSZ,0.23639527
ATP5F1E,2.7776124
PRELID3B,0.12005577
FAM217B,0.054934002
PPP1R3D,0.025741301
TAF4,0.037936974
LSM14B,0.040866554
PSMA7,0.88595504
SS18L1,0.05253022
MTG2,0.08507482
OSBPL2,0.12515813
ADRM1,0.3185723
LAMA5,0.1868081
RPS21,2.395792
CABLES2,0.003116549
GATA5,0.010493412
SLCO4A1,0.025607824
MRGBP,0.069241636
OGFR,0.10122017
TCFL5,0.041477293
DIDO1,0.1125786
GID8,0.18310967
YTHDF1,0.09318448
BIRC7,0.0
ARFGAP1,0.066403285
EEF1A2,0.017148582
PPDPF,1.7016327
HELZ2,0.016542004
GMEB2,0.031879716
MHENCR,0.09513463
STMN3,0.029970348
ARFRP1,0.18824106
SLC2A4RG,0.38057926
ZBTB46,0.03151408
TPD52L2,0.12888885
DNAJC5,0.13213599
UCKL1,0.120346226
ZNF512B,0.032880817
SAMD10,0.022003798
PRPF6,0.18270971
C20orf204,0.0
SOX18,0.09527279
TCEA2,0.2918699
RGS19,0.025862943
OPRL1,0.0042500747
PCMTD2,0.18035965
PLPP2,0.011594289
MIER2,0.050708033
SHC2,0.03279713
TPGS1,0.27535304
CDC34,0.118362896
GZMM,0.052101064
BSG,1.4940953
POLRMT,0.08291564
FGF22,0.0041729743
RNF126,0.11699811
FSTL3,0.06600771
PALM,0.20387128
MISP,0.015008408
PTBP1,0.27086282
PLPPR3,0.0
CFD,0.058606204
MED16,0.1298982
R3HDM4,0.12519914
ARID3A,0.037638314
WDR18,0.17662251
TMEM259,0.28502694
CNN2,0.17984803
ABCA7,0.02376582
ARHGAP45,0.02529294
POLR2E,0.36927304
GPX4,1.8095176
SBNO2,0.05178677
STK11,0.16097835
ATP5F1D,1.8602414
MIDN,0.31704062
CIRBP,1.3093348
FAM174C,0.30372012
PWWP3A,0.12480102
NDUFS7,1.0508358
GAMT,0.34313393
DAZAP1,0.12822807
RPS15,2.9687002
ENSG00000268798,0.0
C19orf25,0.14175698
REEP6,0.05860033
ADAMTSL5,0.0
MEX3D,0.04063336
MBD3,0.16137698
UQCR11,1.9510293
TCF3,0.083532594
ATP8B3,0.0030884494
REXO1,0.047603894
KLF16,0.040308796
ENSG00000261526,0.023061406
ABHD17A,0.2888424
SCAMP4,0.117082484
CSNK1G2,0.11002745
BTBD2,0.13701975
MKNK2,0.25893882
MOB3A,0.040179636
AP3D1,0.17279549
DOT1L,0.052313823
PLEKHJ1,0.43798825
SF3A2,0.07213148
OAZ1,1.5800648
LSM7,0.68470484
SPPL2B,0.121868655
TIMM13,0.8103225
LMNB2,0.026852747
GADD45B,0.5128568
GNG7,0.14165851
DIRAS1,0.026135564
SLC39A3,0.16410124
SGTA,0.15132467
THOP1,0.052710805
ZNF555,0.020933455
ZNF77,0.012344865
TLE6,0.012071532
TLE2,0.078577675
TLE5,0.9059696
GNA11,0.3086692
GNA15,0.0
S1PR4,0.026115747
NCLN,0.073630154
NFIC,0.36194548
DOHH,0.06028447
FZR1,0.08851923
MFSD12,0.16358747
HMG20B,0.20889641
GIPC3,0.0
TBXA2R,0.03180692
CACTIN,0.028518012
PIP5K1C,0.04942203
TJP3,0.03610941
APBA3,0.023753792
MRPL54,0.73082614
MATK,0.01634929
DAPK3,0.07165266
EEF2,1.1271883
PIAS4,0.074817225
ZBTB7A,0.14793776
MAP2K2,0.3521704
SIRT6,0.051160403
EBI3,0.0062118936
YJU2,0.07449233
TMIGD2,0.01206293
STAP2,0.07372347
MPND,0.07529714
SH3GL1,0.07016267
UBXN6,0.2772911
HDGFL2,0.09537998
PLIN5,0.095501445
LRG1,0.0013149121
SEMA6B,0.0060068998
TNFAIP8L1,0.033831503
MYDGF,0.35857192
DPP9,0.047844186
FEM1A,0.04699085
ENSG00000269604,0.010413057
TICAM1,0.0395302
PLIN3,0.083859846
KDM4B,0.052847307
PTPRS,0.018134927
TINCR,0.008368853
SAFB2,0.1745519
SAFB,0.15452287
RPL36,2.9252532
MICOS13,1.1367877
HSD11B1L,0.10788156
LONP1,0.16046599
DUS3L,0.049038526
NRTN,0.042492114
NDUFA11,1.2805252
VMAC,0.018888554
ENSG00000267571,0.0
CAPS,0.16926233
RANBP3,0.077211164
RFX2,0.01350105
MLLT1,0.1117081
CLPP,0.3359208
ALKBH7,0.9033018
PSPN,0.017796818
GTF2F1,0.107274875
KHSRP,0.16536847
CRB3,0.17577754
DENND1C,0.009418469
TNFSF9,0.0062915594
TNFSF14,0.0
C3,0.016728284
GPR108,0.2038384
SH2D3A,0.028240947
VAV1,0.004240264
ZNF557,0.025976127
INSR,0.41472387
PEX11G,0.044458497
ZNF358,0.18014057
MCOLN1,0.07517093
PNPLA6,0.09810908
XAB2,0.18023673
PET100,0.95950305
STXBP2,0.20191966
RETN,0.0040192655
MCEMP1,0.0
TRAPPC5,0.034004115
CLEC4G,0.0
CD209,0.0
CLEC4M,0.0
EVI5L,0.044771854
MAP2K7,0.066558085
TGFBR3L,0.011148982
SNAPC2,0.06486784
CTXN1,0.019401887
TIMM44,0.11136497
ELAVL1,0.22033569
CERS4,0.22138622
CD320,0.19696525
NDUFA7,0.5556353
RPS28,3.3780842
KANK3,0.07366849
ANGPTL4,0.0
RAB11B-AS1,0.036109097
RAB11B,0.39905104
MARCHF2,0.13014556
HNRNPM,0.4991215
PRAM1,0.009308258
ZNF414,0.0759317
MYO1F,0.01319848
ADAMTS10,0.008034855
ZNF558,0.012933753
ZNF317,0.036209423
ZNF559,0.038107548
ZNF426,0.06215238
ZNF121,0.04877095
ZNF561,0.049699772
ZNF562,0.04785301
FBXL12,0.058977444
UBL5,1.968476
PIN1,0.42740935
OLFM2,0.0014078147
SHFL,0.09375867
ANGPTL6,0.0
PPAN,0.05555231
EIF3G,0.5850262
DNMT1,0.06317888
S1PR2,0.007803138
MRPL4,0.34946305
ICAM1,0.0148259895
ZGLP1,0.0067076166
ENSG00000167807,0.00313354
FDX2,0.1632777
RAVER1,0.009721285
ICAM3,0.108874515
TYK2,0.14919029
CDC37,0.37546486
PDE4A,0.035716854
KEAP1,0.0937113
ATG4D,0.1338688
KRI1,0.039525915
CDKN2D,0.058501337
AP1M2,0.35153463
SLC44A2,0.27926192
ILF3-DT,0.19004114
ILF3,0.24294043
QTRT1,0.24151456
DNM2,0.19010007
TMED1,0.25692955
C19orf38,0.010162279
CARM1,0.06438258
YIPF2,0.14203252
TIMM29,0.050728753
SMARCA4,0.16652858
LDLR,0.14751266
KANK2,0.11004409
DOCK6,0.03868302
RAB3D,0.030108355
TMEM205,0.67929
CCDC159,0.073181696
PLPPR2,0.03021477
EPOR,0.06498281
RGL3,0.13027759
ODAD3,0.09270891
PRKCSH,0.35738853
ECSIT,0.18786535
CNN1,0.07441859
ELOF1,0.16811392
ZNF627,0.031420406
ACP5,0.092245445
ZNF823,0.0164985
ZNF441,0.027126923
ZNF439,0.02599535
ZNF69,0.008519818
ZNF700,0.026890974
ZNF763,0.006654728
ZNF844,0.056452107
ZNF788P,0.009562133
ZNF625,0.019188406
ZNF136,0.038816724
ZNF44,0.12528501
ZNF563,0.019751025
ZNF442,0.010577816
ENSG00000268744,0.0
ZNF799,0.014654874
ZNF564,0.004113426
ZNF791,0.09114341
