,KRP446
ENSG00000248458,0.006141963
FGF10-AS1,0.00066213467
ENSG00000248468,0.0
ENSG00000248469,0.00042655843
LINC01962,0.0
LINC02122,0.0
ENSG00000248475,0.0015352773
ENSG00000248479,0.0
ENSG00000248482,0.0
ENSG00000248484,0.0
PCP4L1,0.0017024109
CHD1-DT,0.14038463
ENSG00000248490,0.0
ENSG00000248491,0.011132396
ZFAT-AS1,0.0
LINC02380,0.0
LINC02267,0.00683411
ENSG00000248511,0.0
ENSG00000248514,0.0007334564
ENSG00000248515,0.029911283
ENSG00000248516,0.0009276294
LINC02437,0.025886128
LINC02058,0.008565492
ENSG00000248529,0.00018922071
ENSG00000248537,0.0013574332
PPP1R3B-DT,0.018949023
LINC02117,0.00049060426
ENSG00000248540,0.0
ENSG00000248544,0.008046368
ENSG00000248545,0.00052719074
OTX2-AS1,0.012855026
ENSG00000248551,0.0002504826
C5orf34-AS1,0.0017907014
ENSG00000248567,0.0
ENSG00000248571,0.0
EGFLAM-AS2,0.0
ENSG00000248576,0.0001995499
GDNF-AS1,0.09573272
ENSG00000248588,9.438481e-05
STIMATE-MUSTN1,0.0013648451
ENSG00000248596,0.0
ENSG00000248597,0.0001915413
SLEAR,0.0005563845
ENSG00000248600,0.0
ENSG00000248601,0.0028399783
ENSG00000248605,0.00017460459
ENSG00000248607,0.0
ENSG00000248627,0.0
ENSG00000248629,0.00049794297
RBM14-RBM4,0.16114992
ENSG00000248647,0.0015134421
ENSG00000248656,0.00014336494
LINC00992,0.0062533286
ENSG00000248664,0.007044524
ENSG00000248667,0.0
LY75-CD302,0.0011464931
LINC01331,0.001889852
ENSG00000248676,0.004192931
LINC02102,0.0040213154
LINC02484,0.099779606
HAS2-AS1,0.00021841537
ADGRL3-AS1,0.0019084148
LINC02100,0.005404232
ENSG00000248694,0.0
LINC01085,0.0
ENSG00000248701,0.0
LINC02415,0.0
LINC02144,0.0
ENSG00000248709,0.0
TRIM59-IFT80,0.0048715104
C4orf54,0.0015230613
ZNF652-AS1,0.00065736147
LINC02222,0.0
PRDM8-AS1,0.0
NPHP3-AS1,0.008267002
LINC01948,0.08507611
EGFLAM-AS4,0.0
ENSG00000248733,0.0
ENSG00000248736,0.0
ENSG00000248738,0.00015899997
LINC02428,0.0050323033
ENSG00000248744,0.0
ACTN3,0.00040897136
ENSG00000248747,0.023484122
ENSG00000248749,0.0007391078
ENSG00000248751,0.0
ENSG00000248752,0.059764754
LINC02115,0.0016252788
ENSG00000248758,0.0072272485
ENSG00000248762,0.0006111809
ENSG00000248764,0.0
FOXL3,0.0
SMIM31,0.0045564533
ENSG00000248774,0.005184513
ENSG00000248779,0.0016444142
ENSG00000248783,0.0
LINC02118,0.00088732876
ENSG00000248790,0.0
ENSG00000248799,0.0
C8orf34-AS1,0.0010766828
ENSG00000248802,0.36569172
LINC01095,0.0
LINC02432,0.03618667
ENSG00000248813,0.0
ENSG00000248816,0.0018443153
ENSG00000248837,0.022592248
ENSG00000248839,0.00018543404
ENSG00000248842,0.0
LINC02753,0.0
LINC02065,0.0
LINC01574,0.0
LINC02511,0.0020257458
ENSG00000248870,0.0
TNFSF12-TNFSF13,0.0
LINC02431,0.0
ENSG00000248876,0.0
ENSG00000248881,0.00023095708
ENSG00000248884,0.0029254179
FAM138E,0.0
ENSG00000248896,0.01646031
PELO-AS1,0.016457003
LINC01846,0.00090680335
LINC02239,0.0
ENSG00000248912,0.0005323452
ENSG00000248918,0.0
ATP5MF-PTCD1,0.0
USP17L19,0.0
PDCD6-DT,0.0014561467
USP17L22,0.0
ENSG00000248935,0.0009629045
ENSG00000248936,0.0
ENSG00000248939,0.0
ENSG00000248943,0.0
ENSG00000248949,0.0
ENSG00000248954,0.0036480098
ENSG00000248962,0.0
ENSG00000248964,0.0
ENSG00000248965,0.00020922687
ENSG00000248968,0.0019204764
ENSG00000248969,0.0067493063
ENSG00000248973,0.0054024416
ENSG00000248975,0.010138893
SPCS3-AS1,0.008328455
ENSG00000248984,0.011020645
LINC02758,0.0002152293
ENSG00000248993,0.001772509
ENSG00000248994,0.002701929
LINC02231,0.0031646662
PDLIM7-AS1,0.0
ENSG00000249000,0.00079345255
ENSG00000249016,0.0
ENSG00000249017,0.0
ENSG00000249021,0.0
ENSG00000249022,0.0
ENSG00000249023,0.0
ENSG00000249028,0.0009644877
CLMAT3,0.004495563
ENSG00000249036,0.0010292128
ENSG00000249041,0.0040549864
TRAV31,0.0
ENSG00000249049,0.0020697596
ENSG00000249052,0.0
FAM138D,0.00015352223
ENSG00000249061,0.0071390914
LINC02496,0.00042675892
EGFLAM-AS3,0.0
WSPAR,0.0003708395
EPIST,0.0
ENSG00000249084,0.0015478616
TNPO1-DT,0.020691665
ZNF436-AS1,0.009832692
ENSG00000249094,0.0005473119
LINC02362,0.01052761
ENSG00000249099,0.0
ENSG00000249100,0.0016542259
ENSG00000249102,0.00088576373
USP17L17,0.0
GPM6A-DT,0.0001847374
ENSG00000249109,0.0
ENSG00000249111,0.0
ENSG00000249112,0.010181365
IRX4-AS1,0.0
LINC02215,0.0007249961
PSD2-AS1,0.0
EPPIN-WFDC6,0.00024044239
LINC02517,0.0
ENSG00000249150,0.0
LNCPRESS2,0.0
ENSG00000249153,0.0
TAF11L12,0.0
PCDHA11,0.0
LINC02213,0.000721087
PRPF39-DT,0.0
SEMA6A-AS2,0.005857981
ENSG00000249169,0.00015731521
ENSG00000249171,0.0
LINC01093,0.0
ENSG00000249174,0.00023141612
ENSG00000249175,0.0001616941
ENSG00000249180,0.00053715403
ENSG00000249186,0.0
TMEM132D-AS1,0.00013935028
ENSG00000249198,0.0
ENSG00000249199,0.0
TERLR1,0.1414432
ENSG00000249207,0.0030772178
ENSG00000249209,0.11897227
ENSG00000249216,9.838493e-05
ENSG00000249219,0.0
ATP5MGL,0.0
ENSG00000249225,0.0
ENSG00000249228,0.0
CASC16,0.013775585
ENSG00000249234,0.0008885804
ENSG00000249236,0.11088261
ENSG00000249240,0.014086052
LINC02265,0.0013307601
TICAM2-AS1,0.009081818
C1QTNF7-AS1,0.3941133
ENSG00000249258,0.012260642
ENSG00000249261,0.0
LINC00939,0.042957086
ENSG00000249275,0.0
ENSG00000249276,0.00012467995
LINC02057,0.0013600118
ENSG00000249290,0.00057243876
ENSG00000249293,0.00038674334
ENSG00000249295,0.019711826
LINC02174,0.0003156964
ENSG00000249304,0.0007281599
LINC01411,0.0020938544
ENSG00000249309,6.871696e-05
APOBEC3B-AS1,0.00018699828
ENSG00000249318,0.0
ENSG00000249319,0.08080406
CTD-2194D22.4,0.0
ENSG00000249328,0.009563095
ENSG00000249330,0.0040249503
LINC02149,0.0
ENSG00000249334,0.011596537
LINC01333,0.0
LINC02405,0.00369816
LINC01016,0.0027200002
ENSG00000249349,0.0
LINC02198,0.01725959
ENSG00000249359,0.012041175
LINC02488,0.0
LINC02997,0.035078965
ENSG00000249373,0.0
CASC11,0.0009523606
LINC01060,0.6828291
GCLC-AS1,0.0
LINC02071,0.00019379938
FLJ12825,0.0
ENSG00000249392,0.0010222055
CASC9,0.059311025
LINC02212,0.00082589645
ENSG00000249403,0.0
ENSG00000249404,0.0
ENSG00000249405,0.0
TILAM,0.0
IL20RB-AS1,0.0059269234
ENSG00000249409,0.00063403667
ENSG00000249412,0.00017810179
ENSG00000249413,0.06749508
ENSG00000249417,0.021626502
ENSG00000249419,0.0
ADAMTS19-AS1,0.0002088348
LINC02477,0.020607982
ENSG00000249426,0.024018284
ENSG00000249429,0.00047903604
LNCBRM,0.0
ENSG00000249441,0.017678944
TRAJ60,0.0
ENSG00000249451,0.0020562517
ENSG00000249453,0.0042172717
ENSG00000249458,0.0033372461
ZNF286B,0.017873706
LINC02500,0.0
LINC01091,0.15384601
ZNF324B,0.011371287
ENSG00000249474,0.0004452965
ENSG00000249478,0.0022002899
ENSG00000249479,0.0
SPATS1,0.0
LINC01470,0.04894358
LINC01586,0.0015793949
LINC02146,0.0
EGFLAM-AS1,0.0
DMXL1-DT,0.102451034
LINC02075,0.0
LINC01179,0.0014110924
MED28-DT,0.011673637
NEUROG2-AS1,0.0
ENSG00000249513,0.0
LINC02113,0.00034589242
LINC01438,0.0
LINC02114,0.0
ENSG00000249526,0.01706953
MIR302CHG,0.0008445822
LINC01258,0.0055757575
MCTP1-AS1,0.0
ENSG00000249547,0.0016718899
LINC01234,5.41588e-05
LINC02216,0.0
ENSG00000249568,0.0
TARS1-DT,0.0063390024
ENSG00000249574,0.0026222803
CLRN2,0.000101818485
LINC02225,0.0
ENSG00000249588,0.0004396334
ENSG00000249590,0.0
ENSG00000249593,0.016440341
BMPR1B-DT,0.0014972382
LINC01187,0.1746795
ENSG00000249602,0.0030552484
ENSG00000249609,0.0
ZNF474-AS1,0.0
LINC02173,0.0
LINC02503,0.0017446179
LINC02465,0.0025799205
ENSG00000249621,0.0
PALLD-AS1,0.0
IFNAR2-IL10RB,0.00033738013
LINC00942,0.0006333508
ENSG00000249631,0.09794859
ENSG00000249635,0.024047798
ANKHD1-DT,0.07453361
ENSG00000249639,0.0
HOXC13-AS,0.0
ENSG00000249642,0.0003793529
LINC02900,0.0
CEP72-DT,0.0010569058
ENSG00000249655,0.0
ENSG00000249658,0.0
LINC02218,0.00033074542
ENSG00000249664,0.00013363935
LINC01259,0.00014143977
NOP14-AS1,0.030003766
ENSG00000249675,0.0024500748
ENSG00000249678,0.00080628373
ENSG00000249679,0.0
ENSG00000249685,0.0012616311
ENSG00000249690,0.0005117288
SPMAP2L,0.0060951198
ENSG00000249695,0.014427747
ENSG00000249697,0.0018638064
LINC02261,0.000998292
DDIT4L-AS1,0.0010796648
ENSG00000249713,0.0003039307
FER1L5,0.037310347
PARM1-AS1,0.00042665604
ENSG00000249722,0.0
ENSG00000249725,0.0010547534
ENSG00000249727,0.0
LINC02242,0.0012875347
ENSG00000249737,0.0
ENSG00000249738,0.03849616
OSMR-DT,0.21935724
ENSG00000249742,0.0
ENSG00000249743,0.0027424162
ENSG00000249746,0.00021199007
LINC02374,0.0
CAPSL-DT,0.0
ENSG00000249752,0.00089837046
ENSG00000249753,0.0064046863
ENSG00000249771,0.0001974047
ENSG00000249772,0.00019425793
ENSG00000249773,0.011131418
ENSG00000249776,0.11120371
LINC02112,0.024574475
ENSG00000249782,0.0
LINC02103,0.0
EAF1-AS1,0.0055360156
ENSG00000249787,0.0016132355
ENSG00000249791,0.0
ENSG00000249792,0.0
LINC02147,0.35811552
CTB-1I21.1,0.0
ENSG00000249806,0.010476289
ENSG00000249807,0.00019367474
LINC01377,0.0
USP17L21,0.0
LINC02945,0.01316014
LINC00964,0.078321315
ENSG00000249818,0.0
THBS4-AS1,0.005469443
LINC02162,0.0
ENSG00000249831,0.0
CFAP100-DT,0.0
VCAN-AS1,0.00034165318
ENSG00000249842,0.0
LINC02021,0.042290073
ENSG00000249847,0.0
ENSG00000249849,0.0037764192
HS3ST5,0.026610043
CDH18-AS1,0.0007352088
ENSG00000249856,0.012514522
ENSG00000249857,0.0
LGALS16,0.0
ENSG00000249865,0.0
LINC02742,0.031958733
ENSG00000249868,0.015771184
ENSG00000249870,0.044229914
LINC02372,0.0
ENSG00000249875,0.0001920699
ENSG00000249877,0.0
LINC02501,0.0
ENSG00000249883,0.00017445513
RNF103-CHMP3,0.020554414
ENSG00000249892,0.0
ENSG00000249894,0.0
JAKMIP1-DT,0.0
MCPH1-AS1,0.22477043
ITGA2-AS1,0.008092896
ENSG00000249901,0.0017222094
NGFR-AS1,0.0012842097
TRBV26,0.0
ENSG00000249916,0.007760875
LINC00536,0.003007869
LINC02891,0.0
ENSG00000249924,0.0
ENSG00000249926,0.0
GOLGA8K,0.001173397
LINC02223,0.0030373882
ENSG00000249941,0.0
ENSG00000249942,0.0004217681
ENSG00000249945,0.0
ENSG00000249951,0.0014099105
ENSG00000249955,0.0005610248
ENSG00000249959,0.00017990716
TERB1,0.007934152
ENSG00000249966,0.0
ENSG00000249967,0.068494186
ENSG00000249971,0.0
TRGV7,0.0
ENSG00000249981,0.0
ENSG00000249982,0.0
TMEM158,0.0028348225
BFSP2-AS1,0.002449713
ENSG00000249994,0.0005597727
PPIC-AS1,0.005280478
ENSG00000249998,0.0013533982
GJD2-DT,0.018699158
ENSG00000250015,0.004764244
ARPIN-AP3S2,0.0026555762
ENSG00000250024,0.0
ENSG00000250025,0.0007535477
ENSG00000250027,0.0010055936
ENSG00000250032,0.0
ENSG00000250034,0.0
IGKV1D-37,0.0
ENSG00000250038,0.0
ENSG00000250039,0.012119386
ENSG00000250041,0.00020044012
LINC02514,0.0
ENSG00000250043,0.0
LINC00603,0.0018588925
ENSG00000250049,0.008302204
LINC01018,0.00091242185
ENSG00000250057,0.01185913
MAPK10-AS1,0.027500689
ENSG00000250064,0.0035958262
ENSG00000250066,0.0
YJEFN3,0.030110441
SH3TC2-DT,0.0008093448
ESAM-AS1,0.004830152
ENSG00000250075,0.06963854
ENSG00000250081,0.0
DNAH10OS,0.0
ENSG00000250092,0.0
NREP-AS1,0.002650765
ENSG00000250098,0.0035861894
LINC02377,0.0025107113
PANCR,0.0026324282
ENSG00000250105,0.0
ANKRD33B-AS1,0.0
CACNA1G-AS1,0.0
RHOQ-AS1,0.028510412
PCDHA10,0.0
ENSG00000250122,0.0005686943
ENSG00000250124,0.0007723115
LINC02232,0.002902513
ENSG00000250126,0.0
LINC02108,0.0060662976
ENSG00000250129,0.0014231219
AGA-DT,0.18418074
ENSG00000250132,0.0030455703
ENSG00000250137,0.068198696
LINC02276,0.0
ENSG00000250149,0.019403009
ENSG00000250150,0.0
ARPC4-TTLL3,0.0
SLC1A3-AS1,0.0014894853
PKD2L2-DT,0.055767674
ENSG00000250164,0.0
C2CD5-AS1,0.00047087143
ENSG00000250167,0.0017890891
ENSG00000250173,0.0
ENSG00000250180,0.0
ENSG00000250186,0.0
LINC02364,0.00019847103
ENSG00000250192,0.0
ENSG00000250193,0.0
ENSG00000250195,0.048385445
LINC02199,0.0
ALDH1L1-AS1,0.0002399424
ANKRD17-DT,0.47049788
ENSG00000250230,0.00031426788
ENSG00000250240,0.012608907
PCDH10-DT,0.0013791423
ENSG00000250242,0.0
ENSG00000250243,0.0004892588
ENSG00000250250,0.0
LINC02430,0.0
PTTG2,0.0
ENSG00000250256,0.0005497415
ENSG00000250258,0.0065898052
ENSG00000250259,0.0
ENSG00000250260,0.0
LINC02509,0.0
ENSG00000250264,0.00012329263
LINC01612,0.014824804
ENSG00000250267,0.0029480073
ENSG00000250271,0.0
ENSG00000250274,0.0
ENSG00000250282,0.0
RDH10-AS1,0.040817253
GIMD1,0.0
LINC01618,0.002805577
TRMT9B,0.30097753
MYOZ3-AS1,0.0
LINC02229,0.0001385181
EDIL3-DT,0.026046613
USP38-DT,0.20734799
MGC32805,0.012500107
LINC01340,0.05331155
ENSG00000250333,0.052926548
LINC00989,0.0066293892
PURPL,0.00058901194
ENSG00000250338,0.0
LINC02494,0.00020851743
LINC02510,0.0
STK32A-AS1,0.012913802
NDNF-AS1,0.0012079701
ENSG00000250348,0.0
ENSG00000250349,0.08723931
ENSG00000250354,0.029346889
ENSG00000250357,0.0060307914
LINC02200,0.0
GYPB,0.0010588901
HEATR5A-DT,0.00935452
TUNAR,0.0002505559
ENSG00000250371,0.016877152
TRIM75,0.0
ENSG00000250375,0.0
GSCAR,0.0
ENSG00000250378,0.0
ENSG00000250379,0.00089959666
ENSG00000250383,0.004891217
ENSG00000250385,0.000482103
LINC02197,0.008736634
ENSG00000250390,0.0016455969
LINC02502,0.00020495358
ENSG00000250397,0.009199139
ENSG00000250402,0.00027519654
ENSG00000250406,0.00115985
ENSG00000250407,0.0011315654
ENSG00000250409,0.0
LRP2BP-AS1,0.061177935
SLC2A9-AS1,0.0029143058
LINC02116,0.0
ENSG00000250421,0.04673591
KIAA1210,0.00045085463
ENSG00000250424,0.0030370464
LINC02148,0.001696308
FAM242C,0.0018579138
CLSTN2-AS1,0.00057702983
LINC02499,0.18418486
LINC02161,0.0063008294
ENSG00000250438,0.0
LINC02105,0.0005077322
MARCHF11-DT,0.0002559308
HOXC-AS1,0.003019352
ENSG00000250453,0.0013026793
LINC02260,0.0
PHOX2B-AS1,0.00021103631
FAM218A,0.0040465575
LINC02233,0.013303847
LINC02145,0.026190914
ENSG00000250493,0.0011499467
ENSG00000250497,0.0013015127
ENSG00000250501,0.00055842136
ENSG00000250503,0.0
LINC02701,0.0
ENSG00000250509,0.00018074403
LINC02125,0.0
ENSG00000250519,0.0047331154
ENSG00000250522,0.0023919006
ENSG00000250524,0.0
LINC02121,0.0011551861
ENSG00000250532,0.0
NPY2R-AS1,0.00033716435
ENSG00000250541,0.0007207611
ENSG00000250543,0.0
LINC02059,0.0
LINC01303,0.0035932886
ENSG00000250555,0.0
LINC02999,0.0010678858
ENSG00000250572,0.0
ENSG00000250576,0.0
ENSG00000250577,0.0
ADAMTS16-DT,0.06529514
SMAD1-AS2,0.000999973
ENSG00000250583,0.0
LINC01511,0.0
LINC00604,0.00013108502
LINC02492,0.001654801
ENSG00000250592,0.014446015
ENSG00000250596,0.0
ENSG00000250597,0.00020010529
ROPN1L-AS1,0.0
ENSG00000250602,0.026974577
ENSG00000250603,0.0032285692
ENSG00000250604,0.0
ENSG00000250614,0.0039041957
ENSG00000250615,0.0
YPEL3-DT,0.0032799682
ENSG00000250619,0.0045990003
LINC02515,0.0
ENSG00000250623,0.0
ENSG00000250626,0.0010332403
ENSG00000250629,0.0
LINC02171,0.0
LINC01182,0.32230505
CXXC5-AS1,0.00040369912
LY6G6F-LY6G6D,0.0
ENSG00000250643,0.00016097464
ENSG00000250644,0.0018351008
ENSG00000250646,0.0013685459
ENSG00000250658,0.0
ENSG00000250659,0.0004196998
ENSG00000250665,0.0
LINC01596,0.0
LINC02123,0.0
REELD1,0.005187607
ENSG00000250674,0.0
ENSG00000250681,0.00087429903
LINC00491,0.0013879036
ENSG00000250685,0.0007915293
TRAJ55,0.0
ENSG00000250692,0.0
ENSG00000250694,0.0
ENSG00000250696,0.057718012
ENSG00000250697,0.024210319
ENSG00000250698,0.00042376728
ENSG00000250699,0.025282023
ENSG00000250704,0.0
ENSG00000250706,0.011351234
LINC02269,0.0006473251
CCDC169-SOHLH2,0.0010552744
ENSG00000250714,0.0011483764
P3R3URF,0.0
ENSG00000250723,0.00081782514
ENSG00000250734,0.0022305362
ENSG00000250735,0.0032685522
LINC01262,0.0
ENSG00000250740,0.0052692434
NT5C1B-RDH14,0.00034132795
USP17L20,0.0
MSRB3-AS1,0.016134966
ENSG00000250751,0.0026136131
LINC02436,0.0056975703
ENSG00000250761,0.0005388519
ENSG00000250764,0.032691516
SEPTIN14P5,0.0017003817
ENSG00000250770,0.0
LINC01365,0.0
ENSG00000250775,0.0
ENSG00000250781,0.15538554
TAF11L14,0.0
ENSG00000250790,0.0017584367
ENSG00000250791,0.0
PRODH2,0.65383947
THOC3-AS1,0.00020464894
ZNF475,0.0039624716
ENSG00000250806,0.0
LINC02221,0.00026551523
LINC02493,0.0014188929
EXOC1L,0.0
LINC02111,0.0
ENSG00000250829,0.0
ENSG00000250831,0.0
ENSG00000250838,0.0
ENSG00000250842,0.011344509
USP17L18,0.0
EPHA5-AS1,0.0013022196
ENSG00000250850,0.0
ENSG00000250855,0.0004019792
ENSG00000250863,0.0
ENSG00000250865,0.0
ENSG00000250866,0.02149642
ENSG00000250874,0.0
ENSG00000250877,0.00023446599
ENSG00000250882,0.00048375578
LINC02061,0.022878025
ENSG00000250887,0.0
LINC01455,0.001570469
LINC02208,0.007812671
ENSG00000250893,0.0003076749
ENSG00000250899,0.0025678354
TRIM7-AS1,0.0011141062
SMAD1-AS1,0.00046129228
ENSG00000250905,0.0004154847
ENSG00000250906,0.009726171
ENSG00000250908,0.0
ENSG00000250909,0.010730794
MAP9-AS1,0.003992799
USP17L23,0.0
ENSG00000250915,0.0
ENSG00000250920,0.0
LINC02063,0.0
LINC01181,0.0
LNX1-AS1,0.0
ENSG00000250934,0.032946263
MAD2L1-DT,0.158439
ENSG00000250945,0.007418028
TRPC7-AS2,0.0030484947
ENSG00000250949,0.0
ENSG00000250950,0.0006953596
ENSG00000250954,0.027041243
ENSG00000250955,0.0010782869
LINC00492,0.0002169955
LINC02382,0.0
ENSG00000250969,0.0007519732
ENSG00000250971,0.0
LINC02196,0.030840527
ENSG00000250976,0.0
ENSG00000250977,0.0
MARCHF11-AS1,0.0006069451
LINC02600,0.005815426
ENSG00000250990,0.0015488953
ENSG00000250992,0.0
ENSG00000250993,0.0005391632
ENSG00000250994,0.005902517
ENSG00000250999,0.008061707
ENSG00000251009,0.0
ENSG00000251010,0.0
TMEM108-AS1,0.0
ENSG00000251012,0.004501085
SLC25A30-AS1,0.013761554
HMMR-AS1,0.0
NIHCOLE,0.0
LINC01950,0.019779839
ENSG00000251031,0.0009024122
ENSG00000251033,0.00046605102
IGKV2D-40,0.0
LINC02480,0.0
SLC25A48-AS1,0.0
ENSG00000251048,0.0
ENSG00000251049,0.003410424
ENSG00000251054,0.0
ENSG00000251055,0.0
ENSG00000251058,0.0
PRKG2-AS1,0.0008033304
LINC02512,0.018595025
LMNB1-DT,0.0061135287
HTT-AS,0.005162297
ENSG00000251076,0.012092277
ENSG00000251080,0.00024884607
ENSG00000251081,0.0
ENSG00000251088,0.0030785066
ENSG00000251093,0.0
ENSG00000251095,0.00231665
ENSG00000251125,0.0
ENSG00000251126,0.0
ENSG00000251127,0.0
WWC2-AS1,0.00075694
LINC02506,0.02128743
ENSG00000251131,0.0006985586
ENSG00000251132,0.0
LINC02882,0.0036168662
ENSG00000251139,0.011618768
MRPS30-DT,0.073726624
ENSG00000251143,0.0090108225
ENSG00000251148,0.009831384
ENSG00000251152,0.0062341415
ENSG00000251161,0.0002758803
F11-AS1,0.07389132
ENSG00000251168,0.00016583991
LINC01843,0.007731085
ENSG00000251170,0.0019147441
ENSG00000251171,0.02040069
UCHL1-DT,0.0013744227
GSTCD-AS1,0.0
ENSG00000251176,0.0
TMEM92-AS1,0.0007526729
LINC02497,0.0009912499
LINC01861,0.001821234
ENSG00000251184,0.0036909778
ENSG00000251185,0.01162567
ENSG00000251186,0.0
ENSG00000251187,0.010484921
ENSG00000251189,0.00066546653
LINC00589,0.0005270404
ZNF674,0.05458285
ENSG00000251199,0.00026055987
ENSG00000251200,0.0013890716
TMED7-TICAM2,0.021775817
ENSG00000251205,0.00022647556
TILRLS,0.00030042022
LINC00923,0.040061615
LINC02270,0.0
ENSG00000251213,0.0
ENSG00000251214,0.0
ENSG00000251216,0.00045127183
LINC01337,0.0026862067
CNOT10-AS1,0.0018109025
LINC02714,0.00020532991
MIR3945HG,0.0013702523
ENSG00000251239,0.0
ENSG00000251244,0.0
EFNA4-EFNA3,0.00019877797
ENSG00000251248,0.0
ENSG00000251250,0.0
LINC02358,0.0
ENSG00000251257,0.0008351678
RFPL4B,0.00049129693
ENSG00000251259,0.004671536
WDFY3-AS1,0.006441599
ENSG00000251264,0.0
LINC02429,0.0004798145
ENSG00000251270,0.00051026524
LINC02228,0.004534342
MAGI2-AS1,0.00052948494
SMIM15-AS1,0.038695417
ENSG00000251281,0.0
LINC02272,0.0
ALG1L2,0.0059738318
LINC02462,0.0
ERVH-1,0.00426942
ENSG00000251293,0.0033575087
ENSG00000251294,0.0010744742
TMEM184C-DT,0.0033597148
LINC02384,0.04169393
CCNO-DT,0.027909739
ENSG00000251309,0.021223541
ENSG00000251310,0.0
LINC02214,0.00016704098
ENSG00000251320,0.0
PCAT4,0.0
LINC02728,0.006524891
LINC01386,0.0010941001
ENSG00000251325,0.0
LINC02479,0.0006307959
LINC02353,0.0
ENSG00000251330,0.0014628955
ENSG00000251339,0.0006494417
MSANTD3-TMEFF1,0.008404596
LINC02475,0.0
ENSG00000251357,0.01750507
WWC2-AS2,0.0033652624
ENSG00000251361,0.00034298826
LINC02315,0.0012854143
SYT9-AS1,0.15043391
LINC02236,0.0
ENSG00000251367,0.0
SEMA5A-AS1,0.00012848128
ENSG00000251371,0.0
LINC00499,0.0013182606
ENSG00000251376,0.0
ENSG00000251377,0.004110834
DCANP1,0.0
LINC00958,0.1545803
LINC02483,0.0
ENSG00000251387,0.0004274543
ENSG00000251388,0.018481467
ENSG00000251391,0.013887241
LINC01301,0.09849851
LINC01256,0.0013397484
ENSG00000251408,0.00039741598
ENSG00000251409,0.034023877
ENSG00000251410,0.00034351292
ENSG00000251412,0.00076701574
ENSG00000251414,0.022846615
ENSG00000251417,0.007865527
ENSG00000251421,0.0
ENSG00000251423,0.0023577185
ENSG00000251426,0.00018421392
LINC02615,0.32307622
ENSG00000251434,0.0
ENSG00000251438,0.0016579074
LINC02160,0.0
CBR4-DT,0.00020881035
ENSG00000251446,0.0
ENSG00000251448,0.012772137
RASGRF2-AS1,0.0013419273
ENSG00000251455,0.0021648505
ENSG00000251458,0.0013685839
ENSG00000251459,0.0
ENSG00000251460,0.0
ENSG00000251461,0.0017271023
ENSG00000251471,0.00046343662
ENSG00000251487,0.0
ENSG00000251488,0.0015264968
ENSG00000251490,0.0
FOXD1,0.0038682662
PITPNM2-AS1,0.0
CENPS-CORT,0.008521987
LINC01099,0.2501629
ENSG00000251510,0.00018475614
ENSG00000251511,0.0
LIX1-AS1,0.2975822
ENSG00000251517,0.00047965022
ENSG00000251523,0.0025844832
LINC02435,0.0016719515
ENSG00000251527,0.0
LINC00605,0.003146877
ENSG00000251536,0.0
ENSG00000251537,0.0036728454
LINC02201,0.0036453945
LINC01957,0.0
LINC02230,0.0
IGKV1D-39,0.0
ENSG00000251555,0.14211844
ENSG00000251556,0.005384442
ENSG00000251567,0.011691986
ENSG00000251569,0.0013279653
LINC02106,0.0
ENSG00000251574,0.025442826
LINC03123,0.0
LINC01267,0.0
TACR3-AS1,0.0008178789
TRBV21-1,0.0
ENSG00000251584,0.00076568255
TET2-AS1,0.00063943287
ENSG00000251598,0.033640705
ENSG00000251599,0.057068
GUSBP5,0.0
ENSG00000251601,0.0
MTA1-DT,0.008769963
LINC01385,0.0
FHIP1A-DT,0.0011541148
ENSG00000251615,0.010404582
ENSG00000251616,0.0
LINC02508,0.00014092981
STPG2-AS1,0.0151907625
ENSG00000251623,0.0
LINC02241,0.12688945
LINC02172,0.0012160348
LINC02278,0.0
LINC02754,0.070549175
ENSG00000251642,0.0
LINC02379,0.0
PRB1,0.00032116153
ENSG00000251661,0.008399848
PCDHA12,0.0
ENSG00000251665,0.0005951341
ENSG00000251670,0.0
ENSG00000251675,0.013839221
SNHG27,0.006255704
ENSG00000251680,0.009066916
ENSG00000251687,0.0
LINC02507,0.00016098862
PTX4,0.0
ENSG00000253100,0.0
ENSG00000253102,0.0
LINC01609,0.0031491907
ENSG00000253105,0.0
ENSG00000253106,0.0050885407
ENSG00000253108,0.0014275002
ENSG00000253110,0.0
TRIB1AL,0.025755566
ENSG00000253112,0.0005629079
ENSG00000253116,0.026238067
OC90,0.0
IGLV2-34,0.0
ENSG00000253121,0.00050757936
ENSG00000253122,0.0
IGLVI-56,0.0
IGKV2D-36,0.0
ENSG00000253130,0.00023342902
IGHV7-56,0.0
IGHV3-62,0.0
GPAT4-AS1,0.02667613
ENSG00000253134,0.0
LINC00967,0.0
LINC02947,0.0
ENSG00000253141,0.00016567619
ENSG00000253143,0.00034101825
LINC03023,0.0
RGS21,0.00011603806
IGHVII-28-1,0.0
IGLV3-17,0.0
ENSG00000253154,0.0016600665
IGKV3-31,0.0
LINC01605,0.03321696
ENSG00000253163,0.00029325704
ENSG00000253164,0.00018537734
ENSG00000253165,0.0
WASHC5-AS1,0.00046110238
ENSG00000253168,0.0019245958
IGHVII-65-1,0.0
ENSG00000253170,0.0
ENSG00000253171,0.0
ENSG00000253172,0.00051979657
