,Sample1153-EO2
CLDN14,0.025577037
GOLGA6A,0.0
SCUBE1,0.0036236348
PLA2G4D,0.0
M1AP,0.0
IRX6,0.0
CES5A,0.0
CELF3,0.0
LCE2B,0.0
TGM7,0.0058161337
SPRR2G,0.0
PGLYRP3,0.0
ISL2,0.0
ADGRG5,0.0049185557
DRC7,0.0
SPMIP8,0.011189748
UROC1,0.0
LRRC36,0.005935068
AGRP,0.022882272
CARMIL2,0.0
C16orf86,0.02221385
PIP,0.0
FAM131B,0.0
LYPD5,0.0
ZNF222,0.014471921
NPR2,0.025037933
ZNF221,0.004563782
TNFRSF13C,0.002297531
ATAD3B,0.07088873
FNDC5,0.008354107
ANKLE1,0.0
CILP2,0.0
TFF2,0.0
TMPRSS3,0.016629737
UBASH3A,0.0
CBS,0.0
U2AF1,0.0035701948
CRYAA,0.0
HSF2BP,0.0026755848
GATD3,0.005914009
AIRE,0.0
LRRC3,0.0027448335
C21orf58,0.0055830074
S100B,0.0
CLDND2,0.056513157
CACFD1,0.08943524
LCN1,0.0
C19orf47,0.027851783
HIPK4,0.0
CFAP157,0.0
SPTBN4,0.010024579
COX6B2,0.0
TMEM190,0.0
NLRP4,0.0
PLPP7,0.01327269
MPZL3,0.018920302
TLCD1,0.05661241
S100A1,0.062311538
CXCR5,0.0
NLRX1,0.031849302
CHRNB2,0.0
PAQR6,0.0
MYL3,0.08672052
LRRC71,0.0
FCRL3,0.006142988
FGFR4,0.044364076
CYP3A7,0.0069607478
CYP11B1,0.0
LY6K,0.02394828
TONSL,0.0047365697
RECQL4,0.0013952218
COL26A1,0.009023711
FOXH1,0.0
TEKTL1,0.0
SH2B2,0.009025339
FBXL13,0.004266406
SCGB3A1,0.011133371
CELF5,0.0
USP41P,0.0
CCDC116,0.0
NPHS1,0.039685998
THAP8,0.011133554
LRRC56,0.0060952045
GRIN2C,0.0
KLHL10,0.0
KASH5,0.0
HCRT,0.0049468647
DCD,0.0
SIGLEC11,0.0
MPP3,0.011185059
CD300LG,0.01925652
IZUMO2,0.0
NAGS,0.013185015
ASB16,0.0
SHANK1,0.0
FAM171A2,0.011459662
DBF4B,0.00398007
PLCD3,0.020430924
AQP5,0.022143723
RACGAP1,0.054863933
OR7G1,0.0
KRT84,0.0
KRT82,0.0
SYCE2,0.0
SPC24,0.004687045
IP6K3,0.01476332
ALOX15,0.0
TREML1,0.0
ZNF653,0.01693556
RNASEK-C17orf49,0.012340661
TNFSF13,0.004496271
FGF11,0.015198786
CCDC42,0.0
PRR35,0.21293628
WDR90,0.029757446
CCDC78,0.006324914
MSLNL,0.0
SSTR5,0.0
MEIOB,0.0
HS3ST6,0.0
TEDC2,0.0029483435
CCNF,0.007972322
NTN3,0.0
PAQR4,0.0055293553
SAXO4,0.01373672
GNG3,0.0
LBHD1,0.0
ITIH3,0.0
FGF19,0.0
CYP4A22,0.004320921
PDZK1IP1,0.3299401
BEND5,0.07295189
SLC1A7,0.006534218
FAM151A,0.042578056
PARS2,0.0042424533
CIMAP2,0.0
BSND,0.14979352
PRKAA2,0.31143668
ZSWIM5,0.008167637
SLC45A1,0.028946212
RAVER2,0.037929744
CTRC,0.0
KNCN,0.0
TMEM82,0.0039420626
DRAXIN,0.0038968136
LRRC38,0.0
MATN1,0.0
TSSK3,0.0
UBXN10,0.010101519
TTLL10,0.0
SCNN1D,0.015601755
CCDC27,0.0
IL23R,0.0
DIRAS3,0.047671735
C1orf87,0.0
LRRIQ3,0.015104738
LRRC53,0.0
LHX8,0.0
B3GALT2,0.010150321
NTNG1,0.042370006
AKNAD1,0.0
DNAI3,0.005733828
ATXN7L2,0.020133307
HFM1,0.004684461
BRINP3,0.003538322
GFI1,0.0
CADM3,0.00304439
TRIM58,0.0
SLAMF9,0.0
OR2M5,0.0
KCNJ9,0.0
VANGL2,0.026910383
SLC9C2,0.0
C1orf74,0.0073309895
LMX1A,0.0
LRRC52,0.0
GARIN4,0.0
AXDND1,0.0
TDRD5,0.0066345963
SPATA17,0.013995797
NBPF20,0.0063397125
WDR64,0.0
KLHDC8A,0.0
OXER1,0.0045915945
IKBKE-AS1,0.0
IL24,0.0
PIGR,0.561953
FCAMR,0.0070355968
OBSCN-AS1,0.008422415
TRIM17,0.0
LINC01931,0.0
LRRTM1,0.0058309985
KCNF1,0.001997302
LRATD1,0.023297459
KCNJ3,0.116084285
NEUROD1,0.0
DUSP19,0.023608115
ZSWIM2,0.0
VSNL1,0.0
ANKRD30BL,0.0
TEKT4,0.0
EN1,0.0
CFAP221,0.055944726
CCDC140,0.0
SGPP2,0.09652205
XIRP2,0.0
BIRC8,0.0
PDHA2,0.0
STPG2,0.0026432793
NEURL3,0.0114982035
ANKRD23,0.0066422457
BNIPL,0.0037650655
TMOD4,0.0
LCE3D,0.0
SMCP,0.0
IVL,0.0
SPRR3,0.0
SPRR2D,0.0
BMP10,0.0
PGLYRP4,0.0
TDRD10,0.0095115015
FZD5,0.031824034
CRYGC,0.0
CFAP141,0.0
NPPC,0.0021969366
ALPP,0.0
GABRG1,0.0
ALPG,0.0
GABRB1,0.0020361193
ALPI,0.0
LENEP,0.0
DCST2,0.001098904
DCST1,0.0
INAVA,0.034822986
LINC01116,0.2884512
KBTBD8,0.009702874
TAFA4,0.0
CCKAR,0.0
IGFN1,0.0
TEX55,0.0
PDCL2,0.0
TMEM169,0.0056106364
TRIM46,0.0
CXCR1,0.0
TSACC,0.0030429037
STK36,0.028532263
ADORA1,0.013205585
NEK10,0.0016759092
FEV,0.0
CRYBA2,0.0
IHH,0.002087528
CIP2A,0.009140594
RETNLB,0.0
FCRL4,0.0
GLB1L,0.010129737
DPPA2,0.0
FCRL1,0.0
NUAK2,0.20930162
SPTA1,0.0
AIM2,0.0
EFHB,0.0
SLC2A2,0.016838584
CTLA4,0.007131102
CD200R1,0.0
CADPS,0.0022129263
NKX6-1,0.0
CDS1,0.11630474
PTPN13,0.28473455
SYNPR,0.0
C3orf49,0.0
C4orf36,0.0
ATXN7,0.0
ERICH6,0.0
CLRN1,0.0
DCLK3,0.0
FANCD2OS,0.0
CXCL3,0.02730248
CXCL5,0.0
PPBP,0.0
PF4,0.0
PLSCR2,0.009390915
CCDC158,0.0029281958
TCF23,0.0
DNAJC5G,0.0
UCN,0.0052643036
PLB1,0.003703448
SPDYA,0.0017337813
TGM4,0.0
SLC6A20,0.0
RTP3,0.00043158449
FBXO40,0.0
GRIK3,0.0
CFAP100,0.0
CAMK2N2,0.0
RHO,0.0
IGF2BP2-AS1,0.0
SFMBT1,0.029495612
ZDHHC19,0.0
SLC51A,0.0052048285
OTOP1,0.0
EXO5,0.01846994
CLDN19,0.047805674
SLC9B1,0.0
CDC25A,0.0035558273
FBXW12,0.0
PLXNB1,0.2794785
BSN,0.0006096041
CAMKV,0.0
MST1R,0.0
GRM2,0.0
ETNPPL,0.0
PITX2,0.0
PRSS12,0.00215304
NDST3,0.007004871
SMIM43,0.0
ADAD1,0.0
HPGD,0.14272274
ASB5,0.0
SPMIP2,0.0
NPY5R,0.00886926
FHIP1A,0.0077956626
HHIP,0.0
SLC45A2,0.0
ELOVL7,0.14675574
ZNF474,0.0
ADGRV1,0.023339981
F2RL2,0.0
ANKRD33B,0.07971016
F2RL1,0.0893942
PRDM9,0.0
SCGB3A2,0.0
SPINK1,0.25444108
HTR4,0.0
ESM1,0.06652937
CDC20B,0.0
SPZ1,0.0
ENPP6,0.010181584
CAGE1,0.0
EGFLAM,0.00762982
TMEM174,0.014337067
CARTPT,0.0
FAM170A,0.0
KLKB1,0.003691931
TERT,0.0
SLC6A18,0.0
FOXQ1,0.07919942
LINC01600,0.0
ADGRF2P,0.0
IL3,0.0
CSF2,0.0
GDF9,0.00294997
GJB7,0.0
GRIK2,0.005853338
FABP7,0.0
TLX3,0.0
TXLNB,0.0
CALHM4,0.0
TBXT,0.0
TMEM200A,0.005649437
IL22RA2,0.0
DACT2,0.0012277432
PDSS2,0.061584596
SPMIP7,0.0
H2AC1,0.0
IL31RA,0.0
RAET1E,0.0092495615
PI16,0.029181091
TBX20,0.0
MATCAP2,0.045066368
HCN1,0.0
MYOZ3,0.0
NEUROD6,0.0
GPR85,0.0
KCNK5,0.014826591
KIF6,0.0024291384
SLC29A4,0.04167555
TEX47,0.0
STEAP1,0.0036029841
SP8,0.0
USP49,0.012923769
IQUB,0.022362394
SHH,0.002902828
FNDC1,0.0
SLC13A4,0.0
SLC35G3,0.0
C8orf48,0.002654521
SUN3,0.0
C7orf57,0.0
HNF4G,0.0016926092
SBSPON,0.13852732
EN2,0.0021100566
KCNV1,0.0
CSMD3,0.0
DEFA5,0.0
DEFA4,0.0
DEFA6,0.0
TMEM74,0.0
GPER1,0.0057766596
UNCX,0.00597059
TMEM184A,0.025561202
SPAG11B,0.0
SLC7A13,0.0
GBX1,0.0
OSR2,0.0
DCSTAMP,0.0
FREM1,0.13080338
SPMIP6,0.09536852
MYORG,0.03517285
CCDC171,0.025441825
DIRAS2,0.002679741
NIPSNAP3B,0.013754478
PRKACG,0.0
ZMAT4,0.0
NKX6-3,0.0
MAMDC2,0.0059559005
PRSS37,0.0
CPA6,0.0
C8orf34,0.0
TMC1,0.0
SSMEM1,0.0
TRPV6,0.06172846
LLCFC1,0.0
CFAP47,0.00234884
METTL27,0.039586823
SHOC1,0.018801032
CXorf58,0.0
PTCHD1,0.0
RNF183,0.0
ASB11,0.0
PCDH19,0.0
VEGFD,0.0
OR1Q1,0.0
OR1K1,0.0
ZNF367,0.039550822
NLGN4Y,0.0
HDX,0.019181788
SLITRK5,0.0
MELK,0.0
ARMC3,0.0
FAT3,0.0005859555
DEUP1,0.0
SLC7A3,0.0
GPR101,0.0
CLDN2,0.037490875
LRFN5,0.0015323117
LRRC18,0.0
TSHR,0.0
PHYHIPL,0.030155174
PHOX2A,0.0
MBL2,0.0
GJB2,0.009052485
HEPACAM,0.0
SKA3,0.0
DDIAS,0.0
PKNOX2,0.0
RPL10L,0.0
MAGEC3,0.0
ZNF22-AS1,0.0055403938
EML5,0.00528115
TMEM63C,0.003746373
NGB,0.0
NOXRED1,0.0
CDX2,0.0
AMER2,0.0
AKR1E2,0.0
SSX5,0.0
SSX3,0.0
OTX2,0.0
FAAH2,0.063685276
DRGX,0.0
OXGR1,0.0137279
UCMA,0.0
SOHLH1,0.0
SLC18A2,0.0021088577
QSOX2,0.029897023
FRMD7,0.007474749
AK8,0.00860391
SPACA9,0.0931254
GFI1B,0.0
ZMYND19,0.050266843
RET,0.0
OR4K2,0.0
SLC39A2,0.0
RNASE7,0.0
C12orf50,0.0
PPP1R36,0.004853103
VWA2,0.0
SALL2,0.014497444
PRAP1,0.039165977
ERICH6B,0.0
CYP2C19,0.0
ZFYVE1,0.036437895
SPMIP5,0.0
ANKRD2,0.018946199
E2F7,0.0
OTOGL,0.0
LARGE2,0.110174514
RAPSN,0.0
AGBL2,0.007979853
SMCO2,0.0
SERPINA12,0.0
PDZRN4,0.006758125
SLC6A5,0.0
CCDC38,0.0
NELL1,0.08639712
C1QL3,0.0
CACNB2,0.033164825
ABTB2,0.09081233
LIPC,0.01315824
PASD1,0.0
TMCO5A,0.0
GPR176,0.006903053
IL25,0.0
CMTM5,0.0
GLB1L3,0.0
ADAMTS15,0.0061010853
SVOP,0.0
SPATA19,0.0
AMN,0.099399984
PPP1R14D,0.0038359957
C16orf78,0.0
DEPDC4,0.0023664054
LRTM2,0.0
OPN1MW2,0.0
TRMT61A,0.076599576
ASPG,0.0
SENP8,0.021103648
GABRB3,0.01777407
TBATA,0.0
DNAAF8,0.0
CLMP,0.0
SCN3B,0.0
ZNF202,0.010251714
MYRFL,0.004036778
TMEM100,0.0010631975
SYNPO2L,0.0
NUDT13,0.009338799
CCDC182,0.0
NETO1,0.0
MSS51,0.0047000125
RAG1,0.012141355
POTED,0.0
WDR88,0.0052274615
OR10A5,0.0
OR2D2,0.0
MOGAT2,0.0
SERPINB7,0.0
TUB,0.010675929
LMO1,0.0025793333
WDR72,0.22832555
TRIM66,0.014821661
TMEM130,0.008821252
C16orf46,0.011743725
NDST2,0.014615449
CLEC3A,0.0
CLEC4D,0.0
A2ML1,0.0
BEAN1,0.0
SLC38A8,0.0
CPLX4,0.0
GALR1,0.0
TMEM135,0.050041877
IQCD,0.01675631
CDH16,1.4444853
CFAP52,0.0
MC4R,0.0
SERPINB12,0.0
CHRFAM7A,0.0
MMP10,0.0
TVP23A,0.0
TMPRSS5,0.0018073013
PLEKHA7,0.06365934
ZCCHC18,0.0
HTR3A,0.0
ACSM1,0.0004806855
YPEL4,0.0
LDHC,0.0013937835
LDHAL6A,0.0
LDHD,0.09807201
PLIN1,0.0
SCNN1G,0.28383785
ANKDD1A,0.008242404
PLK1,0.003316129
CACNG2,0.0
TAC3,0.0
MYO1A,0.0
CHP2,0.0
OR4D6,0.0
ELFN2,0.0
MIR202HG,0.0
SCG5,0.0016792688
GREM1,0.0
NYAP1,0.0
MS4A6E,0.0
MS4A5,0.0
EPB42,0.0
TGM6,0.0
MS4A8,0.0
CCDC178,0.032926716
MS4A15,0.0
TCP10L2,0.0
NAT16,0.00093127956
TERB2,0.0
NKX3-1,0.015148019
SGSM1,0.04015283
ENSG00000167046,0.0
B4GALNT2,0.009646687
TTC16,0.0
SUN5,0.0
BPIFB6,0.0
TMEM92,0.0
ACSF2,0.06390021
ANKRD40CL,0.0
DOLPP1,0.032548286
CCDC103,0.0
TBC1D21,0.0
PRRX2,0.008515513
UGT1A6,0.010045015
ISLR2,0.0
PRR15L,0.05597705
C16orf92,0.0
GOLGA6C,0.0
NOD2,0.0
SNX20,0.0054936996
LOXHD1,0.0
RBFOX3,0.0
ART5,0.013641707
OR51E2,0.0030722232
MMP26,0.0
OR51B5,0.0
OR51I1,0.0
OR51Q1,0.0
ZNF23,0.0029648743
ZNF646,0.026297478
GNG8,0.0
LPO,0.0
CA4,0.15946485
SMG8,0.010746151
JSRP1,0.0055814474
NIBAN3,0.0
PROCA1,0.018880429
LALBA,0.0
DHRS13,0.02157682
CORO6,0.004296517
RHEBL1,0.0
ZNF610,0.014038625
AQP2,1.0020502
GPD1,0.05062894
CYP2S1,0.0
ANKRD33,0.0
LAIR2,0.013241711
TMEM145,0.0
ZNF526,0.014118618
KIR3DL1,0.0
NLRP7,0.0
DNAAF3,0.015168731
PSCA,0.0
ATCAY,0.0
LY6D,0.0
CHAF1A,0.017676624
PLIN4,0.007365429
SERPINF2,0.06620639
GGT6,0.1700291
KLK1,0.5266794
KLK4,0.0
KLK2,0.0
KLK5,0.0
KLK6,0.03952855
KLK11,0.0
KLK13,0.0
ACER1,0.0
RCOR2,0.0024079392
ENSG00000167774,0.0
SOAT2,0.0
CABP2,0.0
TBX10,0.0
OR8J3,0.0
OR5I1,0.0
TEKT1,0.0
EVPL,0.04441532
MGAT5B,0.0
CYP7A1,0.0
TOX-DT,0.03808
GSDMA,0.0
KRT24,0.0
SOST,0.077535026
DNASE1L2,0.0029844772
CASKIN1,0.0076485607
ZNF597,0.011056798
VWCE,0.0
BSCL2,0.010263356
PLAAT5,0.0
TTC21A,0.007620382
ENTPD3,0.011909916
ULK4,0.017061135
SLC22A11,0.015715038
MAJIN,0.0008334154
SCARA3,0.015072809
PBK,0.0
SCARA5,0.0
PNOC,0.0033544602
OR1F1,0.0
OR2B2,0.0
KCNJ4,0.0
FAM83B,0.020277046
H3-4,0.0
OR2C1,0.0
PTGDR,0.007107714
GNG4,0.0
KCNV2,0.0
PTF1A,0.0
FOXI1,0.16987763
KIF5C,0.008305739
MOBP,0.0
PPDPFL,0.0
XIRP1,0.0
INSM2,0.0
SCN11A,0.0
LINC00917,0.0
BDKRB2,0.049195167
MTNR1A,0.0
KCNG4,0.0
HR,0.0019391445
TXNDC2,0.0
LGI3,0.0
SFTPC,0.0
PHYHIP,0.019080402
CCDC110,0.0064543514
MTCL1,0.007555121
GBX2,0.0
HJV,0.0
SCGB1D1,0.0
MYL1,0.0
CHRM1,0.0
CRYGA,0.0
DYNLRB2,0.025891623
ADAM29,0.0
ADAM18,0.0
GDNF,0.0
MUCL3,0.0
WFDC13,0.0
VWA3B,0.0
UGT3A2,0.0
KCTD19,0.0
LRP1B,0.009720008
WFDC12,0.0
LINC01620,0.0
CA7,0.0
TSPY2,0.0
CXXC4,0.001157328
TCTN2,0.052821394
SHOX2,0.0
LCMT2,0.042614065
IL12A,0.0
NSG1,0.006575094
OR13J1,0.0
HTR1E,0.0
FSTL5,0.0
SOX14,0.0
SFTPB,0.01226687
BTNL3,0.0
PLA2G4F,0.07914827
CTRB1,0.0
CTRB2,0.0
TRIM49,0.0
SPRY3,0.009778401
STXBP6,0.018043948
TM4SF20,0.0
GRM5,0.0
JMJD7-PLA2G4B,0.003666944
NTSR2,0.0
COL4A3,0.16123998
KLK7,0.019423524
VCX3A,0.0
ZBBX,0.0
ACTBL2,0.0
ROR2,0.013503654
VXN,0.006443961
ODAD2,0.0030834659
GOT1L1,0.0
PCSK9,0.0
GSG1L,0.0
IL13,0.0
NPIPB12,0.0
OR10G3,0.0
RAB3B,0.015995657
OR6F1,0.0
RSPO1,0.0
GCSAML,0.0
RAB24,0.029420437
CXCL10,0.0106670745
NPIPB3,0.0
SH3TC2,0.0
CXCL11,0.0
GPRIN1,0.0
HSPB3,0.005720706
NR0B1,0.0
STK32A,0.02642812
IL1RAPL1,0.004003207
C22orf15,0.0
OR5AU1,0.0
MINAR1,0.0
PDILT,0.0
UMOD,0.5509259
GP2,0.04031904
ELSPBP1,0.0
RNASE3,0.0
RSPH10B2,0.0
KCNK9,0.0
RASSF6,0.062898174
COL22A1,0.0054895473
SPRR1B,0.0
SPRR1A,0.0
OR4K14,0.0
OR4K15,0.0
CRCT1,0.0
ZNF280A,0.0
MUC15,0.1860767
CT55,0.0
GJB1,0.032538965
DTWD2,0.02725452
VPREB1,0.0
BNC1,0.0
GKN1,0.0
CKAP2L,0.0
PROKR1,0.0
APLF,0.010874712
RGPD8,0.003080602
DRD5,0.0
BUB1,0.0
CHRNA5,0.0
MT1B,0.0
GP9,0.0
ACTRT2,0.0
NRG4,0.0038120209
TMEM266,0.0
NLGN1,0.0065277684
TAS2R1,0.0
RBMY1F,0.0
TACR3,0.0
GSX1,0.0
PCDH7,0.040314022
ONECUT1,0.0
CTNND2,0.0
MUC17,0.0
AHSP,0.0
WNT10B,0.0
CALML6,0.0
MUC3A,0.0
PYDC1,0.0022636668
TM4SF4,0.0019111283
S100G,0.0
OTUD7A,0.011022026
FRMPD4,0.0
HSFY2,0.0
TAS1R3,0.0
TIGD4,0.0015301348
MYO7B,0.0077502956
CNTROB,0.033259302
ZPLD1,0.0
SERPINA9,0.0
FAM153A,0.0035723497
GPR37L1,0.0
NSG2,0.0
SPDYE5,0.0
SERPINA6,0.023072993
FOXD4,0.0
GPR25,0.0
FAM88B,0.018516835
VGLL2,0.0
HOXD4,0.061015554
HOXD12,0.0
GYPA,0.0
SLC16A5,0.09738833
NANP,0.03011301
ANKK1,0.002379441
ADRA1B,0.0017409795
FABP6,0.0031313242
USP50,0.0
MRGPRX1,0.0
MRAP,0.0
C7orf33,0.0
CNGB3,0.0
SLN,0.0
LGALS9B,0.0
FRMPD2,0.0
PRDM10,0.013719709
CST5,0.0039543374
CST2,0.0
EMX2,0.43081617
CST1,0.0
SP7,0.0
TCAF2,0.0024372528
SEMA3E,0.0
LRRN2,0.056350023
DCLK2,0.027365211
ZNF804A,0.0031532072
KRT78,0.0
ADORA2B,0.0
SDR9C7,0.0
TMT1B,0.016776122
KRT86,0.0
KRT75,0.0
KRT6C,0.0
SPATA24,0.026114559
MZB1,0.009324628
KRT4,0.0
SLC23A1,0.005712932
KRT74,0.0
NPAS2,0.038513657
KRT72,0.0
KISS1,0.010276053
COX7B2,0.0
KRT83,0.0
IRX1,0.019846091
SIX2,0.0
DLGAP1,0.0
OR9K2,0.0
FOXA3,0.047082897
GARIN3,0.0
SLC26A5,0.0
SGCD,0.008297824
RASA4B,0.0
CAVIN4,0.0
OR10A3,0.0
HOXB9,0.13307723
TTLL6,0.0039297976
POLH,0.020273844
SYT9,0.0043356847
RBMXL2,0.0
GPR37,0.0068999287
TPD52L3,0.0
OR10A4,0.0
DYDC1,0.0
OR10A2,0.0
HTRA3,0.009911235
LMOD2,0.0
BFSP2,0.0064990288
FSHR,0.0
CEL,0.18230467
PPM1D,0.04966035
PSG6,0.0
PLA2G1B,0.0
TRH,0.0
TPT1-AS1,0.0
OR7G3,0.0
OR7G2,0.0
TEX13B,0.0
PKHD1,0.23061362
OR1M1,0.0
NCBP2L,0.0
MBD3L1,0.0
PGK2,0.0
OR8B12,0.0
CEACAM3,0.0
DCDC1,0.0075359484
HAS2,0.0
PLAC1,0.0
DDI1,0.0
LINC00208,0.0
HS6ST2,0.08107159
OR4D5,0.0
PYGO1,0.021764975
LRRC8E,0.010231873
PKIA,0.03741689
TSNARE1,0.015990514
PATE1,0.0
OR13H1,0.0
C8orf74,0.0
ALK,0.0
KYAT1,0.016693706
OBP2B,0.0
HSFX1,0.0
FUT3,0.0
KCNG3,0.010677666
OR2K2,0.0
RLN3,0.0
NAIF1,0.013492059
RBKS,0.085239746
OR2M4,0.0
GRIK1,0.0
MUC7,0.0
OPRPN,0.0
SMR3B,0.0
CSN3,0.0
CLDN20,0.0
CDC42BPG,0.0065942747
UGT2B7,0.18585366
SHCBP1,0.042326957
SOSTDC1,0.0304183
NPTX1,0.006658613
ZNF440,0.01563203
KCNK3,0.0030421133
ESCO2,0.0
KRT15,0.001867307
KRT38,0.0
TPPP,0.039387383
KCND3,0.007013967
APLN,0.024141578
KRTAP4-4,0.0
KRT13,0.0
XAGE3,0.0
KRT9,0.0
XAGE5,0.0
KRT20,0.0
GLOD5,0.012997972
KSR2,0.03098679
KRT27,0.0
CDK5R2,0.0
OR1L6,0.0
DLK2,0.0
SPACA5B,0.0
OR1L3,0.0
NLRP5,0.0
SPACA5,0.0
MROH2B,0.0
OR1L8,0.0
OR1N2,0.0
COL24A1,0.0021047806
OR1N1,0.0
RXFP1,0.019048212
LPAR3,0.0
NEUROD2,0.0
OTP,0.0
ECEL1,0.0066522365
OR2AT4,0.0
RAB4B-EGLN2,0.0
DSCAM,0.0
DNAI2,0.0
NMUR1,0.006360264
P2RY6,0.0055304323
SHANK2-AS3,0.0
LKAAEAR1,0.0
DEFB4A,0.0
ANO5,0.024559913
SPATA46,0.0
VAT1L,0.011484374
SYCE1,0.0060604503
NXNL1,0.0
NHLH1,0.0011667117
SLFNL1,0.0
UTF1,0.0043874606
KNDC1,0.006425352
WDR87,0.0
PCDHB1,0.0
ANGPTL7,0.0
FBXL14,0.0059038745
FAM90A1,0.0022642594
RRM2,0.0027468458
IFNB1,0.0
PRND,0.0
KLF17,0.0
ADRA1D,0.0
FRMD5,0.0
AQP4,0.008145727
CYP4F11,0.0
LGALS9C,0.0
FBXW10,0.0
OR10H3,0.0
OR10H2,0.0
OR52A5,0.0
SCG2,0.0016874525
CYP4F22,0.0
FOXB1,0.0
ZNF57,0.008166568
C11orf40,0.0
LDHAL6B,0.0
ZNF556,0.0044799545
ZNF554,0.0208091
ANKRD20A4P,0.0
REG3A,0.0
GAP43,0.0
REG1B,0.0
EPHX4,0.0
SERF1A,0.0035860024
LRRC15,0.0
SPMIP9,0.0
SLC9C1,0.0
OR1A1,0.0
OR1A2,0.0
OR8I2,0.0
LCE1D,0.0
CCL11,0.0
MTBP,0.004653143
PRL,0.0
OR4C11,0.0
MBOAT1,0.0
OR8U1,0.0
OR4X2,0.0
GPR22,0.0
CXCR6,0.015602858
AZU1,0.0
ATOH1,0.0
C5orf34,0.0046965503
C1QTNF4,0.02925917
NEGR1,0.0
MACROD2,0.019648938
CDY1,0.0
OR10V1,0.0
SPTLC3,0.044707675
B3GALT1,0.0
OR5A1,0.0
OR5A2,0.0
CSDC2,0.049836453
ABCG4,0.0
CDY1B,0.0
CFAP53,0.010630173
OR5B12,0.0
OR5B2,0.0
NHERF4,0.0055741942
OR9I1,0.0
ARNT2,0.08346909
PRSS27,0.0
MYOZ2,0.0
DNAJB7,0.0
CLP1,0.025822744
INSL5,0.0
EFCAB3,0.0
RSPH9,0.006419952
OR9G4,0.0
OR5AR1,0.0
FUT9,0.0
OR5AP2,0.0
HSFY1,0.0
RAB40A,0.0
MAB21L4,0.022100734
OR8J1,0.0
OR5T3,0.0
ACOT12,0.0039856583
CARNS1,0.0046995287
OR10H5,0.0
FAM170B,0.0
NIPAL4,0.0
MUCL1,0.0
SNTG2,0.0013715876
FNDC9,0.0
RND1,0.0036019813
OR10AD1,0.0
AGAP5,0.004569685
MOS,0.0
MS4A10,0.0
GARIN2,0.012735211
LRRC20,0.0063547725
PURG,0.0067655714
TMEM217,0.003437311
COL6A5,0.0
OR5B3,0.0
EFCAB12,0.0047771656
OR10W1,0.0
RAB43,0.0
FADS6,0.0
HOXC5,0.0057962495
SNX32,0.0
OVOL1,0.08138707
CES3,0.0075826216
KRT2,0.0
METAP1D,0.013714573
LVRN,0.0
MRGPRD,0.0
SLC22A13,0.0005859555
XKR3,0.0
FRG2C,0.0
HPSE2,0.0
ARPP21,0.0
CFAP184,0.007516483
EVC2,0.018866597
DELEC1,0.0
RXFP4,0.0
CCDC63,0.0
LRRN3,0.0
ACSM6,0.0
ADAMTS20,0.0
ABCD2,0.0
AHSA2P,0.0
ABLIM3,0.006045645
MAB21L3,0.007889752
TUBB8B,0.0
SYT12,0.0
C11orf86,0.0
LIPM,0.0
GPR151,0.0
DMRT2,0.23706742
ZNF483,0.020363795
PLAC8L1,0.0
SLC2A14,0.0
OR10K1,0.0
GPR148,0.0
CST9,0.0
KCNK7,0.0
ENSG00000173366,0.0
NDNF,0.056858324
IQCF1,0.0
GLIPR1L1,0.0
INSM1,0.0
DAB1,0.0
IHO1,0.0
RNASE8,0.0
THAP2,0.038348798
TMEM196,0.0
RNASE11,0.0
TNFRSF10C,0.0
CIMIP2C,0.0028798834
ADGRF3,0.009896834
NLRP13,0.0
XCR1,0.0
CCR9,0.0
PC,0.042044327
UGT2A1,0.0
GPRC6A,0.008314909
TRAPPC3L,0.010212199
APOBEC4,0.0
TAS1R1,0.0
HES3,0.0
SPDYE2B,0.0
OR1L1,0.0
ADGRG2,0.0
SPATA3,0.0
MUC13,0.008971969
WFIKKN2,0.0020015456
TOP6BL,0.13472432
FAUP4,0.0
SPMIP3,0.0
TOPAZ1,0.0
TDRD12,0.0
CCDC13-AS1,0.0
TIGD3,0.0
KCNH6,0.00059396174
MARCHF10,0.060180962
ENSG00000173862,0.0
PHOSPHO1,0.0036380992
SPTBN2,0.27329585
KRT28,0.0
SWSAP1,0.075679235
SLCO4C1,0.045119643
CIMAP3,0.022394432
RAX2,0.0
LRRC63,0.0
TCAP,0.007177726
CEP19,0.0053740717
CBY2,0.0
TENT5D,0.0
SPATA31G1,0.0
RGMB,0.018553974
FAM53A,0.0028311103
NWD2,0.0
GSTA3,0.0
ENSG00000174171,0.006112326
ARL13A,0.0
REP15,0.0030114753
ZNF80,0.0
EVX2,0.0
TNK1,0.043032214
DIRC1,0.0
SLC16A11,0.061300963
SLC16A13,0.0
GLIS1,0.0017034324
OR2Y1,0.0
CHRNA9,0.0
SLC6A19,0.026584614
EXO1,0.0012042475
CRMA,0.0
MIR1-1HG,0.0
TRHR,0.0
ABRA,0.0
STARD6,0.0
GOLGA6L2,0.0
VWC2L,0.0
ZCCHC12,0.0
CNTNAP2,0.0
GALNTL6,0.0
LINGO2,0.0
BBS1,0.010997745
IGDCC3,0.010031868
SLC26A9,0.0
MFSD4A,0.27800113
TTC9B,0.0
MYO1H,0.0
TMEM81,0.008943389
KLK15,0.0058550113
IL20RB,0.0
GOLT1A,0.11339348
NPAS4,0.0
ZNF497,0.0029379195
