,Sample1158-EO3
HERC4,0.12485744
PBLD,0.28132132
HNRNPH3,0.49402058
RUFY2,0.065652706
SLC25A16,0.0823773
TET1,0.027204491
CCAR1,0.2059462
STOX1,0.038170744
DDX50,0.11877596
DDX21,0.25378865
KIFBP,0.118800074
SRGN,0.2868721
VPS26A,0.23002028
SUPV3L1,0.06741393
HK1,0.13292111
TSPAN15,0.07050886
FAM241B,0.056373727
MACROH2A2,0.07971379
AIFM2,0.04426963
TYSND1,0.051154163
SAR1A,0.39797914
PPA1,0.42112926
EIF4EBP2,0.2672406
PALD1,0.049916547
PRF1,0.022163024
SGPL1,0.12449908
PCBD1,0.82423794
UNC5B,0.07722195
VSIR,0.087193035
PSAP,1.0538735
CHST3,0.08053589
SPOCK2,0.036320265
ASCC1,0.07100687
ANAPC16,0.9996936
DDIT4,0.32415217
DNAJB12,0.17660294
MICU1,0.15430488
MCU,0.043466337
OIT3,0.0
P4HA1,0.09309843
ECD,0.08457595
FAM149B1,0.040808484
DNAJC9,0.06646634
MRPS16,0.32808992
ANXA7,0.47570983
PPP3CB,0.120029934
USP54,0.0201387
SEC24C,0.099547535
FUT11,0.055898286
CHCHD1,0.4797867
ZSWIM8,0.12910506
CAMK2G,0.053506594
PLAU,0.1600392
VCL,0.26646912
AP3M1,0.060883883
ADK,0.111365825
KAT6B,0.1450678
DUSP13B,0.0
SAMD8,0.062394045
VDAC2,0.8385737
COMTD1,0.31837973
ZNF503,0.22700717
ZNF503-AS2,0.1057189
LRMDA,0.126877
KCNMA1,0.0727969
DLG5,0.03950332
ENSG00000204049,0.0
POLR3A,0.06291589
RPS24,2.9365551
ZMIZ1,0.17908777
PPIF,0.26950115
ZCCHC24,0.029326031
EIF5AL1,0.059748758
NUTM2B-AS1,0.11427619
ENSG00000272447,0.062232174
TMEM254,0.04594658
PLAC9,0.15352337
ANXA11,0.7785286
MAT1A,0.0025839482
PRXL2A,0.4053879
TSPAN14,0.26126632
NRG3,0.0067530493
GHITM,0.8247823
CCSER2,0.16767035
WAPL,0.15855426
LDB3,0.028576804
BMPR1A,0.05367255
MMRN2,0.15718551
SNCG,0.22650556
ADIRF,1.0860119
GLUD1,0.3397069
SHLD2,0.111356825
NUTM2A-AS1,0.043217957
MINPP1,0.08067137
PAPSS2,0.10105502
ATAD1,0.17797908
PTEN,0.24559113
STAMBPL1,0.00767106
ACTA2,0.23485027
CH25H,0.0070201545
LIPA,0.13748844
IFIT2,0.044344038
IFIT3,0.09833467
IFIT1,0.14518364
IFIT5,0.07542763
KIF20B,0.044974178
HTR7,0.0
RPP30,0.1435859
PCGF5,0.22860686
HECTD2,0.05494886
TNKS2,0.17359713
BTAF1,0.09109319
CPEB3,0.07035175
MARCHF5,0.21870418
IDE,0.05164445
KIF11,0.0024198946
HHEX,0.022972615
EXOC6,0.07339288
MYOF,0.07401307
FFAR4,0.0
RBP4,0.031752314
FRA10AC1,0.16996177
SLC35G1,0.014281328
PLCE1,0.034200575
NOC3L,0.09653262
TBC1D12,0.031607516
HELLS,0.05434168
PDLIM1,0.2685891
SORBS1,0.090604305
ALDH18A1,0.07777024
TCTN3,0.151894
ENTPD1,0.043523617
CC2D2B,0.0012762027
CCNJ,0.02618208
ZNF518A,0.17385954
BLNK,0.09963142
TM9SF3,0.49930492
PIK3AP1,0.017286772
LCOR,0.13089803
ARHGAP19,0.019939855
FRAT1,0.015828004
FRAT2,0.04790796
RRP12,0.028692085
PGAM1,0.6271527
EXOSC1,0.10199563
ZDHHC16,0.077266015
MMS19,0.06770114
UBTD1,0.04374362
MORN4,0.08940481
PI4K2A,0.051255897
MARVELD1,0.038755637
ZFYVE27,0.062191445
GOLGA7B,0.0
CRTAC1,0.021298598
R3HCC1L,0.038030792
PYROXD2,0.023628542
HPS1,0.09696817
GOT1,0.5354322
SLC25A28,0.14498128
CUTC,0.081334405
COX15,0.081888005
DNMBP,0.053252224
ERLIN1,0.07056899
CHUK,0.07847433
CWF19L1,0.04661485
BLOC1S2,0.18291533
PKD2L1,0.0
SCD,0.023600241
NDUFB8,1.221303
HIF1AN,0.09837737
SLF2,0.08038345
MRPL43,0.43612888
TWNK,0.011865936
LZTS2,0.09667476
SFXN3,0.033925653
BTRC,0.044095602
DPCD,0.15248238
POLL,0.052987415
FBXW4,0.14009832
NPM3,0.060063194
OGA,0.31435892
ARMH3,0.06839745
HPS6,0.049068753
LDB1,0.03452382
PPRC1,0.046076808
NOLC1,0.107561946
GBF1,0.08369195
NFKB2,0.06830482
FBXL15,0.27087903
CUEDC2,0.32378128
MFSD13A,0.009346956
ACTR1A,0.18944727
ENSG00000273262,0.0
SUFU,0.03475844
TRIM8,0.30698496
TRIM8-DT,0.00988991
ARL3,0.41187006
SFXN2,0.06580308
WBP1L,0.11873891
BORCS7,0.35468537
CNNM2,0.12188871
NT5C2,0.115969144
PCGF6,0.031837977
TAF5,0.007492011
ATP5MK,1.5459467
PDCD11,0.029453678
CALHM2,0.024312949
NEURL1,0.010843972
SH3PXD2A,0.05326346
STN1,0.080091715
SLK,0.2554293
SFR1,0.030541541
GSTO1,0.7538242
GSTO2,0.19705246
ITPRIP,0.16180687
XPNPEP1,0.08162051
ADD3,0.41021517
MXI1,0.17245644
SMNDC1,0.14817107
DUSP5,0.07969634
SMC3,0.24183106
PDCD4,0.19763803
BBIP1,0.21205927
SHOC2,0.20186852
ADRA2A,0.0
GPAM,0.064556055
ACSL5,0.04395753
ZDHHC6,0.16320205
VTI1A,0.05119421
TCF7L2,0.10984737
HABP2,0.009344986
CASP7,0.06903877
DCLRE1A,0.024572188
NHLRC2,0.15666932
CCDC186,0.18666539
AFAP1L2,0.09063271
ABLIM1,0.24020092
FHIP2A,0.08245599
TRUB1,0.06547343
ATRNL1,0.0032876192
GFRA1,0.024320627
HSPA12A,0.061814893
SHTN1,0.07803426
PDZD8,0.15054065
RAB11FIP2,0.16209064
FAM204A,0.23230754
CACUL1,0.112790205
NANOS1,0.014083692
EIF3A,0.37949854
DENND10,0.17281644
SFXN4,0.13632105
PRDX3,0.7383305
GRK5,0.0279172
RGS10,0.06670066
TIAL1,0.2413639
BAG3,0.14243922
INPP5F,0.035688143
MCMBP,0.09385821
SEC23IP,0.10056725
WDR11,0.14255148
FGFR2,0.07721107
ATE1,0.11300992
NSMCE4A,0.13967623
TACC2,0.098079056
PLEKHA1,0.16703132
HTRA1,0.09400879
FAM24B,0.19064255
C10orf88,0.024475675
IKZF5,0.062380914
ACADSB,0.18752658
BUB3,0.20268676
CHST15,0.02054585
OAT,0.30111372
LHPP,0.09179361
FAM53B,0.10584115
EEF1AKMT2,0.10300361
ABRAXAS2,0.08234341
ZRANB1,0.117292576
CTBP2,0.29062906
ENSG00000273599,0.0070594996
EDRF1-DT,0.022572592
EDRF1,0.054569375
UROS,0.20709696
BCCIP,0.13832715
DHX32,0.06429266
DOCK1,0.14636485
PTPRE,0.017054757
MKI67,0.001440211
MGMT,0.41621295
C10orf143,0.03694458
GLRX3,0.19591807
PPP2R2D,0.13015664
BNIP3,0.46689302
ENSG00000277959,0.0025943513
STK32C,0.08074343
LRRC27,0.025908172
PWWP2B,0.070223905
INPP5A,0.11668281
CFAP46,0.013655981
VENTX,0.0041409284
ADAM8,0.0072799665
TUBGCP2,0.18451968
ZNF511,0.17206384
FUOM,0.12939818
ECHS1,0.8483703
PAOX,0.025992427
MTG1,0.015232718
SPRN,0.0
CYP2E1,0.010799503
IQSEC3-AS2,0.0
KDM5A,0.19968516
CCDC77,0.016737869
NINJ2,0.0055461302
NINJ2-AS1,0.01770767
WNK1,1.1549706
RAD52,0.009818181
ERC1,0.113598205
ADIPOR2,0.17704292
CACNA2D4,0.0029031534
DCP1B,0.036295533
CACNA1C,0.04930217
FKBP4,0.3434161
ITFG2,0.057201765
NRIP2,0.03688629
RHNO1,0.053273827
TULP3,0.08552863
TEAD4,0.020276194
TSPAN9,0.26991108
CRACR2A,0.00745104
PARP11,0.034905124
PARP11-AS1,0.0
CCND2,0.02972866
TIGAR,0.07953135
FERRY3,0.043353762
DYRK4,0.11573883
NDUFA9,0.35709
KCNA5,0.05292224
NTF3,0.015458017
VWF,0.034897394
CD9,1.5130348
TNFRSF1A,0.24134636
SCNN1A,0.45678696
LTBR,0.14869837
CD27,0.0071853106
TAPBPL,0.061759066
VAMP1,0.012842752
MRPL51,0.86160904
NCAPD2,0.033177126
GAPDH,2.0812943
IFFO1,0.042165697
NOP2,0.016968252
CHD4,0.28580973
LPAR5,0.0046420656
ACRBP,0.0
ING4,0.13332242
ZNF384,0.07399509
COPS7A,0.23546708
MLF2,0.64202076
PTMS,1.1579634
CD4,0.0161665
GPR162,0.0055098366
P3H3,0.035650335
CDCA3,0.0021357872
USP5,0.089217186
TPI1,1.3198092
SPSB2,0.053205088
LRRC23,0.0828388
ENO2,0.048281748
ATN1,0.26781172
C12orf57,0.7780275
PTPN6,0.07477256
MIR200CHG,0.042649914
PHB2,0.51946574
EMG1,0.0
LPCAT3,0.104186304
C1S,0.009941373
C1R,0.034643713
C1RL,0.030442873
RBP5,0.33290136
CLSTN3,0.09252424
PEX5,0.046916205
CD163L1,0.003926641
CD163,0.015451038
SLC2A3,0.039578047
FOXJ2,0.048785973
C3AR1,0.017668756
NECAP1,0.11217594
CLEC4A,0.005622367
FAM66C,0.014745008
CLEC4E,0.014188069
MFAP5,0.0
RIMKLB,0.12308023
LINC02972,0.0048441873
PHC1,0.0733532
M6PR,0.24288376
KLRG1,0.010257496
A2M,0.5693126
LINC00987,0.012325914
KLRB1,0.026961267
CLEC2D,0.023886725
CLECL1P,0.0051221363
CD69,0.03970739
KLRF1,0.020436546
CLEC2B,0.08634072
CLEC12A,0.0072829775
CLEC1B,0.0
CLEC1A,0.026168892
CLEC7A,0.013411438
OLR1,0.08151571
TMEM52B,0.94616383
GABARAPL1,0.68995225
KLRD1,0.02726197
KLRK1-AS1,0.002484831
KLRC1,0.008086475
LINC02446,0.0
MAGOHB,0.11663911
YBX3,0.50414336
PRH1,0.085833535
TAS2R14,0.016397988
SMIM10L1,0.15504076
ETV6,0.051379867
LRP6,0.13936706
MANSC1,0.060006596
LOH12CR2,0.014345106
BORCS5,0.0590474
DUSP16,0.056241617
CREBL2,0.17766169
CDKN1B,0.14533429
APOLD1,0.16973348
GPRC5A,0.035710555
GPRC5D-AS1,0.015440295
HEBP1,0.41328508
FAM234B,0.049409308
EMP1,0.14177217
ATF7IP,0.1427103
PLBD1,0.09215959
H2AJ,0.5474114
WBP11,0.24609883
SMCO3,0.010892674
ART4,0.010479502
MGP,0.7088899
ARHGDIB,0.3215176
RERG,0.12276387
PTPRO,0.016351629
EPS8,0.22879443
STRAP,0.49344364
DERA,0.22389732
MGST1,0.29302797
RERGL,0.14098506
PLEKHA5,0.17328423
AEBP2,0.12565227
PDE3A,0.046824392
PYROXD1,0.12730804
RECQL,0.116515055
GOLT1B,0.09992449
LDHB,1.7589362
KCNJ8,0.01877355
ABCC9,0.015224532
CMAS,0.12064257
C2CD5,0.10457816
ETNK1,0.2827452
SOX5,0.032078106
BCAT1,0.0065535647
IRAG2,0.021603864
ETFRF1,0.2776497
KRAS,0.22098501
ENSG00000274987,0.005422028
ENSG00000278743,0.046117105
RASSF8-AS1,0.08209633
RASSF8,0.14626043
BHLHE41,0.019737631
SSPN,0.06560575
ITPR2,0.26565462
INTS13,0.043982532
FGFR1OP2,0.25735497
TM7SF3,0.14333335
MED21,0.23486681
ENSG00000275764,0.024838783
STK38L,0.08314232
PPFIBP1,0.389186
MRPS35,0.28358778
KLHL42,0.08209202
CCDC91,0.10617678
FAR2,0.013731194
ERGIC2,0.2510898
TMTC1,0.25246432
IPO8,0.123526946
CAPRIN2,0.047223464
SINHCAF,0.20610458
DENND5B,0.050537366
ETFBKMT,0.023767158
AMN1,0.09811181
ENSG00000276900,0.013539529
RESF1,0.1923465
ENSG00000276136,0.009880855
BICD1,0.050907344
FGD4,0.13690159
DNM1L,0.18990658
YARS2,0.04552994
ALG10B,0.043948796
CPNE8,0.10630027
KIF21A,0.12363363
SLC2A13,0.058258105
LRRK2,0.084056504
ENSG00000257239,0.0072234347
GXYLT1,0.08142102
YAF2,0.09239513
PPHLN1,0.145352
ZCRB1,0.3509402
PRICKLE1,0.02125885
PUS7L,0.12135901
IRAK4,0.05483887
TWF1,0.1949409
ANO6,0.2866001
LINC00938,0.11259692
ARID2,0.08886498
SCAF11,0.4605895
SLC38A1,0.31190267
SLC38A2,0.3844882
AMIGO2,0.06459126
PCED1B,0.017230213
RPAP3,0.08944787
RAPGEF3,0.22008334
SLC48A1,0.16952522
HDAC7,0.14852566
VDR,0.08528411
TMEM106C,0.28536275
SENP1,0.04288853
PFKM,0.17190136
ASB8,0.14193764
ZNF641,0.049510714
KANSL2,0.07464106
CCNT1,0.1007379
ADCY6,0.098543204
CACNB3,0.028315753
DDX23,0.09187028
FKBP11,0.046814024
ARF3,0.28370377
PRKAG1,0.14899045
KMT2D,0.07257364
LMBR1L,0.05540213
TUBA1B,0.8422586
TUBA1A,0.34566206
TUBA1C,0.4259473
SPATS2,0.10254391
MCRS1,0.18061414
PRPF40B,0.07505374
FMNL3,0.047753308
TMBIM6,1.4490241
NCKAP5L,0.036794547
BCDIN3D,0.038998928
SMARCD1,0.1298872
COX14,0.808977
ENSG00000272368,0.04984914
CERS5,0.09367404
LIMA1,0.31257963
LARP4,0.20709947
DIP2B,0.05273394
ATF1,0.081689574
TMT1A,0.47256783
SLC11A2,0.16896072
LETMD1,0.18101256
CSRNP2,0.05000509
TFCP2,0.08088072
DAZAP2,0.58616894
SMAGP,0.09868653
BIN2,0.021406954
GALNT6,0.0052723708
ACVRL1,0.13024688
ACVR1B,0.179712
TAMALIN,0.31809077
NR4A1,0.94989836
NR4A1AS,0.005226611
ATG101,0.27128875
KRT80,0.00516878
KRT7,0.3026413
KRT1,0.0
KRT8,0.81609434
KRT18,0.88910717
EIF4B,0.6520487
TNS2-AS1,0.07022504
TNS2,0.26082724
SPRYD3,0.09720604
IGFBP6,0.08283421
CSAD,0.09669079
ZNF740,0.048789885
ITGB7,0.01614965
RARG,0.037978906
MFSD5,0.059844267
ESPL1,0.0025136136
PFDN5,1.8733554
MYG1,0.23039654
AAAS,0.11832327
SP1,0.13680775
PRR13,0.8876226
PCBP2,1.0000458
MAP3K12,0.043081623
ENSG00000270175,0.016087322
TARBP2,0.03814964
ATF7,0.1072525
ATP5MC2,1.6767104
CALCOCO1,0.17100789
HOXC10,0.11402037
HOXC9,0.058368754
SMUG1,0.10388813
LINC02381,0.156966
CBX5,0.3729227
HNRNPA1,1.3159101
NFE2,0.0
COPZ1,0.39861363
ZNF385A,0.03666701
ITGA5,0.08585434
GTSF1,0.0
NCKAP1L,0.008808609
PDE1B,0.006514774
PPP1R1A,0.3891552
TESPA1,0.0
ITGA7,0.08998504
BLOC1S1,1.0253377
CD63,1.8424681
CD63-AS1,0.01477168
GDF11,0.030263508
SARNP,0.073420025
ORMDL2,0.21422584
DNAJC14,0.064115845
PYM1,0.124953166
DGKA,0.014763734
CDK2,0.031642973
RAB5B,0.22452293
SUOX,0.07226687
IKZF4,0.03144879
RPS26,2.5485651
ERBB3,0.08995883
PA2G4,0.42758375
RPL41,3.4972272
ZC3H10,0.01767728
ESYT1,0.0627818
MYL6B,0.42360064
MYL6,2.333701
SMARCC2,0.12795232
RNF41,0.089412875
NABP2,0.07683934
ANKRD52,0.042739674
COQ10A,0.09460226
CS,0.124722354
CNPY2-AS1,0.087994635
ENSG00000257740,0.0
CNPY2,0.501409
PAN2,0.06999836
STAT2,0.10987874
SPRYD4,0.119434275
RBMS2,0.15855195
BAZ2A,0.17021194
ATP5F1B,1.4876312
PTGES3,0.9402394
NACA,2.1058433
PRIM1,0.012680369
GPR182,0.00498437
ZBTB39,0.02147362
NEMP1,0.027692553
NAB2,0.15203932
STAT6,0.10990942
LRP1,0.072460786
SHMT2,0.07505883
NDUFA4L2,0.07307523
STAC3,0.0026493263
R3HDM2,0.20392308
ARHGAP9,0.009919418
MARS1,0.07358925
DDIT3,0.34417695
MBD6,0.13145745
DCTN2,0.3333144
PIP4K2C,0.122962445
DTX3,0.11790448
ARHGEF25,0.02092509
SLC26A10P,0.0014113225
OS9,0.38641262
AGAP2-AS1,0.0041193874
TSPAN31,0.19964603
CDK4,0.20135327
MARCHF9,0.116295666
METTL1,0.05884987
TSFM,0.19886751
AVIL,0.03509485
ENSG00000270039,0.0037747943
CTDSP2,0.27588734
GIHCG,0.10264985
ATP23,0.034232467
LRIG3,0.028318565
SLC16A7,0.35205722
USP15,0.15316662
MON2,0.16223748
MIRLET7IHG,0.029234806
PPM1H,0.05049829
AVPR1A,0.09895904
RXYLT1,0.12004958
SRGAP1,0.058213055
KICS2,0.016565567
XPOT,0.07646159
TBK1,0.10081582
RASSF3,0.033572007
GNS,0.278403
TBC1D30,0.017381586
LEMD3,0.10159457
MSRB3,0.08376571
LLPH,0.15394993
TMBIM4,0.83980566
IRAK3,0.08644755
HELB,0.017779978
CAND1,0.22014546
DYRK2,0.025246387
IFNG-AS1,0.0
MDM1,0.029688021
RAP1B,0.47203666
NUP107,0.053144835
SLC35E3,0.06259863
MDM2,0.12503843
CPM,0.34620604
CPSF6,0.16351157
LYZ,0.033247996
ENSG00000257764,0.0
YEATS4,0.14530109
FRS2,0.078661054
CCT2,0.36813745
RAB3IP,0.2484662
PRANCR,0.1422137
CNOT2,0.16658218
KCNMB4,0.10152292
ENSG00000258168,0.00428152
PTPRB,0.41893005
ZFC3H1,0.1048996
TMEM19,0.102053024
RAB21,0.35861662
TBC1D15,0.15734291
ATXN7L3B,0.2733737
KCNC2,0.0
GLIPR1,0.030111022
KRR1,0.23177814
PHLDA1,0.18889573
NAP1L1,0.6069666
BBS10,0.03257768
OSBPL8,0.24638087
ZDHHC17,0.08890534
CSRP2,0.32416305
NAV3,0.008116362
SYT1,0.020653963
PAWR,0.23159297
PPP1R12A,0.28822714
LIN7A,0.06761891
ACSS3,0.07679169
CCDC59,0.23510547
METTL25,0.051487297
RASSF9,0.023308072
NTS,0.006322919
RLIG1,0.054696403
CEP290,0.10714448
TMTC3,0.097116604
KITLG,0.17118761
DUSP6,0.38726303
POC1B,0.029298741
POC1B-AS1,0.019758772
ATP2B1,0.22941166
ATP2B1-AS1,0.053011544
LUM,0.0
DCN,0.026670126
BTG1,0.8349403
BTG1-DT,0.022453653
EEA1,0.16080357
NUDT4,0.57592875
UBE2N,0.4388071
MRPL42,0.33668888
SOCS2,0.2764432
CRADD,0.048599266
PLXNC1,0.016153634
CEP83,0.024607895
TMCC3,0.056585945
NDUFA12,0.77983475
NR2C1,0.06901654
FGD6,0.057254456
VEZT,0.15355594
METAP2,0.33145
NTN4,0.34060064
SNRPF,0.5859422
LTA4H,0.15830754
ELK3,0.16573675
CDK17,0.056852087
NEDD1,0.07438962
TMPO,0.17862779
SLC25A3,1.4985403
IKBIP,0.056518316
APAF1,0.03459697
BLTP3B,0.05805908
ACTR6,0.17863321
SCYL2,0.124762036
NR1H4,0.06700997
GAS2L3,0.0027813246
UTP20,0.058208253
ARL1,0.41784942
SPIC,0.0
CHPT1,0.34070787
GNPTAB,0.12201525
DRAM1,0.04048209
WASHC3,0.35052192
NUP37,0.1096793
PARPBP,0.011789984
IGF1,0.009379199
PAH,0.16567634
STAB2,0.0
NT5DC3,0.013876766
HSP90B1,1.0733236
UQCC6,0.0718875
TDG,0.102114804
GLT8D2,0.012006325
HCFC2,0.062083825
NFYB,0.16117507
TXNRD1,0.100490175
EID3,0.020484809
CHST11,0.02403894
NOPCHAP1,0.060085397
ALDH1L2,0.0
WASHC4,0.18080232
APPL2,0.08205261
C12orf75,0.586641
NUAK1,0.047159243
CKAP4,0.118196964
TCP11L2,0.01937438
POLR3B,0.02533492
RIC8B,0.050161712
TMEM263,0.19749002
MTERF2,0.0804575
CRY1,0.056100685
PWP1,0.15856189
PRDM4,0.09774605
CMKLR1,0.040159054
FICD,0.016549855
SART3,0.07521577
ISCU,1.0500966
TMEM119,0.0
SELPLG,0.008671599
CORO1C,0.037249267
SSH1,0.08154705
USP30,0.037568826
USP30-AS1,0.0026127393
ALKBH2,0.082741894
UNG,0.12868504
ACACB,0.1455256
KCTD10,0.07688504
UBE3B,0.122463375
MMAB,0.26811042
MVK,0.090223275
GLTP,0.32636043
TCHP,0.054278284
GIT2,0.07849346
ANKRD13A,0.13906702
C12orf76,0.090091296
IFT81,0.084031105
ATP2A2,0.23680781
ANAPC7,0.09347449
ARPC3,0.90248394
GPN3,0.18218808
VPS29,0.582364
PPTC7,0.15130857
TCTN1,0.11231199
HVCN1,0.03524473
PPP1CC,0.2567189
PHETA1,0.027074633
SH2B3,0.04209095
ATXN2,0.13813101
BRAP,0.046156187
ACAD10,0.058303643
ALDH2,0.56773597
MAPKAPK5-AS1,0.10281724
MAPKAPK5,0.08227427
TMEM116,0.15677251
ERP29,0.7268997
NAA25,0.06252038
TRAFD1,0.057665024
HECTD4,0.08615776
RPL6,2.0768354
PTPN11,0.21828605
OAS1,0.03863837
OAS3,0.019557655
OAS2,0.019144583
DDX54,0.11890907
RITA1,0.07412491
TPCN1,0.16976121
SLC8B1,0.06066496
PLBD2,0.04953378
SDS,0.0
SDSL,0.15575126
RBM19,0.043696545
TBX3,0.110726796
MED13L,0.17756967
SPRING1,0.1491269
RNFT2,0.0063739144
TESC,0.048161324
FBXO21,0.34218493
RFC5,0.040958248
WSB2,0.18518654
VSIG10,0.057845365
PEBP1,1.7164704
TAOK3,0.18446253
SUDS3,0.17405312
HSPB8,0.05990501
ENSG00000248636,0.01687671
TMEM233,0.035711545
PRKAB1,0.18274984
BICDL1,0.15540047
RAB35,0.08538624
GCN1,0.08689843
RPLP0,1.4128882
PXN,0.2643935
SIRT4,0.006647464
COX6A1,1.6832675
TRIAP1,0.13029943
GATC,0.09208606
SRSF9,0.8587491
DYNLL1,1.4980137
NRAV,0.028042689
COQ5,0.13515015
RNF10,0.4149377
POP5,0.30802768
CABP1,0.07829329
MLEC,0.34918654
UNC119B,0.11735772
ACADS,0.23517945
SPPL3,0.13251983
C12orf43,0.05353831
OASL,0.0045192535
P2RX7,0.0061698994
P2RX4,0.04866455
CAMKK2,0.06477655
ANAPC5,0.26260275
RNF34,0.089325786
KDM2B,0.03799236
ORAI1,0.06514373
TMEM120B,0.06458859
RHOF,0.05090191
LINC01089,0.09662837
SETD1B,0.046851587
HPD,0.2884285
PSMD9,0.21131903
CFAP251,0.019323442
BCL7A,0.11815178
MLXIP,0.11554271
VPS33A,0.028912019
CLIP1,0.1878562
ZCCHC8,0.097778976
RSRC2,0.40483937
HCAR2,0.0
DENR,0.20172903
HIP1R,0.20204131
VPS37B,0.27429563
OGFOD2,0.05011111
ARL6IP4,0.98306316
MPHOSPH9,0.08080617
MTRFR,0.094221525
CDK2AP1,0.16147403
SBNO1,0.14811946
SBNO1-AS1,0.03782679
KMT5A,0.085358195
RILPL2,0.17165962
SNRNP35,0.19419412
RILPL1,0.034718554
TMED2,0.3808439
DDX55,0.048228685
EIF2B1,0.078455724
GTF2H3,0.076439396
ATP6V0A2,0.0459472
CCDC92,0.120286286
ZNF664,0.20531124
NCOR2,0.17055386
SCARB1,0.009323901
UBC,1.8785274
BRI3BP,0.08969318
SLC15A4,0.07518703
GLT1D1,0.0
STX2,0.047903456
RAN,0.82179534
SFSWAP,0.115660824
ULK1,0.11830438
PUS1,0.037997272
EP400,0.08256682
DDX51,0.04384864
NOC4L,0.078160234
FBRSL1,0.14725727
ENSG00000277186,0.0
POLE,0.014518806
PXMP2,0.29734126
PGAM5,0.051099934
ANKLE2,0.124567054
GOLGA3,0.097679995
CHFR,0.04042483
ZNF605,0.06925314
ZNF26,0.029007005
ZNF84,0.06482982
ZNF140,0.054089297
ZNF891,0.045808766
ZNF10,0.04239028
ZNF268,0.07228521
MPHOSPH8,0.3107377
PSPC1,0.10038455
ZMYM5,0.07899236
ENSG00000275964,0.028903093
ZMYM2,0.21904711
CRYL1,0.5907008
IFT88,0.13825175
ENSG00000278291,0.0077099656
IL17D,0.0017875546
EEF1AKMT1,0.08293212
XPO4,0.048973273
LATS2,0.14131705
SAP18,1.1801462
MRPL57,0.7899002
ZDHHC20,0.076863214
MICU2,0.32511544
SACS,0.025997648
MIPEP,0.049573507
SPATA13,0.13979386
PARP4,0.06425253
RNF17,0.0
CENPJ,0.024951734
MTMR6,0.09414928
NUP58,0.07751525
RNF6,0.081465855
CDK8,0.021738816
WASF3,0.034073956
USP12,0.16340801
RPL21,2.2454228
RASL11A,0.0807541
GTF3A,0.25793752
MTIF3,0.37360042
LNX2,0.02455627
POLR1D,0.4269241
LINC00543,0.0029946817
FLT3,0.0
PAN3,0.1054903
FLT1,0.43407974
POMP,1.120426
SLC46A3,0.05634816
SLC7A1,0.10154484
UBL3,0.3092767
KATNAL1,0.03539161
LINC00426,0.0
HMGB1,1.4533317
USPL1,0.06326267
ALOX5AP,0.039396495
HSPH1,0.25194556
FRY,0.12602536
N4BP2L1,0.050627887
N4BP2L2,0.8786765
PDS5B,0.17199348
STARD13,0.099064566
NBEA,0.079321824
SPART,0.25481412
RFXAP,0.021623995
SMAD9,0.06906069
ALG5,0.26223877
EXOSC8,0.14883977
SUPT20H,0.13389209
POSTN,0.01390128
UFM1,0.37124482
PROSER1,0.06401127
NHLRC3,0.13284689
LHFPL6,0.10133858
COG6,0.058638584
FOXO1,0.16872688
MRPS31,0.20488168
SLC25A15,0.009085247
ELF1,0.21289481
WBP4,0.1690724
KBTBD6,0.04768021
KBTBD6-DT,0.00081944244
KBTBD7,0.05490177
MTRF1,0.030827567
NAA16,0.04344506
RGCC,0.3681247
VWA8,0.08243211
DGKH,0.10870775
AKAP11,0.1699267
EPSTI1,0.04356325
DNAJC15,0.46454722
CCDC122,0.03140795
LACC1,0.011504594
TSC22D1,1.0160728
TSC22D1-AS1,0.0063643325
NUFIP1,0.049731657
GPALPP1,0.10811876
GTF2F2,0.08724493
TPT1,3.240106
SLC25A30,0.09109357
COG3,0.08519562
ZC3H13,0.2488629
LCP1,0.02855373
RUBCNL,0.0
LRCH1,0.16218534
ESD,0.6052712
SUCLA2,0.30965918
NUDT15,0.09867003
MED4,0.27262792
ITM2B,2.6748204
RB1,0.18802382
LPAR6,0.092989445
RCBTB2,0.0708756
FNDC3A,0.18602103
CAB39L,0.0794718
SETDB2,0.05283731
PHF11,0.16174671
RCBTB1,0.04926788
ARL11,0.0034122735
EBPL,0.17688504
KPNA3,0.084521934
SPRYD7,0.13348077
DLEU2,0.026915038
TRIM13,0.13286808
DLEU7,0.0
RNASEH2B,0.096690856
FAM124A,0.019163787
INTS6,0.19626303
WDFY2,0.14767818
DHRS12,0.1378404
ALG11,0.029010683
UTP14C,0.08721292
NEK5,0.010416974
NEK3,0.048462745
THSD1,0.0057046404
VPS36,0.26969865
CKAP2,0.040833842
HNRNPA1L2,0.019000882
SUGT1-DT,0.015795674
SUGT1,0.31825605
PCDH17,0.031116087
DIAPH3,0.005683703
TDRD3,0.12956049
PCDH9,0.15959793
DACH1,0.09812991
MZT1,0.14607193
BORA,0.0031213465
DIS3,0.11050406
PIBF1,0.090936385
KLF12,0.06836988
TBC1D4,0.2383638
COMMD6,1.2974778
UCHL3,0.19591093
LMO7-AS1,0.029865488
LMO7,0.25903124
KCTD12,0.20890127
CLN5,0.3500319
FBXL3,0.1870045
MYCBP2,0.20289122
EDNRB,0.16728154
OBI1,0.0470093
RBM26,0.19483872
NDFIP2,0.18503572
SPRY2,0.08484334
ENSG00000278177,0.0022701132
GPC6,0.06389599
TGDS,0.057946797
GPR180,0.043649077
DZIP1,0.05471294
DNAJC3,0.24543409
UGGT2,0.073269695
MBNL2,0.27831474
RAP2A,0.07751573
